lemma,lila_id,source,entry_id,senseGroup,sense_id,sense_prefix,example_text,example_prenote,example_trad,example_posnote
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s08,8,qui Romanæ partis erant,Liv,Os que eram do partido romano,
habeo,lilaLemma:105044,Saraiva,Saraiva1910.xHabeo,Saraiva1910.xHabeo.sg01,Saraiva1910.xHabeo.sg01.s01,1,qui se non habet,Mart,O que não é senhor de si mesmo,
fero,lilaLemma:103126,Saraiva,Saraiva1910.xFero,Saraiva1910.xFero.sg01,Saraiva1910.xFero.sg01.s01,1,qui speciem doctrinæ præ se ferunt,Cic,Os que inculcam instrucção,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s07,7,"quia tanti, quantum habeas, sis",Hor,Porque tu vales tanto quanto tens,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s09,9,quibus occidi… bono fuit,Cic,Aos quaes o sêr morto… foi um bem,
ago,lilaLemma:88140,Faria,Faria1994.n01300.e01,Faria1994.n01300.sg01,Faria1994.n01300.sg01.s05,5,"quid agam Cíc. At. 7, 12, 3 «que farei? ».",,,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s04,4,quid est?,Ter,Que há? Que acontece? Que temos?,
debeo,lilaLemma:97963,Faria,Faria1994.n08726.e01,Faria1994.n08726.sg01,Faria1994.n08726.sg01.s02,2,quid facere debeas Cat. Agr. 119 «o que tinhas obrigação de fazef» Cíc. Lae. 36.,,,
facio,lilaLemma:102758,Saraiva,Saraiva1910.xFacio,Saraiva1910.xFacio.sg01,Saraiva1910.xFacio.sg01.s01,1,quid facerem?,Virg,Que havia eu de fazer? que podia eu fazer?,
facio,lilaLemma:102758,Saraiva,Saraiva1910.xFacio,Saraiva1910.xFacio.sg01,Saraiva1910.xFacio.sg01.s05,5,quid faciat segetes…,Virg,O que produz colheitas,
facio,lilaLemma:102758,Saraiva,Saraiva1910.xFacio,Saraiva1910.xFacio.sg01,Saraiva1910.xFacio.sg01.s01,1,quid facies illi?,Hor,Que lhe farás tu?,
fero,lilaLemma:103126,Saraiva,Saraiva1910.xFero,Saraiva1910.xFero.sg01,Saraiva1910.xFero.sg01.s12,12,"quid fuit in Graccho, quod tantopere ferretur?",Cic,"Que eloquencia houve em Graccho, que merecesse sêr tão elogiada?",
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s04,4,quid futurum est?,Cic,Que será? Que acontecerá…?,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s04,4,quid hoc rei est?,Liv,Que quer isto dizer?,
homo,lilaLemma:105624,Fonseca,Fonseca1798.n13559.e01,Fonseca1798.n13559.sg01,Fonseca1798.n13559.sg01.s99,X,quid hominis es?,Ter,Que qualidade de homem es?,
uolo,lilaLemma:130745,Fonseca,Fonseca1798.n32153.e01,Fonseca1798.n32153.sg01,Fonseca1798.n32153.sg01.s99,X,quid istud sibi uult?,Ter,Que quer dizer isto,
ita,lilaLemma:109126,Fonseca,Fonseca1798.n16312.e01,Fonseca1798.n16312.sg01,Fonseca1798.n16312.sg01.s99,X,quid ita?,Ter,Porque motivo?,
uolo,lilaLemma:130745,Saraiva,Saraiva1910.xVolo,Saraiva1910.xVolo.sg01,Saraiva1910.xVolo.sg01.s02,2,quid me uis?,Plaut,Que me queres?,
peto,lilaLemma:117549,Velez,Velez1744.n2568.e01,Velez1744.n2568.sg01,Velez1744.n2568.sg01.s02,2,quid petis istis?,,,Virg
uolo,lilaLemma:130745,Saraiva,Saraiva1910.xVolo,Saraiva1910.xVolo.sg01,Saraiva1910.xVolo.sg01.s06,6,quid sibi uolunt…?,Cic,que querem dizer…?,
uolo,lilaLemma:130745,Saraiva,Saraiva1910.xVolo,Saraiva1910.xVolo.sg01,Saraiva1910.xVolo.sg01.s04,4,quid sibi uult pater?,Ter,Que pretende meu pae?,
uolo,lilaLemma:130745,Saraiva,Saraiva1910.xVolo,Saraiva1910.xVolo.sg01,Saraiva1910.xVolo.sg01.s06,6,quid sibi uult…?,Cic,Que quer dizer…?,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s04,4,quid te futurum est?,Char,Que hade ser de ti?,
fero,lilaLemma:103126,Saraiva,Saraiva1910.xFero,Saraiva1910.xFero.sg01,Saraiva1910.xFero.sg01.s07,7,quid tempus ferat,,O que a circumstancia exigir,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s04,4,quid tibi futurum est?,Char,Que hade ser de ti?,
uideo,lilaLemma:130163,Saraiva,Saraiva1910.xVideo,Saraiva1910.xVideo.sg01,Saraiva1910.xVideo.sg01.s08,8,quid tibi uidetur?,Phaed,Que te parece? Que achas?,
uolo,lilaLemma:130745,Saraiva,Saraiva1910.xVolo,Saraiva1910.xVolo.sg01,Saraiva1910.xVolo.sg01.s02,2,quid uis faciam?,Ter,Que queres que eu faça?,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s04,4,quid uis tibi dicam nisi quod est?,Plaut,"Que queres que eu te diga, se não o que é?",
uolo,lilaLemma:130745,Saraiva,Saraiva1910.xVolo,Saraiva1910.xVolo.sg01,Saraiva1910.xVolo.sg01.s06,6,quid uult concursus…?,Virg,Que significa ou para que é este concurso…?,
quis,lilaLemma:121165,Velez,,,Velez1744.n2877.sg01.s01,1,quidita,Adverb.,porque? Porque causa,
ita,lilaLemma:109126,Velez,,,Velez1744.n2877.sg01.s01,1,quidita,Adverb.,porque? Porque causa,
quis,lilaLemma:121165,Velez,,,Velez1744.n2877.sg01.s02,2,quidita,Adverb.,Como assim?,
ita,lilaLemma:109126,Velez,,,Velez1744.n2877.sg01.s02,2,quidita,Adverb.,Como assim?,
quis,lilaLemma:121165,Velez,,,Velez1744.n2873.sg10.s01,1,quidnam,,,i. cur
nam,lilaLemma:113344,Velez,,,Velez1744.n2873.sg10.s01,1,quidnam,,,i. cur
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s04,4,quidnam est?,Ter,Que há? Que acontece? Que temos?,
facio,lilaLemma:102758,Saraiva,Saraiva1910.xFacio,Saraiva1910.xFacio.sg01,Saraiva1910.xFacio.sg01.s01,1,quidnam facerent de rebus suis,Nep,O que deviam fazer em similhante conjunctura,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s04,4,quidnam futurum est…?,Phaed,Que será? Que acontecerá…?,
quis,lilaLemma:121165,Velez,,,Velez1744.n2878.sg01.s01,1,quidni,Adverb.,porque naõ?,
ni,lilaLemma:113559,Velez,,,Velez1744.n2878.sg01.s01,1,quidni,Adverb.,porque naõ?,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s05,5,quidquid id est,Virg,O que quer que isto seja,
qua,lilaIpoLemma:110471,Velez,,,Velez1744.n2872.sg20.s01,1,quidum,,Porque?,
dum,lilaLemma:100236,Velez,,,Velez1744.n2872.sg20.s01,1,quidum,,Porque?,
uideo,lilaLemma:130163,Saraiva,Saraiva1910.xVideo,Saraiva1910.xVideo.sg01,Saraiva1910.xVideo.sg01.s04,4,quin tu me uides?,Cic,Por que não te acostas a mim?,
quisque,lilaLemma:121320,Faria,Faria1994.n26657.e01,Faria1994.n26657.sg01,Faria1994.n26657.sg01.s04,4,"quinto quoque anno Cíc. Verr. 2, 139 ‘cada cinco anos’, i. e., de cinco em cinco anos; primo quoque tempora Cíc. Phil. 3, 39 “logo que seja possível, na primeira ocasião”: cosilia cujusque modi Cés. B. Gal. 7, 22, 1 “disposições tomadas de uma maneira ou de outra”.",,,
quis,lilaLemma:121165,Velez,Velez1744.n2888.e01,Velez1744.n2888.sg01,Velez1744.n2888.sg01.s01,1,quinto quoque anno fiebat lustrum,,"todos os cinco annos se fazia, etc",
quis,lilaLemma:121165,Faria,Faria1994.n26653.e01,Faria1994.n26653.sg01,Faria1994.n26653.sg01.s01,1,quis clarior in Graecia Themistocle? Cíc. Lae. 42 'quem foi mais ilustre na Grecia do que Temístocles?’.,,,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s01,1,quis miles fuit qui illam non uiderit…?,Cic,Que soldado houve que não a visse…?,
quis,lilaLemma:121165,Faria,Faria1994.n26653.e01,Faria1994.n26653.sg01,Faria1994.n26653.sg01.s02,2,"quis senator. ..? Cíc. Cat. 2, 12 “qual o senador ...?”.",,,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s05,5,quisquis es,Virg,Quem quer que sejas,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s03,3,quo die in Tusculanum essem futurus,Cic,Em que dia eu chegaria á minha quinta de Tusculo,
fero,lilaLemma:103126,Saraiva,Saraiva1910.xFero,Saraiva1910.xFero.sg01,Saraiva1910.xFero.sg01.s02,2,quo ferar?,Virg,Para que parte me hei de voltar?,
qua,lilaIpoLemma:110471,Fonseca,Fonseca1798.n25116.e01,Fonseca1798.n25116.sg01,Fonseca1798.n25116.sg01.s99,X,quo gentium fugiam?,Plaut,Para que parte do mundo fugirei?,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s05,5,quo sit patre,Hor,"Quem seja seu pae, de quem é filho",
qua,lilaIpoLemma:110471,Faria,Faria1994.n26665.e01,Faria1994.n26665.sg01,Faria1994.n26665.sg01.s02,2,quo tantum pecuniam Cíc. Verr. 2. 137 “para que tanto dinheiro?”.,,,
qua,lilaIpoLemma:110471,Faria,Faria1994.n26666.e01,Faria1994.n26666.sg01,Faria1994.n26666.sg01.s02,2,quo... eo Cíc. Amer. 121 ‘quanto mais ... tanto mais?'.,,,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s05,5,quod est euidentius,Cic,O que é mais evidente,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s08,8,"quod est, eo decet uti",Cic,Deve-se usar do que se tem,
fero,lilaLemma:103126,Saraiva,Saraiva1910.xFero,Saraiva1910.xFero.sg01,Saraiva1910.xFero.sg01.s09,9,"quod fers, cedo",Ter,Dize as novas que trazes,
fero,lilaLemma:103126,Saraiva,Saraiva1910.xFero,Saraiva1910.xFero.sg01,Saraiva1910.xFero.sg01.s07,7,quod natura fert in omnibus rebus,Cic,"O que a naturesa permitte em todas as coisas, i. é, segundo o curso natural das coisas",
do,lilaLemma:99970,Saraiva,Saraiva1910.xDo,Saraiva1910.xDo.sg01,Saraiva1910.xDo.sg01.s12,12,quod nomen huic cœtui dabo?,Tac,Que nome darei eu a este ajuntamento?,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s02,2,quod non simul esses,Hor,Que não estavas em minha companhia,
quod,lilaLemma:74854,Velez,Velez1744.n2894.e20,Velez1744.n2894.sg20,Velez1744.n2894.sg20.s02,2,quod si,,mas se,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s05,5,"quod si, ut es, cessabis",Cic,"Se continuares a estar ocioso, como estás",
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s01,1,quod timeas non est,Ov,Não tens que temer,
uenio,lilaLemma:129790,Saraiva,Saraiva1910.xVenio,Saraiva1910.xVenio.sg01,Saraiva1910.xVenio.sg01.s08,8,quod uenit ex facili,Ov,O que se faz sem trabalho,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s04,4,quod uersu dicere non est,Hor,O que não póde caber em um verso,
possum,lilaLemma:118569,Saraiva,Saraiva1910.xPossum,Saraiva1910.xPossum.sg01,Saraiva1910.xPossum.sg01.s02,2,quod unus tu facere maxime potuisti,Cic,"A ti, sobre tudo, é que cumpre fazer isto",
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s10,10,quod usui foret,Stat,"O que fosse util, ou necessario",
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s01,1,"quod…, non solet esse diu",Prop,O que… não é muito duradouro,
qui,lilaLemma:121354,Velez,,,Velez1744.n2895.sg01.s01,1,quomodo,,como? De que modo?,2. br.
modus,lilaLemma:112553,Velez,,,Velez1744.n2895.sg01.s01,1,quomodo,,como? De que modo?,2. br.
habeo,lilaLemma:105044,Saraiva,Saraiva1910.xHabeo,Saraiva1910.xHabeo.sg01,Saraiva1910.xHabeo.sg01.s05,5,quomodo remp. habuerint,Tac,Como tiverem dirigido os negocios do estado,
quoquo,lilaLemma:139950,Velez,,,Velez1744.n2899.sg01.s01,1,quoquouersum,,para todas as partes,
uersus2,lilaLemma:129944,Velez,,,Velez1744.n2899.sg01.s01,1,quoquouersum,,para todas as partes,
quoquo,lilaLemma:139950,Velez,,,Velez1744.n2899.sg01.s01,1,quoquouersus,,para todas as partes,
uersus2,lilaLemma:129944,Velez,,,Velez1744.n2899.sg01.s01,1,quoquouersus,,para todas as partes,
facio,lilaLemma:102758,Saraiva,Saraiva1910.xFacio,Saraiva1910.xFacio.sg01,Saraiva1910.xFacio.sg01.s03,3,quos reliquos fortuna fecerat,Liv,Os que a fortuna tinha salvado,
facio,lilaLemma:102758,Saraiva,Saraiva1910.xFacio,Saraiva1910.xFacio.sg01,Saraiva1910.xFacio.sg01.s12,12,quot agnis fecerat?,Plaut,Quantos anhos tinha elle immolado?,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s05,5,quota hora est?,Hor,Que horas são?,
quot,lilaLemma:121302,Velez,,,Velez1744.n2901.sg10.s01,1,quotannis,,cada anno,
annus,lilaLemma:89129,Velez,,,Velez1744.n2901.sg10.s01,1,quotannis,,cada anno,
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s08,8,quum ageretur in senatu de coniuratione,Cic,Quando o senado se occupava da conjuração,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s02,2,quum Athenis decem dies fuissem,Cic,Como eu tivesse residido dez dias em Athenas,
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s08,8,quum cœpisset agere,Cic,Tendo começado a fallar,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s05,5,quum ea esset ætate ut…,Nep,Como estivesse naquella edade em que…,
habeo,lilaLemma:105044,Saraiva,Saraiva1910.xHabeo,Saraiva1910.xHabeo.sg01,Saraiva1910.xHabeo.sg01.s15,15,quum ego me non belle haberem,Cic,Como eu não me desse bem,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s02,2,quum esset casu apud Marcellum,Cic,Como elle estivesse por acaso em casa de Marcello,
facio,lilaLemma:102758,Saraiva,Saraiva1910.xFacio,Saraiva1910.xFacio.sg01,Saraiva1910.xFacio.sg01.s12,12,quum faciam uitula,Virg,Quando eu sacrificar uma novilha,
debeo,lilaLemma:97963,Saraiva,Saraiva1910.xDebeo,Saraiva1910.xDebeo.sg01,Saraiva1910.xDebeo.sg01.s01,1,quum frumentum deberetur,Cic,Como fosse devido trigo,
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s09,9,quum res agentur,Plin. J,Quando os negócios proseguirem,
uenio,lilaLemma:129790,Saraiva,Saraiva1910.xVenio,Saraiva1910.xVenio.sg01,Saraiva1910.xVenio.sg01.s15,15,quum uenit in mentem solis lunæque uiarum,Lucr,Quando se pensa no curso do sol e da lua,
ago,lilaLemma:88140,Velez,Velez1744.n0201.e01,Velez1744.n0201.sg01,Velez1744.n0201.sg01.s99,X,radices agere,,arreigar-se,
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s05,5,raptim omnia agebantur,Liv,Tudo era feito á pressa,
ratio,lilaLemma:121458,Fonseca,Fonseca1798.n25265.e01,Fonseca1798.n25265.sg01,Fonseca1798.n25265.sg01.s99,X,ratio nauigii tum iacebat,Lucr,Fazia-se entaõ pouco caso da navegaçaõ,
ratio,lilaLemma:121458,Fonseca,Fonseca1798.n25265.e01,Fonseca1798.n25265.sg01,Fonseca1798.n25265.sg01.s99,X,ratio quae tibi cum illo intercedit?,Cic,Que negocio tens tu com elle?,
ratio,lilaLemma:121458,Fonseca,Fonseca1798.n25265.e01,Fonseca1798.n25265.sg01,Fonseca1798.n25265.sg01.s99,X,ratio rei familiaris habenda est,Cic,He preciso vigiar sobre o bom successo dos seus negocios,
res,lilaLemma:121868,Fonseca,Fonseca1798.n25883.e01,Fonseca1798.n25883.sg01,Fonseca1798.n25883.sg01.s99,X,re,Cic,"Effectivamente, na realidade",
in,lilaLemma:106748,Velez,Velez1744.n1646.e01,Velez1744.n1646.sg01,Velez1744.n1646.sg01.s01,1,receptus est in urbem,,,
facio,lilaLemma:102758,Saraiva,Saraiva1910.xFacio,Saraiva1910.xFacio.sg01,Saraiva1910.xFacio.sg01.s01,1,recte aut perperam facere,Quint,Fazer bem ou mal,
uideo,lilaLemma:130163,Saraiva,Saraiva1910.xVideo,Saraiva1910.xVideo.sg01,Saraiva1910.xVideo.sg01.s06,6,recte ego mihi uidissem,Ter,Eu me teria precavido,
ab,lilaLemma:86824,Cardoso,Cardoso1570.n00001.e01,Cardoso1570.n00001.sg01,Cardoso1570.n00001.sg01.s02,2,redeo a domo,,Eu torno da casa,
refero,lilaLemma:122494,Fonseca,Fonseca1798.n25507.e01,Fonseca1798.n25507.sg01,Fonseca1798.n25507.sg01.s99,X,referre alicui fructum diligentiae,Cic,Recompensar a alguem a sua diligencia,
refero,lilaLemma:122494,Velez,Velez1744.n2926.e01,Velez1744.n2926.sg01,Velez1744.n2926.sg01.s01,1,referre pedem,,tornar para tras,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s10,10,"regium imperium, quod conseruandæ libertatis fuerat",Sall,"O poder real, que tinha sido instituido para manutenção da liberdade",
res,lilaLemma:121868,Fonseca,Fonseca1798.n25883.e01,Fonseca1798.n25883.sg01,Fonseca1798.n25883.sg01.s99,X,reipsa,Cic,"Effectivamente, na realidade",
relinquo,lilaLemma:122569,Fonseca,Fonseca1798.n25656.e01,Fonseca1798.n25656.sg01,Fonseca1798.n25656.sg01.s99,X,relinquere aes alienum,Cic,Morrer individado,
relinquo,lilaLemma:122569,Fonseca,Fonseca1798.n25656.e01,Fonseca1798.n25656.sg01,Fonseca1798.n25656.sg01.s99,X,"relinquere Diis, uotisque",Ovid,Remetter tudo á Divina Providencia,
res,lilaLemma:121868,Fonseca,Fonseca1798.n25883.e01,Fonseca1798.n25883.sg01,Fonseca1798.n25883.sg01.s99,X,rem augere,Cic,Enriquecer-se,
res,lilaLemma:121868,Fonseca,Fonseca1798.n25883.e01,Fonseca1798.n25883.sg01,Fonseca1798.n25883.sg01.s99,X,rem male gerere,Hor,Manejar mal os seus negocios,
ago,lilaLemma:88140,Velez,Velez1744.n0201.e01,Velez1744.n0201.sg01,Velez1744.n0201.sg01.s99,X,rem suam agere,,,"i, commodo suo consulere"
facio,lilaLemma:102758,Saraiva,Saraiva1910.xFacio,Saraiva1910.xFacio.sg01,Saraiva1910.xFacio.sg01.s11,11,remedium optime facit,Colum,Este remédio é efficacissimo,
gero,lilaLemma:104536,Velez,Velez1744.n1455.e01,Velez1744.n1455.sg01,Velez1744.n1455.sg01.s99,X,rempublicam gerere,,"administrar, governar a Republica",
res,lilaLemma:121868,Fonseca,Fonseca1798.n25883.e01,Fonseca1798.n25883.sg01,Fonseca1798.n25883.sg01.s99,X,rerum potiri,Liv,Ter a suprema authoridade,
apud,lilaLemma:89686,Velez,Velez1744.n0347.e01,Velez1744.n0347.sg01,Velez1744.n0347.sg01.s01,1,res agitur apud Judicem,,ante o juiz,
gero,lilaLemma:104536,Velez,Velez1744.n1455.e01,Velez1744.n1455.sg01,Velez1744.n1455.sg01.s99,X,res alias gerere,,naõ estar attento ao que se diz,
uolo,lilaLemma:130745,Saraiva,Saraiva1910.xVolo,Saraiva1910.xVolo.sg01,Saraiva1910.xVolo.sg01.s06,6,res comica non uult exponi…,Hor,Um assumpto comico exige que não seja tractado…,
res,lilaLemma:121868,Fonseca,Fonseca1798.n25883.e01,Fonseca1798.n25883.sg01,Fonseca1798.n25883.sg01.s99,X,res familiaris,Cic,"Fazenda, bens da casa",
ago,lilaLemma:88140,Velez,Velez1744.n0201.e01,Velez1744.n0201.sg01,Velez1744.n0201.sg01.s99,X,"res nostra, uel de re nostra agitur; Salus nostra, uel bona aguntur",,,"i, in discrimen adducuntur"
nouus,lilaLemma:113900,Faria,Faria1994.n20735.e01,Faria1994.n20735.sg01,Faria1994.n20735.sg01.s06,6,res novae Cíc. Cal. I. 3 «novidades políticas».,,,
manus,lilaLemma:111585,Velez,Velez1744.n2058.e01,Velez1744.n2058.sg01,Velez1744.n2058.sg01.s02,2,res per manus tradita,,"cousa, que naõ está escrita, e so se tem por tradiçaõ",
res,lilaLemma:121868,Fonseca,Fonseca1798.n25883.e01,Fonseca1798.n25883.sg01,Fonseca1798.n25883.sg01.s99,X,res Romana,Liv,Exercito Romano,
habeo,lilaLemma:105044,Saraiva,Saraiva1910.xHabeo,Saraiva1910.xHabeo.sg01,Saraiva1910.xHabeo.sg01.s15,15,res sic se habet,Cic,"Assim é, é d’este modo",
habeo,lilaLemma:105044,Saraiva,Saraiva1910.xHabeo,Saraiva1910.xHabeo.sg01,Saraiva1910.xHabeo.sg01.s03,3,res tuas tibi habe,Plaut. Cic. Mart,Toma o que é teu,formula de divórcio;
habeo,lilaLemma:105044,Saraiva,Saraiva1910.xHabeo,Saraiva1910.xHabeo.sg01,Saraiva1910.xHabeo.sg01.s03,3,res tuas tibi habe,Plaut. Cic. Mart,"Vae-te ambora, sae d’aqui, muda-te",
uenio,lilaLemma:129790,Saraiva,Saraiva1910.xVenio,Saraiva1910.xVenio.sg01,Saraiva1910.xVenio.sg01.s13,13,"respub. uenit in religionem, ut senatus…",Liv,"A republica concebeu o escrupulo religioso, que o senado…",
res,lilaLemma:121868,Fonseca,Fonseca1798.n25883.e01,Fonseca1798.n25883.sg01,Fonseca1798.n25883.sg01.s99,X,reuera,Cic,"Effectivamente, na realidade",
rex,lilaLemma:122013,Faria,Faria1994.n27678.e01,Faria1994.n27678.sg01,Faria1994.n27678.sg01.s02,2,"rex aquarom Ov. Met. 10, 606 ‘rei das águas. i. e.. Netuno.",,,
rex,lilaLemma:122013,Fonseca,Fonseca1798.n26126.e01,Fonseca1798.n26126.sg01,Fonseca1798.n26126.sg01.s99,X,rex fluuiorum,Virg,O maior dos rios,
rex,lilaLemma:122013,Faria,Faria1994.n27678.e01,Faria1994.n27678.sg01,Faria1994.n27678.sg01.s03,3,rex Nemorensis Suet. Cal. 35 ‘sacerdote de Diana Aricina’.,,,
rex,lilaLemma:122013,Fonseca,Fonseca1798.n26126.e01,Fonseca1798.n26126.sg01,Fonseca1798.n26126.sg01.s99,X,rex pueritiae,Hor,Pedagogo de hum menino,
rex,lilaLemma:122013,Fonseca,Fonseca1798.n26126.e01,Fonseca1798.n26126.sg01,Fonseca1798.n26126.sg01.s99,X,rex sacrorum,Cic,"O que fazia os sacrificios, que tocavaõ aos Reis",
uideo,lilaLemma:130163,Saraiva,Saraiva1910.xVideo,Saraiva1910.xVideo.sg01,Saraiva1910.xVideo.sg01.s04,4,rogo uideas Plinium domi,Plin. J,Peço-te que vás ter com Plinio,
romanus,lilaLemma:20302,Faria,Faria1994.n27821.e01,Faria1994.n27821.sg01,Faria1994.n27821.sg01.s01,1,Romani ludi Cíc. Verr. 5. 36 “jogos romanos”.,,,
dico,lilaLemma:99302,Velez,Velez1744.n1038.e01,Velez1744.n1038.sg01,Velez1744.n1038.sg01.s99,X,"sacramentum, uel sacramento dicere",,jurarem os soldados de defenderem a Republica,
dies,lilaLemma:99334,Velez,Velez1744.n1042.e01,Velez1744.n1042.sg01,Velez1744.n1042.sg01.s99,X,saturni,,Sabbado,
scio,lilaLemma:123732,Velez,Velez1744.n3067.e01,Velez1744.n3067.sg01,Velez1744.n3067.sg01.s99,X,scire de aliquo,,"saber de alguma cousa, ou que he feito della",
scio,lilaLemma:123732,Velez,Velez1744.n3067.e01,Velez1744.n3067.sg01,Velez1744.n3067.sg01.s99,X,scire ex aliquo,,"saber de alguem entendendo, e sabendo delle",
scio,lilaLemma:123732,Fonseca,Fonseca1798.n26981.e01,Fonseca1798.n26981.sg01,Fonseca1798.n26981.sg01.s99,X,scire fidibus,Ter,Saber tocar instrumento de cordas,
scio,lilaLemma:123732,Velez,Velez1744.n3067.e01,Velez1744.n3067.sg01,Velez1744.n3067.sg01.s99,X,scire graece,,saber grego,
scio,lilaLemma:123732,Fonseca,Fonseca1798.n26981.e01,Fonseca1798.n26981.sg01,Fonseca1798.n26981.sg01.s99,X,scire Graece luculenter,Cic,Saber com perfeiçaõ a lingua Grega,
scribo,lilaLemma:123840,Fonseca,Fonseca1798.n27054.e01,Fonseca1798.n27054.sg01,Fonseca1798.n27054.sg01.s99,X,scribere alicui nummos,Plaut,"Dar a alguem huma letra de cambio, ou hum bilhete para cobrar dinheiro",
scribo,lilaLemma:123840,Fonseca,Fonseca1798.n27054.e01,Fonseca1798.n27054.sg01,Fonseca1798.n27054.sg01.s99,X,scribere milites,Liv,Fazer levas de soldados,
scribo,lilaLemma:123840,Velez,Velez1744.n3075.e01,Velez1744.n3075.sg01,Velez1744.n3075.sg01.s99,X,scribere notis,,escrever em breves,
scribo,lilaLemma:123840,Fonseca,Fonseca1798.n27054.e01,Fonseca1798.n27054.sg01,Fonseca1798.n27054.sg01.s99,X,scribere notis,Quinct,"Escrever em cifra, ou com caracteres de abbreviaçaõ",
scribo,lilaLemma:123840,Fonseca,Fonseca1798.n27054.e01,Fonseca1798.n27054.sg01,Fonseca1798.n27054.sg01.s99,X,scribere seruo libertatem,Ulp,Dar carta de alforria ao escravo,
scribo,lilaLemma:123840,Fonseca,Fonseca1798.n27054.e01,Fonseca1798.n27054.sg01,Fonseca1798.n27054.sg01.s99,X,scribere stigmata fugitiuo,Quinct,Fazer marcar hum escravo fugitivo,
