lemma,prefix,fullEntry
ita,Fonseca,"<b>Ita</b> <br> <small>adv.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; assim, de tal sorte, sim, tambem, na verdade, sem duvida, por tanto. </p>   <p><small>[EXEMPLOS]</small><br> <br><b>X</b><br>quid ita? &ensp; <small><small>Ter</small></small> &ensp; <small>Porque motivo?</small> </p>"
itaque,Fonseca,"<b>Itaque</b> <br> <small>conj.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; por tanto, assim que, finalmente. </p>"
iter,Fonseca,<b>Iter</b> <b>itineris</b> <br> <small>n.</small>
iam,Fonseca,"<b>Jam</b> <br> <small>adv.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; já. <br> <b>2</b> &ensp; <small>Virg.</small> &ensp; agora, logo. </p>   <p><small>[EXEMPLOS]</small><br> <br><b>X</b><br>iam a pueris &ensp; <small><small>Ter</small></small> &ensp; <small>Desde criança</small> <br> iam, iamque tibi faciendum est &ensp; <small><small>Cic</small></small> &ensp; <small>He preciso que tu faças isto logo, a toda a pressa</small> </p>"
ianuarius,Fonseca,<b>Januarius</b> -<b>a</b> -<b>um</b>
ioco,Fonseca,<b>Joco</b> -<b>as</b> -<b>avi</b> -<b>atum</b> -<b>are</b>
iubeo,Fonseca,"<b>Jubeo</b> -<b>es</b> -<b>ussi</b> -<b>ussum</b> -<b>ere</b>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; ordenar, mandar com imperio. <br> <b>2</b> &ensp; <small>Liv.</small> &ensp; eleger. </p>"
iudex,Fonseca,"<b>Judex</b> -<b>icis</b> <br> <small>m. f.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; juiz, juiza, avaliador. <br> <b>2</b> &ensp; <small>Varr.</small> &ensp; consul. </p>"
iudicium,Fonseca,"<b>Judicium</b> -<b>ii</b> <br> <small>n.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; juizo, contenda, acção da causa em juizo. <br> <b>2</b> &ensp; potencia judicativa. <br> <b>3</b> &ensp; juizo, parecer, opinião. <br> <b>4</b> &ensp; <small>Quinct.</small> &ensp; tribunal, lugar, em que se julga alguma cousa. </p>"
ius,Fonseca,"<b>Jus</b> -<b>uris</b> <br> <small>n.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; direito, justiça, equidade. <br> <b>2</b> &ensp; autoridade, poder. <br> <b>3</b> &ensp; sentença do Juiz. <br> <b>4</b> &ensp; <small>Ter.</small> &ensp; tribunal, juizo. </p>   <p><small>[EXEMPLOS]</small><br> <br><b>X</b><br>facere legiones fui iuris &ensp; <small><small>Vell. Pat</small></small> &ensp; <small>Chamar as legiões ao seu partido</small> <br> iuris sui esse, ac mancipii &ensp; <small><small>Cic</small></small> &ensp; <small>Ser livre e independente, não ser sujeito a outro</small> </p>"
largitor,Fonseca,<b>Largitor</b> -<b>oris</b> <br> <small>m.</small>
lea,Fonseca,<b>Lea</b> -<b>ae</b> <br> <small>f.</small>
legio,Fonseca,"<b>Legio</b> -<b>onis</b> <br> <small>f.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; legião, regimento, tropa de gente na milicia Romana. </p>   <p><small>[EXEMPLOS]</small><br> <br><b>X</b><br>supplere legiones &ensp; <small><small>Liv</small></small> &ensp; <small>Fazer reclutas de gente</small> </p>"
letum,Fonseca,<b>Letum</b> <small>l</small> -<b>i</b> <small>l</small> <br> <small>n.</small>
leucophaeatus,Fonseca,<b>Leucophaeatus</b> <small>l</small> -<b>a</b> <small>l</small> -<b>um</b>
lex,Fonseca,"<b>Lex</b> -<b>egis</b> <br> <small>f.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; lei, Direito escrito, regra, modelo. <br> <b>2</b> &ensp; <small>Ter.</small> &ensp; condição, pacto, ajuste, concerto. </p>"
licet,Fonseca,<b>Licet</b> <br> <small>adv.</small>
licet,Fonseca,<b>Licet</b> -<b>ebat</b> -<b>uit</b> <b>licitum est</b> <small>l</small> -<b>ere</b>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; ser licito. </p>
licitus,Fonseca,<b>Licitus</b> -<b>a</b> -<b>um</b> <br> <small>Cic. part. de Licet.</small>
lien,Fonseca,<b>Lienis</b> -<b>is</b> <br> <small>m.</small>
limax,Fonseca,<b>Limax</b> -<b>acis</b> <br> <small>f.</small>
limbolarius,Fonseca,<b>Limborarius</b> <small>l</small> -<b>ii</b> <small>l</small> <br> <small>m.</small>
liquidum,Fonseca,<b>Liquidum</b> <br> <small>adv.</small>
locus,Fonseca,"<b>Locus</b> -<b>i</b> <small>m. plur</small> <b>Loci</b> <br> <small>m.</small>   <p> <b>1</b> &ensp; lugar. <br> <b>2</b> &ensp; ordem, estado, disposição das cousas. <br> <b>3</b> &ensp; opportunidade, commodidade. <br> <b>4</b> &ensp; lugar, ou passo de hum autor. <br> <b>5</b> &ensp; occasião, tempo. <br> <b>6</b> &ensp; autoridade, gráo. <br> <b>7</b> &ensp; <small>Loci. Varr. Loca. Col.</small> &ensp; madre das mulheres, e tambem dos animaes, ovario das aves. </p>   <p><small>[EXEMPLOS]</small><br> <br><b>X</b><br>interea loci &ensp; <small><small>Liv</small></small> &ensp; <small>Todavia</small> <br> summo Loco natus &ensp; <small><small>Liv</small></small> &ensp; <small>Homem de hum illustrissimo nascimento</small> </p>"
logos,Fonseca,<b>Logus</b> <small>l</small> -<b>i</b> <small>l</small> <br> <small>m.</small>
luctus,Fonseca,"<b>Luctus</b> -<b>i</b> <br> <small>m. Acc. apud Non.</small> <br> <small>v. Luctus, us.</small>"
lutra,Fonseca,<b>Lytra</b> -<b>ae</b> <br> <small>f.</small>
magis,Fonseca,<b>Mage</b> <br> <small>adv.</small>   <p> <b>1</b> &ensp; <small>Virg.</small> &ensp; mais. </p>
magis,Fonseca,<b>Magis</b> <br> <small>adv.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; mais. </p>
magnus,Fonseca,"<b>Magnus</b> -<b>a</b> -<b>um</b> <b>major</b> <b>maximus</b>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; grande, poderoso, illustre, excellente. <br> <b>2</b> &ensp; excessivo. <br> <b>3</b> &ensp; <small>Virg.</small> &ensp; grande em número. <br> <b>4</b> &ensp; <small>Juv.</small> &ensp; rico. </p>"
manes,Fonseca,<b>Manes</b> -<b>ium</b> <br> <small>plur. m.</small>
mansues,Fonseca,<b>Mansues</b> -<b>etis</b> <br> <small>omn. gen.</small>
manus,Fonseca,"<b>Manus</b> -<b>us</b> <br> <small>f.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; mão, tropa, esquadra, multidão de gente. <br> <b>2</b> &ensp; poder. <br> <b>3</b> &ensp; <small>Prop.</small> &ensp; obra de mãos, artefacto. <br> <b>4</b> &ensp; <small>Luc.</small> &ensp; arpéo, manópla com que se afferrão as náos na guerra. <br> <b>5</b> &ensp; <small>Cic.</small> &ensp; tromba do elefante. <br> <b>6</b> &ensp; escrita, letra, escriturario, amanuense. <br> <b>7</b> &ensp; <small>Quinct.</small> &ensp; estocada, ou cutilada na esgrima. <br> <b>8</b> &ensp; <small>Suet.</small> &ensp; parada, lanço no jogo. </p>"
martius,Fonseca,<b>Martius</b> -<b>a</b> -<b>um</b>
martius,Fonseca,<b>Martius</b> -<b>ii</b> <br> <small>m.</small>
mastiche,Fonseca,<b>Mastiche</b> <small>l</small> -<b>es</b> <small>l</small> <br> <small>f.</small>
mathematica,Fonseca,<b>Mathematica</b> -<b>orum</b> <br> <small>n. plur.</small>
mediusfidius,Fonseca,<b>Mediusfidius</b> <small>l</small>
mehercule,Fonseca,<b>Mehercule</b> <small>l</small>
mehercule,Fonseca,<b>Mehercules</b> <small>&</small>
mesolabium,Fonseca,<b>Mesolabium</b> <small>l</small> -<b>ii</b> <small>l</small> <br> <small>n.</small>
meus,Fonseca,"<b>Meus</b> -<b>a</b> -<b>um</b>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; meu, que me pertence. </p>   <p><small>[EXEMPLOS]</small><br> <br><b>X</b><br>meum est &ensp; <small><small>Ter</small></small> &ensp; <small>He cousa minha, eu sou o seu verdadeiro autor</small> <br> meum est &ensp; <small><small>Plaut</small></small> &ensp; <small>Convem-me</small> <br> meus carnifex &ensp; <small><small>Ter</small></small> &ensp; <small>Algoz, que me atormenta</small> <br> meus sum &ensp; <small><small>Pers</small></small> &ensp; <small>Sou livre, sou senhor da minha vontade</small> </p>"
miles,Fonseca,"<b>Miles</b> -<b>itis</b> <br> <small>m. Cic. f. Ovid.</small>   <p> <b>1</b> &ensp; soldado. <br> <b>2</b> &ensp; <small>Virg.</small> &ensp; soldadesca. <br> <b>3</b> &ensp; <small>Ulp.</small> &ensp; archeiro, homem que levava as insignias dos Magistrados. </p>"
miluus,Fonseca,<b>Milvus</b> -<b>i</b> <br> <small>m.</small>
mitto,Fonseca,"<b>Mitto</b> -<b>is</b> -<b>isi</b> -<b>issum</b> -<b>ere</b>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; mandar, remetter, enviar. <br> <b>2</b> &ensp; deixar, depôr. <br> <b>3</b> &ensp; <small>Caes.</small> &ensp; arrojar, atirar. <br> <b>4</b> &ensp; <small>Plin.</small> &ensp; brotar, arrebentar as arvores, & c. </p>   <p><small>[EXEMPLOS]</small><br> <br><b>X</b><br>lacrymas mittere &ensp; <small><small>Ter</small></small> &ensp; <small>Deixar de chorar</small> <br> mittere de aliqua re &ensp; <small><small>Ter</small></small> &ensp; <small>Calar-se a respeito de alguma cousa</small> <br> mittere sanguinem &ensp; <small><small>Cels</small></small> &ensp; <small>Sangrar</small> </p>"
modo,Fonseca,"<b>Modo</b> <br> <small>adv.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; ha pouco, algumas vezes, na verdade, com tanto que, sómente, ao menos. </p>"
modus,Fonseca,"<b>Modus</b> -<b>i</b> <br> <small>m.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; modo, maneira. <br> <b>2</b> &ensp; medição dos versos, compasso da musica. <br> <b>3</b> &ensp; quantidade, extensão, medida. <br> <b>4</b> &ensp; moderação. <br> <b>5</b> &ensp; termo, fim, limite. <br> <b>6</b> &ensp; <small>Quinct.</small> &ensp; modo nos verbos. </p>   <p><small>[EXEMPLOS]</small><br> <br><b>X</b><br>ad modos tibicinis saltare &ensp; <small><small>Liv</small></small> &ensp; <small>Dançar ao som da frauta</small> <br> figere modum nequitiae &ensp; <small><small>Hor</small></small> &ensp; <small>Moderar o curso dos delictos</small> </p>"
molitus,Fonseca,<b>Molitus</b> -<b>a</b> -<b>um</b> <br> <small>act. Cic. part. de Molior.</small>
montuosus,Fonseca,<b>Montuosus</b> <br> <small>v. Montosus.</small>
moror,Fonseca,<b>Moror</b> -<b>aris</b> -<b>atus sum</b> -<b>ari</b>
mors,Fonseca,<b>Mors</b> <b>mortis</b> <br> <small>f.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; morte. <br> <b>2</b> &ensp; <small>Plin.</small> &ensp; cadaver. </p>
mos,Fonseca,"<b>Mos</b> <b>moris</b> <br> <small>m.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; costume, uso, moda, prática, habito. </p>   <p><small>[EXEMPLOS]</small><br> <br><b>X</b><br>imponere morem pacis populis &ensp; <small><small>Virg</small></small> &ensp; <small>Impôr aos póvos as condições da paz</small> <br> more ferarum &ensp; <small><small>Hor</small></small> &ensp; <small>Á maneira das feras</small> </p>"
mugil,Fonseca,<b>Mugilis</b> -<b>is</b> <br> <small>m.</small>
multus,Fonseca,"<b>Multus</b> -<b>a</b> -<b>um</b>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; muito, numeroso, em grande quantidade. </p>   <p><small>[EXEMPLOS]</small><br> <br><b>X</b><br>multus in opere &ensp; <small><small>Sall</small></small> &ensp; <small>Assiduo no trabalho</small> <br> nocte de multa &ensp; <small><small>Cic</small></small> &ensp; <small>Alta noite</small> <br> nocte multa &ensp; <small><small>Cic</small></small> &ensp; <small>Alta noite</small> <br> nomen tuum multum in his locis &ensp; <small><small>Cic</small></small> &ensp; <small>Falla-se muito de ti neste paiz</small> </p>"
murra2,Fonseca,<b>Murrha</b> <small>l</small> -<b>ae</b> <small>l</small> <br> <small>f.</small>
murreus,Fonseca,<b>Murrheus</b> <small>l</small> -<b>a</b> <small>l</small> -<b>um</b>
musice,Fonseca,<b>Musice</b> -<b>es</b> <br> <small>f.</small>
myrice,Fonseca,<b>Myrice</b> -<b>es</b> <br> <small>f.</small>
nam,Fonseca,<b>Nam</b> <br> <small>conjunc.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; porque. </p>
natio,Fonseca,<b>Natio</b> -<b>onis</b> <br> <small>f.</small>
natura,Fonseca,"<b>Natura</b> -<b>ae</b> <br> <small>f.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; natureza. <br> <b>2</b> &ensp; essencia, força, virtude de cada ser. <br> <b>3</b> &ensp; inclinação, genio, condição. <br> <b>4</b> &ensp; temperamento, qualidade. <br> <b>5</b> &ensp; <small>Natura, abl. Quinct.</small> &ensp; naturalmente. </p>"
nauclericus,Fonseca,<b>Nauclericus</b> <small>l</small> -<b>a</b> <small>l</small> -<b>um</b>
ne3,Fonseca,<b>Ne</b> <br> <small>adv.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; não <br> <b>3</b> &ensp; <small>Cic.</small> &ensp; nem. </p>
ne,Fonseca,<b>Ne</b>   <p> <b>2</b> &ensp; <small>Cic.</small> &ensp; para que não </p>
nec,Fonseca,"<b>Nec</b> <br> <small>conjunc.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; nem, não. </p>   <p><small>[EXEMPLOS]</small><br> <br><b>X</b><br>necne &ensp; <small><small>Cic</small></small> &ensp; <small>Ou não</small> <br> necnon et &ensp; <small><small>Ovid</small></small> &ensp; <small>Tambem</small> </p>"
necessarie,Fonseca,<b>Necessario</b> <br> <small>adv.</small>
nefas,Fonseca,<b>Nefas</b> <br> <small>adject.</small>
nefas,Fonseca,<b>Nefas</b>
nemo,Fonseca,"<b>Nemo</b> -<b>inis</b> <br> <small>m. Cic. f. Plaut.</small>   <p> <b>1</b> &ensp; ninguem, nenhum. <br> <b>2</b> &ensp; homem de nenhuma conta. </p>"
nequam,Fonseca,<b>Nequam</b> <br> <small>adv.</small>
nequiquam,Fonseca,<b>Nequidquam</b> <small>l</small> <br> <small>adv.</small>
nesapius,Fonseca,<b>Nesapus</b> <small>l</small> -<b>a</b> <small>l</small> -<b>um</b>
neue,Fonseca,<b>Neve</b> <br> <small>conj.</small>
nihil,Fonseca,<b>Nihil</b> <br> <small>indec. n.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; nada. <br> <b>2</b> &ensp; <small>Ter.</small> &ensp; não. </p>
nihil,Fonseca,"<b>Nihilum</b> -<b>i</b> <br> <small>n.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; nada, cousa nenhuma. </p>"
nihil,Fonseca,<b>Nil</b> <br> <small>adv.</small>
nihil,Fonseca,<b>Nilum</b> -<b>i</b> <br> <small>n.</small>   <p> <b>1</b> &ensp; <small>Lucr.</small> &ensp; nada. </p>
nisi,Fonseca,"<b>Nisi</b> <br> <small>conj.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; senão, excepto. </p>"
nomen,Fonseca,"<b>Nomen</b> -<b>inis</b> <br> <small>n.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; nome. <br> <b>2</b> &ensp; reputação, fama, credito. <br> <b>3</b> &ensp; pretexto, causa, razão, motivo. <br> <b>4</b> &ensp; devedor. <br> <b>5</b> &ensp; divida. <br> <b>6</b> &ensp; articulo de huma conta, ou de huma memoria. <br> <b>7</b> &ensp; <small>Quinct.</small> &ensp; nome substantivo, ou adjectivo. </p>   <p><small>[EXEMPLOS]</small><br> <br><b>X</b><br>bonum nomen existimari &ensp; <small><small>Cic</small></small> &ensp; <small>Ser reputado por bom pagador</small> <br> multis nominibus &ensp; <small><small>Ovid</small></small> &ensp; <small>Por muitas razões</small> <br> nomina facere &ensp; <small><small>Cic</small></small> &ensp; <small>Endividar-se</small> </p>"
non,Fonseca,<b>Non</b> <br> <small>adv.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; não. </p>
nos,Fonseca,<b>Nos</b> <b>nostrum</b> <b>nostri</b> <small>l</small> <br> <small>plur. de Ego.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; nós. </p>
nos,Fonseca,<b>Nosmet</b>   <p> <b>1</b> &ensp; <small>Plaut.</small> &ensp; nós mesmos. </p>
noster,Fonseca,<b>Noster</b> -<b>tra</b> -<b>trum</b>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; nosso. </p>
nothus,Fonseca,<b>Nothus</b> -<b>a</b> -<b>um</b>
nouus,Fonseca,"<b>Novus</b> -<b>a</b> -<b>um</b> <small>Varr</small> -<b>vior</b> <small>Cic</small> -<b>vissimus</b>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; novo, moderno, de pouco tempo. </p>"
nullus,Fonseca,"<b>Nullus</b> -<b>a</b> -<b>um</b>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; nenhum. <br> <b>2</b> &ensp; vão, de nenhuma consequencia. <br> <b>3</b> &ensp; <small>Hor.</small> &ensp; abjecto, desconhecido. <br> <b>4</b> &ensp; <small>Ter.</small> &ensp; em lugar de Non. </p>   <p><small>[EXEMPLOS]</small><br> <br><b>X</b><br>nonnullus &ensp; <small><small>Cic</small></small> &ensp; <small>Algum</small> <br> nullum habere aliquem &ensp; <small><small>Cic</small></small> &ensp; <small>Não fazer caso de alguem</small> <br> nullus non &ensp; <small><small>Cic</small></small> &ensp; <small>Todos</small> <br> nullus sum &ensp; <small><small>Ter</small></small> &ensp; <small>Estou perdido</small> </p>"
nummus,Fonseca,<b>Numus</b> <small>l</small> -<b>i</b> <small>l</small> <br> <small>m.</small>
nunc,Fonseca,"<b>Nunc</b> <br> <small>adv.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; agora, presentemente. <br> <b>2</b> &ensp; porém, mas. </p>   <p><small>[EXEMPLOS]</small><br> <br><b>X</b><br>nunc huc, nunc illuc &ensp; <small><small>Virg</small></small> &ensp; <small>Já para aqui, já para alli</small> <br> nunc ipsum &ensp; <small><small>Cic</small></small> &ensp; <small>Neste mesmo instante</small> <br> nunc nunc &ensp; <small><small>Plaut</small></small> &ensp; <small>Neste mesmo instante</small> </p>"
nunc,Fonseca,<b>Nunccine</b> <br> <small>adv.</small>
nunc,Fonseca,<b>Nuncine</b> <small>l</small> <br> <small>adv.</small>
nutritus,Fonseca,<b>Nutritus</b> -<b>us</b> <br> <small>m.</small>
nyctelius,Fonseca,<b>Nyctelius</b> -<b>a</b> -<b>um</b>
oblocutor,Fonseca,<b>Oblocutor</b> <small>l</small> -<b>oris</b> <small>l</small> <br> <small>m.</small>
obortus,Fonseca,<b>Obortus</b> -<b>us</b> <br> <small>m.</small>
obrussa,Fonseca,<b>Obrussa</b> <small>l</small> -<b>ae</b> <small>l</small> <br> <small>f.</small>
obsecro,Fonseca,<b>Obsecro</b>
obstrictus,Fonseca,<b>Obstrictus</b> -<b>a</b> -<b>um</b>
onochilis,Fonseca,<b>Onochiles</b> <small>l</small> -<b>is</b> <small>l</small> <br> <small>f.</small>
opperitus,Fonseca,<b>Oppertus</b> -<b>a</b> -<b>um</b>
optio,Fonseca,<b>Optio</b> -<b>onis</b> <br> <small>m.</small>
opus,Fonseca,<b>Opus</b> <br> <small>subst. indecl.</small>
opus,Fonseca,<b>Opus</b> <br> <small>adj. indecl.</small>
oraculum,Fonseca,<b>Oraculum</b> -<b>i</b> <br> <small>n.</small>
ossifragus,Fonseca,<b>Ossifragus</b> -<b>a</b> -<b>um</b>
ouatio,Fonseca,<b>Ovatio</b> -<b>onis</b> <br> <small>f.</small>
pager,Fonseca,<b>Pagur</b> -<b>uris</b> <br> <small>n.</small>
palacrana,Fonseca,<b>Palacrana</b> <small>l</small> -<b>ae</b> <small>l</small> <br> <small>f.</small>
pancratium,Fonseca,<b>Pancratium</b> -<b>ii</b> <br> <small>n.</small>
pancratium,Fonseca,<b>Pancratium</b> <small>l</small> -<b>ii</b> <small>l</small> <br> <small>n.</small>
pannuceus,Fonseca,<b>Pannucius</b> <small>l</small> -<b>a</b> <small>l</small> -<b>um</b>
panuuellium,Fonseca,<b>Panuclum</b> <small>l</small> -<b>i</b> <small>l</small> <br> <small>n.</small>
panuuellium,Fonseca,<b>Panuelum</b> -<b>i</b> <br> <small>n.</small>
par,Fonseca,<b>Par</b> -<b>aris</b> <small>Plaut</small> -<b>rissimus</b> <br> <small>omn. gen.</small>
paratragoedo,Fonseca,<b>Paratragoedo</b> <small>l</small> -<b>as</b> <small>l</small> -<b>avi</b> -<b>atum</b> -<b>are</b>
pars,Fonseca,"<b>Pars</b> -<b>artis</b> <br> <small>f.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; parte, porção. <br> <b>2</b> &ensp; parcialidade, facção, bando, partido. <br> <b>3</b> &ensp; especie, que divide o genero. <br> <b>4</b> &ensp; <small>No plur.</small> &ensp; officios, cargos, obrigações. <br> <b>5</b> &ensp; <small>Ter.</small> &ensp; parte na demanda. <br> <b>6</b> &ensp; <small>Cic.</small> &ensp; papel, figura, personagem, actor de theatro. </p>   <p><small>[EXEMPLOS]</small><br> <br><b>X</b><br>meae partes sunt &ensp; <small><small>Cic</small></small> &ensp; <small>He minha obrigação</small> <br> multis partibus &ensp; <small><small>Cic</small></small> &ensp; <small>Muito</small> <br> pars bona hominum &ensp; <small><small>Hor</small></small> &ensp; <small>A maior parte, ou huma boa parte dos homens</small> <br> pars magna lacte uiuunt &ensp; <small><small>Caes</small></small> &ensp; <small>A maior parte se sustenta de leite</small> <br> partes priores apud aliquem habere &ensp; <small><small>Ter</small></small> &ensp; <small>Ter o primeiro lugar na estimação de alguem</small> </p>"
parum,Fonseca,"<b>Parum</b> <br> <small>adv.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; pouco, hum pouco. </p>"
paruus,Fonseca,"<b>Parvus</b> -<b>a</b> -<b>um</b> -<b>minor</b> <small>Cic</small> -<b>minimus</b> <small>Lucr</small> <b>parvissimus</b> <small>l</small>   <p> <b>1</b> &ensp; pequeno. <br> <b>2</b> &ensp; abjecto, humilde, desprezado, vil. <br> <b>3</b> &ensp; <small>Ter.</small> &ensp; breve. <br> <b>4</b> &ensp; <small>Plin.</small> &ensp; pouco. </p>"
paruus,Fonseca,<b>Parvus</b> -<b>i</b> <br> <small>m.</small>
passus2,Fonseca,<b>Passus</b> -<b>a</b> -<b>um</b> <br> <small>part. de Pando</small>
pastinatus,Fonseca,<b>Pastinatus</b> -<b>a</b> -<b>um</b> <br> <small>Col. part. de Pastino</small>
pater,Fonseca,"<b>Pater</b> -<b>tris</b> <br> <small>m.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; pai. <br> <b>2</b> &ensp; <small>No plur.</small> &ensp; antepassados, maiores. </p>   <p><small>[EXEMPLOS]</small><br> <br><b>X</b><br>pater coenae &ensp; <small><small>Hor</small></small> &ensp; <small>O que dá o banquete</small> <br> pater patratus &ensp; <small><small>Liv</small></small> &ensp; <small>Sacerdote, que declarava a paz, e a guerra</small> <br> pater Romanus &ensp; <small><small>Virg</small></small> &ensp; <small>Imperador Romano</small> <br> patres conscripti &ensp; <small><small>Cic</small></small> &ensp; <small>Senadores Romanos</small> </p>"
paullatim,Fonseca,<b>Paullatim</b> <small>l</small> <br> <small>adv.</small>
paullisper,Fonseca,<b>Paullisper</b> <small>l</small> <br> <small>adv.</small>
paullulus,Fonseca,<b>Paullulus</b> <small>l</small> -<b>a</b> <small>l</small> -<b>um</b>
paulum,Fonseca,<b>Paullum</b> <small>l</small> <br> <small>adv.</small>
paullus,Fonseca,<b>Paullus</b> <small>l</small> -<b>a</b> <small>l</small> -<b>um</b>
posia,Fonseca,<b>Pausia</b> <small>l</small> -<b>ae</b> <small>l</small> <br> <small>f.</small>
pecunia,Fonseca,"<b>Pecunia</b> -<b>ae</b> <br> <small>f.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; dinheiro, moeda. </p>"
pedarius,Fonseca,<b>Pedarius</b> -<b>a</b> -<b>um</b>
pedisequa,Fonseca,<b>Pedissequa</b> <small>l</small> -<b>ae</b> <small>l</small> <br> <small>f.</small>
pedisequus,Fonseca,<b>Pedissequus</b> <small>l</small> -<b>i</b> <small>l</small> <br> <small>m.</small>
pelamys,Fonseca,<b>Pelamys</b> <small>l</small> -<b>ydis</b> <small>l</small> <br> <small>f.</small>
per,Fonseca,"<b>Per</b> <br> <small>prep. de accus.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; por, por amor, por causa, por entre, pelo meio, em. </p>"
percrebresco,Fonseca,<b>Percrebresco</b> <small>l</small> -<b>is</b> <small>l</small> -<b>bui</b> -<b>brui</b> <small>l</small> -<b>scere</b>
peremptus,Fonseca,<b>Peremtus</b> <small>l</small> -<b>a</b> <small>l</small> -<b>um</b>
periculum,Fonseca,"<b>Periculum</b> -<b>i</b> <br> <small>n.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; perigo, risco. <br> <b>2</b> &ensp; próva, ensaio, experiencia. <br> <b>3</b> &ensp; processo, autos, sentença de condemnação. </p>"
permiste,Fonseca,<b>Permixte</b> <small>l</small> <br> <small>adv.</small>
permixtio,Fonseca,<b>Permixtio</b> <small>l</small> -<b>onis</b> <small>l</small> <br> <small>f.</small>
permistus,Fonseca,<b>Permixtus</b> <small>l</small> -<b>a</b> <small>l</small> -<b>um</b>
permulctus,Fonseca,<b>Permulsus</b> -<b>a</b> -<b>um</b>
permulte,Fonseca,<b>Permultum</b> <br> <small>adv.</small>
perpessus,Fonseca,"<b>Perpessus</b> -<b>us</b> <br> <small>m.</small> <br> <small>Só se acha em ablativo, e por isso julgão alguns ser supino passivo.</small>"
persecutus,Fonseca,<b>Persequutus</b> <small>l</small> -<b>a</b> <small>l</small> -<b>um</b>
persollata,Fonseca,<b>Persollata</b> <small>l</small> -<b>ae</b> <small>l</small> <br> <small>f.</small>
petaso,Fonseca,<b>Petaso</b> -<b>onis</b> <br> <small>m.</small>
petesso,Fonseca,<b>Petesso</b> <small>l</small> -<b>is</b> <small>l</small> -<b>scere</b>
petesso,Fonseca,<b>Petisso</b> <small>l</small> -<b>is</b> <small>l</small> -<b>scere</b> <br> <small>Lucr.</small> <br> <small>v. Petesco.</small>
