lemma,prefix,fullEntry
non,Faria,"<b>nōn</b> <br> <small>adv. de negação</small> <br> <small>Obs.: Notem-se as expressões: a non ita, non tam Cíc. Verr. 4, 109 ""não assim exatamente""; b non tam... quam Cíc. C. M. 27 ""não tanto quanto, i. e., menos ... que""; c non fere quisquam Cíc. Verr. 5. 182 “quase ninguém”. Non é por excelência a negação do indicativo e da oração principal. Seu uso nas proibições não é permitido pela prosa clássica, mas frequente em poesia.</small>   <p> <b>1</b> &ensp; <small></small> &ensp; Não &ensp; <small>colocado antes do verbo.</small> <br> <b>2</b> &ensp; <small>Aparece junto do nome quando a ele se refere:</small> &ensp; <small></small> <br> <b>3</b> &ensp; <small></small> &ensp; Não é verdade que, longe de &ensp; <small>Cíc. Oro 51.</small> <br> <b>4</b> &ensp; <small></small> &ensp; Ou melhor &ensp; <small>= non dico Cíc. Phil. 5, 24.</small> <br> <b>5</b> &ensp; <small></small> &ensp; Por acaso não &ensp; <small>quando a interrogação está no tom da frase, equivalendo nonne:</small> </p>   <p><small>[EXEMPLOS]</small><br> <br><b>2</b><br>* non curia vires meas desiderat C íc. C. M. 32 “não é a cúria que lastima o desaparecimento de minhas forças”. <br> <br><b>5</b><br>non semper otio studui? Cíc. Phil. 8, 11 “por acaso não procurei sempre o repouso?”. </p>"
nos,Faria,"<b>nōs</b> <b>nostrum ou nostrī</b> <br> <small>pron. pess.</small> <br> <small>Obs.: 1 Nostri é geralmente um gen. objetivo: miserere nostri “tem compaixão de nós”. 2 Nostrum é geralmente um gen. partitivo como: quis nostrum “qual de nós”. 3 Por vezes, emprega-se nos por ego Verg. Buc. 1, 4.</small>   <p> <b>1</b> &ensp; <small></small> &ensp; Nós &ensp; <small>Cíc. Fam. I, I, 4.</small> </p>"
nos,Faria,"<b>nosmet</b> <br> <small>pron. pess.</small> <br> <small></small>   <p> <b>1</b> &ensp; <small></small> &ensp; Nós mesmos, eu mesmo &ensp; <small>Cíc. Tusc. 3,6.</small> </p>"
noster,Faria,"<b>noster</b> <b>-tra</b> <b>-trum</b> <br> <small>pron. poss.</small> <br> <small></small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio</small> &ensp; Nosso, nossa &ensp; <small>Cíc. Rep. 1, 3.</small> <br> <b>2</b> &ensp; <small>II-Daí, em sent. particular</small> &ensp; Que é do nosso país, da nossa família ou do nosso partido &ensp; <small>Cíc. Arch, 24.</small> <br> <b>3</b> &ensp; <small>III-Sent. enfático:</small> &ensp; Meu, minha: &ensp; <small></small> <br> <b>4</b> &ensp; <small>III-= ego</small> &ensp; <small>Plaut. Amph. 399.</small> </p>   <p><small>[EXEMPLOS]</small><br> <br><b>3</b><br>noster Ter. Eun. 154 “meu senhor”. </p>"
nos,Faria,<b>nostrōrum</b> <br> <small></small> <br> <small>v. nos e noster.</small>
noster,Faria,<b>nostrōrum</b> <br> <small></small> <br> <small>v. nos e noster.</small>
nos,Faria,<b>nostrum</b> <br> <small>gen. de nos e de noster.</small> <br> <small></small>
noster,Faria,<b>nostrum</b> <br> <small>gen. de nos e de noster.</small> <br> <small></small>
nouus,Faria,"<b>novus</b> <b>-a</b> <b>-um</b> <br> <small>adj.</small> <br> <small></small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio</small> &ensp; Novo, recente, fresco &ensp; <small>Cíc. Br. 287.</small> <br> <b>2</b> &ensp; <small>I-Daí</small> &ensp; Novo, inovado, desconhecido, desusado &ensp; <small>Cíc. Br. 324.</small> <br> <b>3</b> &ensp; <small>I-Daí</small> &ensp; Noviço, inexperiente, que não está habituado &ensp; <small>Cíc. Lae. 68.</small> <br> <b>4</b> &ensp; <small>II-Sent. figurado:</small> &ensp; Estranho, singular, inaudito &ensp; <small>Cíc. Lig. 1.</small> <br> <b>5</b> &ensp; <small>II-Sent. figurado:</small> &ensp; Novo &ensp; <small>= outro, segundo Cíc. Phil. 13, 25.</small> <br> <b>6</b> &ensp; <small>III-Sents. particulares:</small> &ensp; Novidades políticas, mudança política, revolução: &ensp; <small></small> <br> <b>7</b> &ensp; <small>III-Sents. particulares:</small> &ensp; Livros onde são registradas as dívidas, redução ou abolição de dívidas: &ensp; <small></small> <br> <b>8</b> &ensp; <small>III-Sents. particulares:</small> &ensp; Homem que não tem família nobre homo novus e que, ao exercer pela primeira vez um cargo público, como que inaugura sua própria nobreza &ensp; <small>Cíc. Of. 1, 138.</small> <br> <b>9</b> &ensp; <small>III-Sents. particulares:</small> &ensp; Como subs. m. pl.: os escritores novos, modernos &ensp; <small>Quint. 2, 5, 26.</small> <br> <b>10</b> &ensp; <small>III-No superl.: novissīmus, -a, -um:</small> &ensp; último, que vem em último lugar, o mais recente, o último, o maior &ensp; <small></small> </p>   <p><small>[EXEMPLOS]</small><br> <br><b>6</b><br>res novae Cíc. Cal. I. 3 «novidades políticas». <br> <br><b>7</b><br>tabulae novae Cíc. Or. 2, 8 4 “novos livros de conta, onde se registravam as dívidas”. <br> <br><b>10</b><br>novissimum agmen Cés. B. Gal. I, 15, 2 «a retaguarda». </p>"
nullus,Faria,<b>nūllae</b> <br> <small>gen. e dat. f. de nūllus.</small> <br> <small></small>
nullus,Faria,"<b>nūllī</b> <br> <small>gen., v. nūllus.</small> <br> <small></small>"
nullus,Faria,"<b>nūllus</b> <b>-a</b> <b>-um</b> <br> <small>pron. indef.</small> <br> <small>Obs.: Gen. nulli Ter. And. 608: Cíc. Com. 48: dat., nullae Prop. 1. 20. 35.</small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio</small> &ensp; Nenhum, nenhuma, ninguém, coisa nenhuma &ensp; <small>Cíc. Mur. 28.</small> <br> <b>2</b> &ensp; <small>II-Daí</small> &ensp; Nulo, de nenhum valor, sem importância &ensp; <small>Cíc. Tusc. 2. 13.</small> <br> <b>3</b> &ensp; <small>II-Daí</small> &ensp; Que já não existe, morto, aniquilado &ensp; <small>Cíc. Tusc. 1, 87:</small> <br> <b>4</b> &ensp; <small>III-Empregos especiais:-= nemo</small> &ensp; “ninguém” &ensp; <small>Cíc. Lae. 30</small> <br> <b>5</b> &ensp; <small>III-Empregos especiais:-= non</small> &ensp; <small>Plaut. Cas. 795.</small> <br> <b>6</b> &ensp; <small>III-Empregos especiais:-= nihil</small> &ensp; <small>Sên. Ep. 4, 3.</small> <br> <b>7</b> &ensp; <small>III-Empregos especiais:-Nullo = nulla re</small> &ensp; <small>Tác. An. 3. 15.</small> <br> <b>8</b> &ensp; <small>III-Empregos especiais:-Nullius = nullius rei</small> &ensp; <small>Hor. A. Poét. 324.</small> </p>   <p><small>[EXEMPLOS]</small><br> <br><b>3</b><br>nullus sum T. Lív. 6, 18. 8 «estou aniquilado». </p>"
nunc,Faria,"<b>nunc</b> <br> <small>adv.</small> <br> <small></small>   <p> <b>1</b> &ensp; <small></small> &ensp; Agora, no momento presente &ensp; <small>sent. temporal Cíc. Tusc. 1, 23.</small> <br> <b>2</b> &ensp; <small></small> &ensp; Então &ensp; <small>com verbos no pass. ou no fut. Cíc. Verr. 3. 47.</small> <br> <b>3</b> &ensp; <small></small> &ensp; Ora, assim sendo, em vista disso &ensp; <small>sent. lógico:</small> <br> <b>4</b> &ensp; <small></small> &ensp; Mas em realidade, assim pois &ensp; <small>Cíc. Arch. 29.</small> </p>   <p><small>[EXEMPLOS]</small><br> <br><b>3</b><br>vera igitur illa sunt nunc omnia Cíc. Ac. 2, 106 “assim sendo, pois, todos esses dogmas são verdadeiros”. </p>"
ille,Faria,"<b>olle</b> <br> <small>arc. = ille Verg. En. 1, 252.</small> <br> <small></small>"
ille,Faria,<b>olli</b> <br> <small>dat. arc. de ille = illi.</small> <br> <small></small>
omnis,Faria,"<b>omnis</b> <b>-e</b> <br> <small>adj. e pron. indef.</small> <br> <small></small>   <p> <b>1</b> &ensp; <small>Sent. próprio</small> &ensp; Todo, toda &ensp; <small>Cíc. Agr. 2, 70.</small> <br> <b>2</b> &ensp; <small>Sent. próprio</small> &ensp; De toda a espécie, qualquer &ensp; <small>com sent. indefinido Cés. B. Gal. 5, 6, 3.</small> <br> <b>3</b> &ensp; <small>Sent. próprio</small> &ensp; Todo, cada ideia de número, em todo o tempo. &ensp; <small>Cíc. Amer. 16</small> <br> <b>4</b> &ensp; <small>No neutro sing. omne</small> &ensp; Tudo &ensp; <small>Cíc. De Or.. 2, 158.</small> <br> <b>5</b> &ensp; <small>No neutro pl.:</small> &ensp; Todas as coisas, tudo &ensp; <small>Cíc. Lae, 35.</small> <br> <b>6</b> &ensp; <small>No masculino pl.:</small> &ensp; Todas as pessoas, toda gente, todos &ensp; <small>T. Lív. 31, 45, 7.</small> </p>"
pars,Faria,"<b>pars</b> <b>partis</b> <br> <small>subs. f.</small> <br> <small>Obs.: Acus.: partim T. Lív. 26. 46. 8; abl.: parti Plaut. Pers. 72; Lucr. 4. 514.</small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio</small> &ensp; Parte de um quinhão concedida a alguém, porção, o que faz parte de, partilha &ensp; <small>Cíc. Verr. 5. 98.</small> <br> <b>2</b> &ensp; <small>II-Daí</small> &ensp; Lado, direção, sentido &ensp; <small>Cíc. Fin. 2. 63.</small> <br> <b>3</b> &ensp; <small>III-Sent. particular:</small> &ensp; Região, país: &ensp; <small></small> <br> <b>4</b> &ensp; <small>IV-No pl.: sents. especiais:</small> &ensp; Parte de uma peça confiada a um ator, papel &ensp; <small>sents. próprio e figurado Ter. Phorm. 27:</small> <br> <b>5</b> &ensp; <small>IV-No pl.: sents. especiais:</small> &ensp; Partido, facção: partido de oposição, partido popular &ensp; <small>Cíc. Dej. 35.</small> <br> <b>6</b> &ensp; <small>V-Em expressões como:</small> &ensp; <small></small> <br> <b>7</b> &ensp; <small>V-Em expressões como:</small> &ensp; <small></small> <br> <b>8</b> &ensp; <small>V-Em expressões como:</small> &ensp; <small></small> <br> <b>9</b> &ensp; <small>V-Em expressões como:</small> &ensp; <small></small> <br> <b>10</b> &ensp; <small>V-Em expressões como:</small> &ensp; <small></small> <br> <b>11</b> &ensp; <small>V-Em expressões como:</small> &ensp; <small></small> <br> <b>12</b> &ensp; <small>V-Em expressões como:</small> &ensp; <small></small> <br> <b>13</b> &ensp; <small>V-Em expressões como:</small> &ensp; <small></small> <br> <b>14</b> &ensp; <small>V-Em expressões como:</small> &ensp; <small></small> </p>   <p><small>[EXEMPLOS]</small><br> <br><b>3</b><br>orientis partes Cíc. Mur. 89 “as regiões do Oriente”. <br> <br><b>4</b><br>transactis meis partibus Cíc. De Or. 2, 15 “tendo acabado meu papel”. <br> <br><b>6</b><br>pars... pars, “uns... outros” T. Lív. 22. 8. 2. <br> <br><b>7</b><br>parte... parte “em parte” Ov. Mel. 3, 483. <br> <br><b>8</b><br>pro parte, “segundo os seus recursos” Cíc. Verr. 2. 145. <br> <br><b>9</b><br>ex parte “em parte” T. Lív. 6. 42. 2. <br> <br><b>10</b><br>in parte... in parte “parte ... parte” Quint. 10. 7. 25. <br> <br><b>11</b><br>maximam, magnam, bonam partem, “a maior, grande, boa parte” C és. B. Gal. 4. 1. 8. <br> <br><b>12</b><br>in partem, “de uma parte” Hor. Epo. 2. 39. <br> <br><b>13</b><br>in aliquam partem “em tal ou tal sentido” Cíc. Amer. 56. <br> <br><b>14</b><br>in omnes partes “de todas as maneiras” Cíc. Fam. 4. 10. 2. </p>"
pars,Faria,<b>parti</b> <br> <small>dat. de pars.</small> <br> <small></small>
parum,Faria,"<b>parum</b> <br> <small>adv.</small> <br> <small>Obs.: Frequentemente aparece em oposição a nimis, nimium Cíc. Or. 73.</small>   <p> <b>1</b> &ensp; <small></small> &ensp; Pouco &ensp; <small></small> <br> <b>2</b> &ensp; <small>e daí</small> &ensp; muito pouco &ensp; <small>Cíc. Verr. 4. 29.</small> </p>"
paruus,Faria,"<b>parvus</b> <b>-a</b> <b>-um</b> <br> <small>adj.</small> <br> <small></small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio</small> &ensp; Pequeno &ensp; <small>Cíc. Leg. 1, 17.</small> <br> <b>2</b> &ensp; <small>II-Sent. particular</small> &ensp; Breve, curto &ensp; <small>Cíc. Verr. 5, 165.</small> <br> <b>3</b> &ensp; <small>II-Sent. particular</small> &ensp; Pouco abundante, em pequeno número &ensp; <small>Cíc. Of. 3, 114.</small> <br> <b>4</b> &ensp; <small>II-Sent. particular</small> &ensp; Pouco importante &ensp; <small>com ideia de valor Cíc. Caec. 26.</small> <br> <b>5</b> &ensp; <small>II-Sent. particular</small> &ensp; De pouca idade, muito jovem &ensp; <small>Cíc. Cal. 3, 19.</small> <br> <b>6</b> &ensp; <small>III-Sent. moral:</small> &ensp; Mesquinho, baixo &ensp; <small>Cíc. Arch. 30.</small> <br> <b>7</b> &ensp; <small>III-Sent. moral:</small> &ensp; Humilde, de baixa categoria, pequeno &ensp; <small>Hor. Ep. 1. 3. 28.</small> <br> <b>8</b> &ensp; <small>III-No m. pl. usado substantivadamente:</small> &ensp; As crianças &ensp; <small>Cíc. Fin. 3. 16.</small> <br> <b>9</b> &ensp; <small>IV-Em expressões adverbiais:</small> &ensp; <small></small> <br> <b>10</b> &ensp; <small>IV-Em expressões adverbiais:</small> &ensp; <small></small> </p>   <p><small>[EXEMPLOS]</small><br> <br><b>9</b><br>a parvis referindo-se a vários, “desde pequeno”, “desde a infância” Cíc. Nat. 1. 81. <br> <br><b>10</b><br>a parvo referindo-se a um só, “desde pequeno”, “desde a infância” T. Lív. 1, 39, 6. </p>"
pater,Faria,"<b>pater</b> <b>-tris</b> <br> <small>subs. m.</small> <br> <small>Obs.: Pater não envolve a ideia de paternidade física, expressa por genitor ou parens; tem antes um valor social.</small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio</small> &ensp; Pai: &ensp; <small></small> <br> <b>2</b> &ensp; <small>II-Daí, em sent. especial</small> &ensp; Pai título de respeito dado aos deuses, augusto, divino &ensp; <small>Verg. G. 1, 328; Hor. O. 3, 3, 13.</small> <br> <b>3</b> &ensp; <small>II-Donde:</small> &ensp; Divindade, deus &ensp; <small>Verg. En. 8,454.</small> <br> <b>4</b> &ensp; <small>III-Sent. figurado:</small> &ensp; Venerável, nobre &ensp; <small>tratando-se de homens Verg. En. 1. 699.</small> <br> <b>5</b> &ensp; <small>III-Sent. figurado:</small> &ensp; Pai da pátria &ensp; <small>título de honra Cíc. Pis. 6.</small> <br> <b>6</b> &ensp; <small>IV-Sent. concreto:</small> &ensp; Chefe de família, dono da casa &ensp; <small>Cíc. Rep. 5, 4.</small> <br> <b>7</b> &ensp; <small>IV-No pl.:</small> &ensp; Pais, antepassados, avós &ensp; <small>Cíc. Or. 18.</small> <br> <b>8</b> &ensp; <small>IV-No pl.:</small> &ensp; Senadores, senado, patrícios &ensp; <small>Cíc. Rep. 2, 14.</small> <br> <b>9</b> &ensp; <small>IV-No pl.:</small> &ensp; Fundador: &ensp; <small></small> <br> <b>10</b> &ensp; <small>IV-No pl.:</small> &ensp; Velho &ensp; <small>Verg. En. 5. 521.</small> </p>   <p><small>[EXEMPLOS]</small><br> <br><b>1</b><br>patre certo nasci Cíc. Amer. 46 “nascer de pai conhecido”. <br> <br><b>9</b><br>pater stoicorum Cíc. Nat. 3, 23 «fundador do estoicismo». </p>"
pecunia,Faria,"<b>pecūnĭa</b> <b>-ae</b> <br> <small>subs. f.</small> <br> <small></small>   <p> <b>1</b> &ensp; <small>I-Sent. primitivo</small> &ensp; Riqueza em gado &ensp; <small>Varr. L. Lat. 5, 95.</small> <br> <b>2</b> &ensp; <small>II-Daí, em sent. geral</small> &ensp; Riqueza, fortuna &ensp; <small>Cíc. Div. 1. 111.</small> <br> <b>3</b> &ensp; <small>II-Daí, em sent. geral</small> &ensp; Dinheiro &ensp; <small>Cíc. Verr. 1, 101.</small> <br> <b>4</b> &ensp; <small>III-Sent. especial:</small> &ensp; Pagamento &ensp; <small>Cíc. At. 10, 5, 3.</small> </p>"
per,Faria,"<b>per</b> <br> <small>prep. acus. e prevérbio. Prep.</small> <br> <small></small>   <p> <b>1</b> &ensp; <small>Sent. local:</small> &ensp; Através de, por, por entre: &ensp; <small></small> <br> <b>2</b> &ensp; <small>Sent. local:</small> &ensp; Por cima de: &ensp; <small></small> <br> <b>3</b> &ensp; <small>Sent. local:</small> &ensp; Diante de, ao longo de: &ensp; <small></small> <br> <b>4</b> &ensp; <small>Sent. local:</small> &ensp; Por, para, de &ensp; <small>ideia de distribuição e sucessão:</small> <br> <b>5</b> &ensp; <small>Sent. temporal:</small> &ensp; Durante, cada: &ensp; <small></small> <br> <b>6</b> &ensp; <small>Sents. diversos:</small> &ensp; Por meio de, com o auxílio de, por intermédio de: &ensp; <small></small> <br> <b>7</b> &ensp; <small>Sents. diversos:</small> &ensp; Por causa de, por amor de, por: &ensp; <small></small> <br> <b>8</b> &ensp; <small>Sents. diversos:</small> &ensp; Em nome de, por &ensp; <small>nas fórmulas de súplica:</small> </p>   <p><small>[EXEMPLOS]</small><br> <br><b>1</b><br>per forum Cíc. AI. 14, 16, 2 “pelo foro”. <br> <br><b>2</b><br>per corpora Cés. B. Gal. 2, 10, 2 “atravessar por cima dos cadáveres”. <br> <br><b>3</b><br>per ora vestra incedunt Sal. B. Jug. 31, 10 “passam diante dos olhos”. <br> <br><b>4</b><br>invitati per domos T. Lív. 1. 9. 9 “convidados para diferentes casas”: per manus Cés. B. Gal. 6, 38, 4 “de mão em mão”. <br> <br><b>5</b><br>per triennium Cíc. Verr. 4. 136 “durante 3 anos”. <br> <br><b>6</b><br>per litteras Cíc. Fam. 2. 6. 2 “por carta, isto é: por meio de uma carta”. <br> <br><b>7</b><br>per imprudentiam vestram Cíc. Agr. 2, 25 “por causa de vossa imprudência”. <br> <br><b>8</b><br>per deos! Cíc. Of. 2. 5 “em nome dos deuses”. </p>"
periculum,Faria,<b>perīclum</b> <br> <small></small> <br> <small>v. pericùlum.</small>
periculum,Faria,"<b>perīcŭlum</b> <b>-ī</b> <br> <b>perīclum</b> <b>-ī</b> <br> <small>subs. n.</small> <br> <small></small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio</small> &ensp; Ensaio, experiência &ensp; <small>Cíc. Caecil. 27.</small> <br> <b>2</b> &ensp; <small>II-Sent. comum</small> &ensp; Risco, perigo &ensp; <small>Cíc. Pomp. 12: Cíc. Arch. 13.</small> <br> <b>3</b> &ensp; <small>II-Na língua jurídica:</small> &ensp; Processo, causa, ação, julgamento, sentença &ensp; <small>Cíc. Pomp. 2.</small> <br> <b>4</b> &ensp; <small>II-Na língua jurídica:</small> &ensp; Sentença escrita &ensp; <small>C.Nep.En. 8. 2.</small> </p>"
peto,Faria,"<b>petĭī</b> <br> <small>= petīvi, perf. de petō.</small> <br> <small></small>"
peto,Faria,"<b>petit</b> <br> <small>= petiit Ov. F. 1, 109.</small> <br> <small></small>"
peto,Faria,"<b>petō</b> <b>-is</b> <b>-ĕre</b> <b>-īvī -ĭī, -ītum</b> <br> <small>v. tr.</small> <br> <small>Obs.: Constrói-se com acus.: com acus. de coisa e abl. de pess.; com abl.; com duplo acus.: com abl. de pess. com ab ou ut.</small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio</small> &ensp; Dirigir-se para, procurar atingir primeiramente com ideia secundária de violência ou hostilidade, atacar sents. físico e moral, visar &ensp; <small>Cíc. Nat. 2, 125; Verg. G. 3, 522; Cíc. Nat. 2, 2, 2; Cíc. Quinct. 29.</small> <br> <b>2</b> &ensp; <small>I-Daí, por enfraquecimento de sentido</small> &ensp; Acercar-se de, procurar, aspirar &ensp; <small>Cés. B. Gal. 3, 15, 2; Cíc. Or. 56.</small> <br> <b>3</b> &ensp; <small>II-Sent. figurado:</small> &ensp; Pedir, solicitar, declamar &ensp; <small>Cíc. Tusc. 5, 5; Cíc. At. 1, 16, 7; Cíc. Fam. 5, 15, 4.</small> <br> <b>4</b> &ensp; <small>II-Na língua política:</small> &ensp; Pretender um mandato, ser candidato &ensp; <small>Cíc. Phil. 2, 76.</small> </p>"
pono,Faria,"<b>pōnō</b> <b>-is</b> <b>-ĕre</b> <b>posŭī, posĭtum</b> <br> <small>v. tr.</small> <br> <small></small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio</small> &ensp; Pôr de lado, depor, afastar &ensp; <small>Cés. B. Gal. 4, 37, 1; Cíc. Tusc. 5. 60; Cíc. Tusc. 3, 66.</small> <br> <b>2</b> &ensp; <small>I-Daí</small> &ensp; Pôr, colocar, pousar, pôr na mesa, servir &ensp; <small>Ov. Met. 8, 452; Cés. B. Civ. 3, 108, 6: Cat. Agr. 79, 81; Cíc. Verr. 3, 165.</small> <br> <b>3</b> &ensp; <small>II-Sent. figurado:</small> &ensp; Estabelecer, fixar, instalar, construir, edificar &ensp; <small>Cíc. Agr. 2. 96; Verg. En. 6, 19.</small> <br> <b>4</b> &ensp; <small>II-Sent. figurado:</small> &ensp; Propor, expor, apresentar &ensp; <small>Cíc. Fam. 1, 9, 21; Cíc. De Or. 2, 214.</small> <br> <b>5</b> &ensp; <small>II-Donde:</small> &ensp; Atribuir, considerar como, fazer consistir em &ensp; <small>Cíc. Fin. 2, 86.</small> <br> <b>6</b> &ensp; <small>II-Donde:</small> &ensp; Contar como, olhar como &ensp; <small>Cíc. Fin. 3, 29.</small> </p>"
pono,Faria,"<b>posīvī</b> <br> <small>= posŭī, perf. do pōno Plaut. Ps. 1. 281.</small> <br> <small></small>"
possum,Faria,"<b>possĭem</b> <br> <small>arc. = possim, pres. do subj. de possum Plaut. Capt 996.</small> <br> <small></small>"
possum,Faria,"<b>possum</b> <b>potes, posse, potŭī</b> <br> <small>v. tr.</small> <br> <small></small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio</small> &ensp; Poder, ser capaz de &ensp; <small>Cíc. Fam. 5; 14, 2; Cíc. Fam. 6, 13, 1.</small> <br> <b>2</b> &ensp; <small>II-Daí</small> &ensp; Ter poder, ser eficaz, ter influência &ensp; <small>Cíc. Verr. 5, 97; Cíc. Tusc. 2, 34.</small> <br> <b>3</b> &ensp; <small>II-Impess.:</small> &ensp; É possível: &ensp; <small></small> </p>   <p><small>[EXEMPLOS]</small><br> <br><b>3</b><br>non potest ‘não é possível, é impossível’ Ter. Phorm. 303; Cíc. Tusc. 1, 23. </p>"
pono,Faria,<b>posŭī</b> <br> <small>perf. de pōno.</small> <br> <small></small>
possum,Faria,<b>potes</b> <b>potest</b> <br> <small>2ª e 3ª pess. sing. do pres. do indicat. de possum.</small> <br> <small></small>
possum,Faria,<b>potēsse</b> <br> <small>inf. pres. arc. de possum = posse Plaut. Cist. 30.</small> <br> <small></small>
possum,Faria,<b>potēssem</b> <br> <small>imperf. do subj. arc. de possum = possem.</small> <br> <small></small>
possum,Faria,<b>potŭī</b> <br> <small>perf. de possum.</small> <br> <small></small>
primum,Faria,"<b>prīmō</b> <br> <small>adv.</small> <br> <small></small>   <p> <b>1</b> &ensp; <small></small> &ensp; No começo, primeiramente, no primeiro momento &ensp; <small>Cíc. Verr. 4, 66.</small> </p>"
primum,Faria,"<b>prīmum</b> <br> <small>adv.</small> <br> <small></small>   <p> <b>1</b> &ensp; <small></small> &ensp; Primeiramente, em primeiro lugar &ensp; <small>Cíc. Verr. 2, 143.</small> <br> <b>2</b> &ensp; <small></small> &ensp; Pela primeira vez &ensp; <small>Cíc. Clu. 8.</small> </p>"
publicus,Faria,"<b>pūblĭcus</b> <b>-a</b> <b>-um</b> <br> <small>adj.</small> <br> <small></small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio</small> &ensp; Relativo ao povo, ao Estado, público em oposição a privatus, oficial, à custa do Estado &ensp; <small>Cíc. Agr. 1, 2.</small> <br> <b>2</b> &ensp; <small>II-Daí</small> &ensp; De todos, que é propriedade pública ou de uso público, geral, comum a todos &ensp; <small>Cíc. Verr. 2, 66; Hor. Ep. 2. 1. 92.</small> <br> <b>3</b> &ensp; <small>III-Sent. poético:</small> &ensp; Ordinário, banal, trivial &ensp; <small>Ov. P. 4, 13, 4.</small> </p>"
puto,Faria,"<b>puta</b> <br> <small>imperat. de puto, tomado adverbialmente:</small> <br> <small></small>   <p> <b>1</b> &ensp; <small></small> &ensp; Por exemplo, como suposição &ensp; <small>Hor. Sát. 2. 5. 32.</small> </p>"
puto,Faria,"<b>putō</b> <b>-ās</b> <b>-āre</b> <b>-āvī, -ātum</b> <br> <small>v. tr.</small> <br> <small>Obs.: Constrói-se com acus.: com duplo acus.: com gen.: ou como absoluto.</small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio</small> &ensp; Limpar, purificar &ensp; <small>Varr. R. Rust. 2. 2. 18.</small> <br> <b>2</b> &ensp; <small>I-Daí, nas línguas técnicas</small> &ensp; Desbastar, podar, cortar &ensp; <small>Verg. G. 2. 407.</small> <br> <b>3</b> &ensp; <small>II-Sent. figurado:</small> &ensp; Verificar uma conta, apurar &ensp; <small>Cíc. At. 4. 11. 1.</small> <br> <b>4</b> &ensp; <small>II-Daí:</small> &ensp; Contar, calcular &ensp; <small>Cal. Agr. 14. 4.</small> <br> <b>5</b> &ensp; <small>II-E depois:</small> &ensp; Avaliar, considerar, estimar &ensp; <small>Cíc. Phil. 7. 5: Cíc. De Or. 2. 344.</small> <br> <b>6</b> &ensp; <small>II-Donde, por generalização:</small> &ensp; Julgar, pensar, crer &ensp; <small>Cíc. C. M. 4: Cíc. At. 12. 18. 1.</small> <br> <b>7</b> &ensp; <small>II-Donde, por generalização:</small> &ensp; Imaginar, supor &ensp; <small>Sên. Contr. 3. 19. 4.</small> </p>"
quidam,Faria,<b>quādam</b> <br> <small>adv.</small> <br> <small>v. quádámtènus.</small>
qui,Faria,"<b>quae</b> <br> <small></small> <br> <small>v. qui, quis.</small>"
quis,Faria,"<b>quae</b> <br> <small></small> <br> <small>v. qui, quis.</small>"
quaero,Faria,"<b>quaerō</b> <b>-is</b> <b>-ĕre</b> <b>quaesīvī quaesĭī, quaesītum e quaestum</b> <br> <small>v. tr.</small> <br> <small>Obs.: Constrói-se com acus., com abl. com ab, de ou ex, com interr. indireta, com infinitivo ou ut, e como absoluto.</small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio</small> &ensp; Procurar, buscar, fazer uma busca ou investigação &ensp; <small>Cíc. Nat. 2, 123; Cés. B. Gal. 2, 21, 6; Cíc. Leg. 1, 40.</small> <br> <b>2</b> &ensp; <small>I-Daí</small> &ensp; Informar-se, fazer um inquérito, procurar saber, perguntar &ensp; <small>Cés. B. Gal. 1, 18, 2, Cíc. Vat. 15.</small> <br> <b>3</b> &ensp; <small>II-Sent. figurado:</small> &ensp; Procurar obter, obter, adquirir &ensp; <small>Cíc. Clu. 29; Sal. B. Jug. 87, 2.</small> <br> <b>4</b> &ensp; <small>II-Sent. figurado:</small> &ensp; Procurar encontrar, procurar em vão &ensp; <small>Cíc. Verr. 3, 47.</small> <br> <b>5</b> &ensp; <small>II-Donde:</small> &ensp; Reclamar, pedir, exigir &ensp; <small>Varr. R. Rust. 1, 23, 4.</small> <br> <b>6</b> &ensp; <small>II-Na língua jurídica</small> &ensp; demandar, perseguir judicialmente &ensp; <small>Cíc. Caec. 97.</small> </p>"
quaero,Faria,"<b>quaesĭī</b> <br> <small>= quaesīvī, perf. de quaero e de quaeso.</small> <br> <small></small>"
quaero,Faria,"<b>quaesīsse</b> <b>quaesīssem</b> <br> <small>formas sincopadas de quaesiīsse, quaesiīssem, .inf. perf. e mais que-perf. do subj. de quaero.</small> <br> <small></small>"
quaero,Faria,<b>quaesīvī</b> <br> <small>perfeito de quaero e de quaeso.</small> <br> <small></small>
