lemma,lila_id,source,entry_id,senseGroup,sense_prefix,sense_predef,sense_def,sense_posdef
pondus,lilaLemma:118410,Velez,Velez1744.n2635.e01,Velez1744.n2635.sg01,1,,peso,
pondus,lilaLemma:118410,Faria,Faria1994.n24530.e01,Faria1994.n24530.sg01,2,II-Daí,Peso de uma libra,"sent. raro Marc. 7, 53, 12."
pondus,lilaLemma:118410,Faria,Faria1994.n24530.e01,Faria1994.n24530.sg01,1,I-Sent. próprio,"Peso, gravidade dos corpos, peso com que se pesa","T. Liv. 5, 48, 9."
pondus,lilaLemma:118410,Faria,Faria1994.n24530.e01,Faria1994.n24530.sg01,4,III-Sent. figurado:,"Peso, influência, autoridade, valor, importância",Cíc. Balb. 60.
ignis,lilaLemma:106156,Fonseca,Fonseca1798.n13908.e01,Fonseca1798.n13908.sg01,3,Virg.,pessoa amada.,
comes,lilaLemma:95024,Faria,Faria1994.n06504.e01,Faria1994.n06504.sg01,4,II-Sent. figurado,Pessoa da comitiva de alguém,"Hor. Ep. 1, 8, 2."
nefas,lilaLemma:113531,Fonseca,Fonseca1798.n19160.e01,Fonseca1798.n19160.sg01,2,Virg.,pessoa execravel.,
lapis,lilaLemma:109911,Faria,Faria1994.n17585.e01,Faria1994.n17585.sg01,5,II-Sent. figurado:,"Pessoa insensível, coração de pedra","Tib. l, 10. 59."
caput,lilaLemma:92796,Faria,Faria1994.n04971.e01,Faria1994.n04971.sg01,6,III-Sent. figurado:,"Pessoa principal, chefe, cabeça","T. Lív. 8, 19, 13."
uita,lilaLemma:130393,Faria,Faria1994.n34014.e01,Faria1994.n34014.sg01,4,II-Sent figurado,"Pessoa querida, objeto querido","Cíc. Fam. 14, 2, 3."
caput,lilaLemma:92796,Faria,Faria1994.n04971.e01,Faria1994.n04971.sg01,2,II-Daí,"Pessoa, indivíduo","Hor. Sat. 2, 1, 27."
corpus,lilaLemma:96667,Faria,Faria1994.n07899.e01,Faria1994.n07899.sg01,6,II-Sent. figurado:,"Pessoa, indivíduo:",
notus,lilaIpoLemma:28931,Faria,Faria1994.n20700.e11,Faria1994.n20700.sg11,3,No m. pl.:,"Pessoas das relações, amigos, parentes, pessoas conhecidas",C íc. Cael. 3.
ingenium,lilaLemma:107798,Faria,Faria1994.n16026.e01,Faria1994.n16026.sg01,5,II-No pl.:,"Pessoas de gênio, de talento",Cíc. Fam. 4. 8. 2.
grauis,lilaLemma:104903,Fonseca,Fonseca1798.n13041.e01,Fonseca1798.n13041.sg01,1,Cic.,pezado.,
pendo,lilaLemma:116474,Fonseca,Fonseca1798.n21328.e01,Fonseca1798.n21328.sg01,1,Lucr.,"pezar, examinar o pezo.",
pendo,lilaLemma:116474,Fonseca,Fonseca1798.n21328.e01,Fonseca1798.n21328.sg01,2,Plin.,"pezar, ter pezo.",
pondus,lilaLemma:118410,Fonseca,Fonseca1798.n22973.e01,Fonseca1798.n22973.sg01,1,Cic.,"pezo, gravidade.",
impetus,lilaLemma:106560,Fonseca,Fonseca1798.n14262.e01,Fonseca1798.n14262.sg01,2,Vitr.,pezo.,
forum,lilaLemma:103701,Fonseca,Fonseca1798.n12184.e01,Fonseca1798.n12184.sg01,2,Varr.,"pia nos lagares de vinho, e azeite para os trasfegar.",
pietas,lilaLemma:117794,Faria,Faria1994.n24034.e01,Faria1994.n24034.sg01,1,I-Sent. próprio,"Piedade sentimento do dever para com os deuses, para com os pais e para com a pátria, sentimento do dever, culto, devoção","Cíc. Nat. 1, 115 para com os deuses."
pietas,lilaLemma:117794,Fonseca,Fonseca1798.n22526.e01,Fonseca1798.n22526.sg01,1,Cic.,"piedade, devoção, religião, amor de Deos, dos pais, & c.",
pius,lilaLemma:117996,Faria,Faria1994.n24186.e01,Faria1994.n24186.sg01,1,I-Sent. próprio,"Piedoso no sent. religioso ou profano, que cumpre os seus deveres para com os deuses, para com os pais, etc.","Cíc. Rep. 3, 15."
pius,lilaLemma:117996,Fonseca,Fonseca1798.n22675.e01,Fonseca1798.n22675.sg01,2,Ter.,"piedoso, misericordioso, compassivo.",
praeda,lilaLemma:118801,Faria,Faria1994.n24878.e01,Faria1994.n24878.sg01,3,II-Sent. particular:,"Pilhagem, roubo","Cíc. Verr. 3, 119."
cornu,lilaLemma:96624,Faria,Faria1994.n07870.e01,Faria1994.n07870.sg01,12,"II-Daí, todo objeto feito de chifre. ou em forma de chifre",Píncaro de um monte.,"Estác. Theb. 5, 532."
pono,lilaLemma:118414,Velez,Velez1744.n2637.e01,Velez1744.n2637.sg01,2,"apud Poetas etiam pro pingere, vel sculpere","pintar, esculpir;",cum accus.
scribo,lilaLemma:123840,Fonseca,Fonseca1798.n27054.e01,Fonseca1798.n27054.sg01,3,Plin.,pintar.,
pius,lilaLemma:117996,Fonseca,Fonseca1798.n22675.e01,Fonseca1798.n22675.sg01,1,Cic.,"pio, religioso, que tem amor, e veneração a Deos, aos pais, á patria, aos patronos, & c.",
pes,lilaLemma:117499,Fonseca,Fonseca1798.n22304.e01,Fonseca1798.n22304.sg01,5,Varr. no plur.,piolhos.,
premo,lilaLemma:119437,Velez,Velez1744.n2737.e01,Velez1744.n2737.sg01,1,,"pisar, opprimir, apertar, seguir, vexar, refrear, occultar, ou encobrir",Activ.
spatium,lilaLemma:125271,Faria,Faria1994.n29755.e01,Faria1994.n29755.sg01,6,III-Sent. figurado:,Pista,"Ov. Met. 6, 487."
sidus,lilaLemma:124736,Fonseca,Fonseca1798.n27750.e01,Fonseca1798.n27750.sg01,2,Plin.,planeta.,
aequor,lilaLemma:87870,Faria,Faria1994.n01041.e01,Faria1994.n01041.sg01,2,I-Daí:,Planície,Verg. En. 10. 450.
aruum,lilaLemma:90169,Faria,Faria1994.n02989.e01,Faria1994.n02989.sg01,5,"I-Daí, na língua agrícola",Planície,"Verg. En. 8, 604."
aequor,lilaLemma:87870,Fonseca,Fonseca1798.n00934.e01,Fonseca1798.n00934.sg01,1,Virg.,"planicie das agoas, seja mar, tanque, & c.",
campus,lilaLemma:93945,Faria,Faria1994.n04790.e01,Faria1994.n04790.sg01,1,I-Sent. próprio,"Planície, terreno plano:",
consilium,lilaLemma:96060,Faria,Faria1994.n07368.e01,Faria1994.n07368.sg01,4,I-Com ideia de relevo:,"Plano amadurecido, senso",Cíc. Mur. 27.
forma,lilaLemma:103630,Fonseca,Fonseca1798.n12122.e01,Fonseca1798.n12122.sg01,4,,"plano, desenho, modêlo.",
aequus,lilaLemma:87765,Faria,Faria1994.n01044.e01,Faria1994.n01044.sg01,1,I-Sent. próprio,"Plano, liso no sent. horizontal, sem altos nem baixos:",
aequus,lilaLemma:87765,Fonseca,Fonseca1798.n00937.e01,Fonseca1798.n00937.sg01,1,Cic.,plano.,
uestigium,lilaLemma:130026,Faria,Faria1994.n33695.e01,Faria1994.n33695.sg01,1,I-Sent. próprio,"Planta ou sola do pé, pé","Verg. En. 5, 666."
pono,lilaLemma:118414,Fonseca,Fonseca1798.n22976.e01,Fonseca1798.n22976.sg01,5,Virg.,plantar.,
mensa,lilaLemma:112039,Faria,Faria1994.n19307.e01,Faria1994.n19307.sg01,5,"I-Daí, qualquer espécie de mesa:",Plataforma onde ficavam os escravos à venda,"Apul. Mel. 8, 26."
plebs,lilaLemma:118610,Faria,Faria1994.n24284.e01,Faria1994.n24284.sg01,1,I-Sent. próprio,Plebe,"conjunto de cidadãos romanos que não eram nobres, em oposição aos patrícios Cíc. Leg. 3, 10."
populus,lilaLemma:118463,Faria,Faria1994.n24590.e01,Faria1994.n24590.sg01,5,II-Sent. particular,"Plebe, populaça",= plebs Marc. 8. 15. 3 sent. raro
plebs,lilaLemma:118610,Fonseca,Fonseca1798.n22764.e01,Fonseca1798.n22764.sg01,1,Cic.,"plebe, vulgo.",
multitudo,lilaLemma:112987,Faria,Faria1994.n19950.e01,Faria1994.n19950.sg01,3,II-Na língua gramatical:,Plural,"Quint. Varr. L. Lat. 9, 63 ."
pauper,lilaLemma:116301,Faria,Faria1994.n22544.e01,Faria1994.n22544.sg01,1,I-Sent. próprio,Pobre,referindo-se a pessoas ou coisas Cíc. Vat. 29.
pauper,lilaLemma:116301,Faria,Faria1994.n22544.e01,Faria1994.n22544.sg01,3,III-Sent. poético:,"Pobre de, sem recursos","Tib., 1. 1. 19."
pauper,lilaLemma:116301,Fonseca,Fonseca1798.n21182.e01,Fonseca1798.n21182.sg01,1,Cic.,"pobre, indigente, necessitado.",
nudus,lilaLemma:113946,Faria,Faria1994.n20769.e01,Faria1994.n20769.sg01,6,III-Sent. moral:,"Pobre, miserável, sem recursos",Cíc. Flac. 51.
puto,lilaLemma:120610,Fonseca,Fonseca1798.n24761.e01,Fonseca1798.n24761.sg01,1,Virg.,podar a vinha.,
puto,lilaLemma:120610,Cardoso,Cardoso1570.n19655.e01,Cardoso1570.n19655.sg01,1,,podar as vides. ou aruores,
puto,lilaLemma:120610,Velez,Velez1744.n2832.e01,Velez1744.n2832.sg01,1,,"podar vides, ou arvores;",
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,4,"Est ut, ou com infin.",póde sêr que;,
quamuis,lilaLemma:121355,Faria,Faria1994.n26467.e01,Faria1994.n26467.sg01,2,I.-Adv.,"Pode ter ideia concessiva, antes de um adj., significando: de fato, sem dúvida","Cíc. Verr. 3, 224."
possum,lilaLemma:118569,Cardoso,Cardoso1570.n18346.e01,Cardoso1570.n18346.sg01,1,,poder,
regnum,lilaLemma:121683,Faria,Faria1994.n27162.e01,Faria1994.n27162.sg01,2,II-Sent. figurado,"Poder absoluto, tirania, despotismo",Cíc. Verr. pr. 35.
potestas,lilaLemma:118652,Faria,Faria1994.n24746.e01,Faria1994.n24746.sg01,2,II-Daí. em sent. particular:,"Poder político, poder do magistrado, dignidade, magistratura",Cíc. Pomp. 69.
imperium,lilaLemma:106532,Faria,Faria1994.n15225.e01,Faria1994.n15225.sg01,1,I-Sent. próprio,Poder soberano,como o do pai sobre os filhos. e do senhor sobre os escravos;
imperium,lilaLemma:106532,Faria,Faria1994.n15225.e01,Faria1994.n15225.sg01,3,"I-Donde, na língua oficial:","Poder Supremo atribuído a certos magistrados, magistratura",T. Lív. 26. 2. 9.
sustineo,lilaLemma:127147,Fonseca,Fonseca1798.n29671.e01,Fonseca1798.n29671.sg01,7,Ovid.,"poder, atrever-se.",
potestas,lilaLemma:118652,Faria,Faria1994.n24746.e01,Faria1994.n24746.sg01,1,I-Sent. próprio,"Poder, autoridade, domínio",Cíc. Fat. 45:
potestas,lilaLemma:118652,Fonseca,Fonseca1798.n23178.e01,Fonseca1798.n23178.sg01,1,Cic.,"poder, autoridade.",
ops,lilaLemma:115146,Faria,Faria1994.n21697.e01,Faria1994.n21697.sg01,2,I-Sent. próprio,"Poder, força","sent. usual Verg. En. 1, 601."
uis,lilaLemma:130360,Faria,Faria1994.n33993.e01,Faria1994.n33993.sg01,8,IV-Sent figurado:,"Poder, influência, autoridade",Cíc. Br. 39.
numen,lilaLemma:113968,Fonseca,Fonseca1798.n19534.e01,Fonseca1798.n19534.sg01,2,Cic.,"poder, magestade, vontade divina.",
uis,lilaLemma:130360,Velez,Velez1744.n3580.e01,Velez1744.n3580.sg01,1,,"poder, multidaõ, copia",
possum,lilaLemma:118569,Velez,Velez1744.n2653.e01,Velez1744.n2653.sg01,1,,"poder, ou ter poder;",
possum,lilaLemma:118569,Faria,Faria1994.n24668.e01,Faria1994.n24668.sg01,1,I-Sent. próprio,"Poder, ser capaz de","Cíc. Fam. 5; 14, 2; Cíc. Fam. 6, 13, 1."
possum,lilaLemma:118569,Saraiva,Saraiva1910.xPossum,Saraiva1910.xPossum.sg01,1,,"poder, ter o poder de, sêr capaz de.",
possum,lilaLemma:118569,Saraiva,Saraiva1910.xPossum,Saraiva1910.xPossum.sg01,3,Ter. Cic.,"poder, ter poder, ascendencia, superioridade, influencia, credito.",
ualeo,lilaLemma:129509,Velez,Velez1744.n3500.e01,Velez1744.n3500.sg01,2,valere,"poder, valer, ter poder, forças, ou vigor em alguma cousa",abl.
habeo,lilaLemma:105044,Saraiva,Saraiva1910.xHabeo,Saraiva1910.xHabeo.sg01,8,,poder;,
numen,lilaLemma:113968,Faria,Faria1994.n20787.e01,Faria1994.n20787.sg01,6,IV-Sent. figurado:,Poder:,
manus,lilaLemma:111585,Fonseca,Fonseca1798.n17865.e01,Fonseca1798.n17865.sg01,2,,poder.,
potens,lilaIpoLemma:110681,Faria,Faria1994.n24737.e01,Faria1994.n24737.sg01,1,I-Sent. próprio,"Poderoso, influente, eficaz, forte, ativo","Cíc. Pomp. 4; T. Lív. 9, 17, 3."
potens,lilaIpoLemma:110681,Fonseca,Fonseca1798.n23168.e01,Fonseca1798.n23168.sg01,1,Cic.,"poderoso, que tem poder, autoridade, credito, virtude, força.",
fortis,lilaLemma:103690,Fonseca,Fonseca1798.n12172.e01,Fonseca1798.n12172.sg01,3,Plaut.,"poderoso, rico.",
potis,lilaLemma:118664,Fonseca,Fonseca1798.n23186.e01,Fonseca1798.n23186.sg01,1,Varr.,poderoso.,
carmen,lilaLemma:96629,Faria,Faria1994.n05022.e01,Faria1994.n05022.sg01,3,I-Sent. próprio,"Poema, especialmente poesia lírica ou épica",Cíc. Br. 71
poeta,lilaLemma:118267,Faria,Faria1994.n24398.e01,Faria1994.n24398.sg01,1,,Poeta,"Cíc. De Dr. 2, 194."
uates,lilaLemma:129625,Faria,Faria1994.n33333.e01,Faria1994.n33333.sg01,2,II-Por extensão,"Poeta, vate, poetisa","Ov. Trist. 3, 7, 20."
poeta,lilaLemma:118267,Fonseca,Fonseca1798.n22872.e01,Fonseca1798.n22872.sg01,1,Cic.,poeta.,
uates,lilaLemma:129625,Fonseca,Fonseca1798.n31218.e01,Fonseca1798.n31218.sg01,2,Cic.,poeta.,
aufero,lilaLemma:90671,Faria,Faria1994.n03464.e01,Faria1994.n03464.sg01,6,I-Sent. próprio,"Poético: destruir, matar, arrebatar, decepar, faze desapareeer, apagar, riscar","Hor. O. 2, 16. 19."
do,lilaLemma:99970,Faria,Faria1994.n10264.e01,Faria1994.n10264.sg01,8,II-Empregos diversos:,"Poético: dizer-se, contar-se","Ov. F. 6, 434."
audio,lilaLemma:90641,Faria,Faria1994.n03455.e01,Faria1994.n03455.sg01,9,II-Sent. figurado:,"Poético: ser chamado, nomeado","Hor. Ep. 1, 7, 38."
igitur,lilaLemma:106127,Faria,Faria1994.n14872.e01,Faria1994.n14872.sg01,3,,Pois,interrogativo conclusivo Cíc. Tusc. 1. 70.
etiam,lilaLemma:101554,Faria,Faria1994.n11430.e01,Faria1994.n11430.sg01,4,E nas confirmações,"Pois ainda, sim, certamente","Cíc. Ac. 2, 104."
quando,lilaLemma:121084,Faria,Faria1994.n26471.e01,Faria1994.n26471.sg01,2,II-Sent. causal,"Pois que, já que, visto que","Cíc. Nat. 3, 43; Cíc. Tusc. 4, 34; Sal. B. Jug. 102. 9."
si,lilaLemma:124676,Faria,Faria1994.n29237.e01,Faria1994.n29237.sg01,2,I-Sent. condicional,"Pois que, já que, visto que",Cíc. Br. 4.
quoniam,lilaLemma:121289,Faria,Faria1994.n26687.e01,Faria1994.n26687.sg01,2,,"Pois que, porque","com indicativo Cés. B. Gal. 5, 3, 5: Cíc. Fam. 13. 7. 5."
itaque,lilaLemma:109129,Faria,Faria1994.n17084.e01,Faria1994.n17084.sg01,1,,"Pois, assim pois, por consequência","Cés. B. Gal. 1,9.4."
quippe,lilaLemma:121267,Faria,Faria1994.n26641.e01,Faria1994.n26641.sg01,4,,"Pois, com efeito","Sal. B. Jug. 85, 5."
nam,lilaLemma:113344,Faria,Faria1994.n20149.e01,Faria1994.n20149.sg01,7,II-Conj.:,"Pois, com efeito","Cíc. De Or. 3, 192."
nam,lilaLemma:113344,Faria,Faria1994.n20149.e01,Faria1994.n20149.sg01,2,I-Partic. afirmativa:,"Pois, porque",Cíc. Nat. 3. 13.
nam,lilaLemma:113344,Faria,Faria1994.n20149.e01,Faria1994.n20149.sg01,5,II-Conj.:,"Pois, porque, por isso que","Cés. B. Gal. 1, 12, 4."
igitur,lilaLemma:106127,Faria,Faria1994.n14872.e01,Faria1994.n14872.sg01,2,,Pois. por conseguinte,Cíc. Tusc. I. 71.
quare,lilaLemma:121343,Cardoso,Cardoso1570.n19829.e01,Cardoso1570.n19829.sg01,1,,pola qual rezão. ou porque,
natus,lilaLemma:113505,Fonseca,Fonseca1798.n19071.e01,Fonseca1798.n19071.sg01,2,Col.,poldro.,
num,lilaLemma:113791,Cardoso,Cardoso1570.n15402.e01,Cardoso1570.n15402.sg01,1,,polla ventura,
plerumque,lilaIpoLemma:111734,Cardoso,Cardoso1570.n17965.e01,Cardoso1570.n17965.sg01,1,,pollas mais das vezes,
custos,lilaLemma:97396,Fonseca,Fonseca1798.n07498.e01,Fonseca1798.n07498.sg01,4,Col.,"pollegar da vide, o pé mais forte, e curto da vide podada.",
funus,lilaLemma:104031,Velez,Velez1744.n1431.e01,Velez1744.n1431.sg01,1,,"pompa das exequias, morte, defunto",
pendo,lilaLemma:116474,Faria,Faria1994.n22738.e01,Faria1994.n22738.sg01,4,A-Tr.-Sent. figurado:,"Ponderar, avaliar, examinar","Hor. Sat. 2, 4, 93."
exigo,lilaLemma:102038,Fonseca,Fonseca1798.n10917.e01,Fonseca1798.n10917.sg01,4,Virg.,"ponderar, considerar attentamente.",
cornu,lilaLemma:96624,Faria,Faria1994.n07870.e01,Faria1994.n07870.sg01,10,"II-Daí, todo objeto feito de chifre. ou em forma de chifre","Ponta extrema, extremidade de um lugar","T. Lív. 25, 3, 17."
cornu,lilaLemma:96624,Fonseca,Fonseca1798.n06947.e01,Fonseca1798.n06947.sg01,4,Virg.,"ponta, extremidade de qualquer cousa.",
acies,lilaLemma:87231,Faria,Faria1994.n00416.e01,Faria1994.n00416.sg01,1,I-Sent. próprio,"Ponta, gume de uma lâmina","Cíc. Verr. 5, 113."
acies,lilaLemma:87231,Fonseca,Fonseca1798.n00378.e01,Fonseca1798.n00378.sg01,1,Cic.,"ponta, gume, ou fio do ferro.",
pontus,lilaLemma:118429,Faria,Faria1994.n24552.e01,Faria1994.n24552.sg01,1,I-Sent. próprio,"Ponto, o alto mar, o mar","sent. poético Verg. En. 1, 556."
impono,lilaLemma:106633,Cardoso,Cardoso1570.n09777.e01,Cardoso1570.n09777.sg01,1,,poor encima de outrem,
aura,lilaLemma:90740,Faria,Faria1994.n03517.e01,Faria1994.n03517.sg01,4,II-Sent. figurado:,Popularidade,Cíc. Har. 43.
gratia,lilaLemma:104869,Faria,Faria1994.n13884.e01,Faria1994.n13884.sg01,5,III-Sents.diversos:,"Popularidade, crédito","Cíc. Rep. 2, 60."
per,lilaLemma:116569,Cardoso,Cardoso1570.n17209.e01,Cardoso1570.n17209.sg01,1,,por,
pro,lilaLemma:118468,Cardoso,Cardoso1570.n18876.e01,Cardoso1570.n18876.sg01,1,,por,
pono,lilaLemma:118414,Cardoso,Cardoso1570.n18242.e01,Cardoso1570.n18242.sg01,1,,pôr,actiuum.
impono,lilaLemma:106633,Faria,Faria1994.n15289.e01,Faria1994.n15289.sg01,2,I-Daí,"Pôr à testa ou à frente, impor, inflingir","Cíc. Mur. 38; Cíc. Phil. 7, 15."
defero,lilaLemma:98252,Fonseca,Fonseca1798.n07876.e01,Fonseca1798.n07876.sg01,5,Sen.,pôr á venda.,
ob,lilaLemma:114173,Velez,Velez1744.n2288.e01,Velez1744.n2288.sg01,1,,por acaso,
satis,lilaLemma:123480,Faria,Faria1994.n28379.e01,Faria1994.n28379.sg01,1,,Por acaso ... bastante?,Cíc. Nat. 1. 114.
satis,lilaLemma:123480,Faria,Faria1994.n28380.e01,Faria1994.n28380.sg01,1,,Por acaso ... bastante?,Ter. And. 804.
non,lilaLemma:114108,Faria,Faria1994.n20637.e01,Faria1994.n20637.sg01,5,,Por acaso não,"quando a interrogação está no tom da frase, equivalendo nonne:"
num,lilaLemma:113791,Faria,Faria1994.n20781.e01,Faria1994.n20781.sg01,1,,"Por acaso, porventura?","serve para interrogar, equivalendo a uma negação:"
illa,lilaIpoLemma:19401,Faria,Faria1994.n14931.e01,Faria1994.n14931.sg01,1,,"Por ali, por aquelas paragens","Ov. F. 6, 395."
illa,lilaIpoLemma:19401,Faria,Faria1994.n14937.e01,Faria1994.n14937.sg01,1,,"Por ali, por lá, do outro lado","Cíc. AI. 7, 3, 5."
illa,lilaIpoLemma:19401,Velez,Velez1744.n1592.e01,Velez1744.n1592.sg01,1,,por alli,
illa,lilaIpoLemma:19401,Fonseca,Fonseca1798.n13947.e01,Fonseca1798.n13947.sg01,1,Cic.,"por alli, por aquella parte.",
compono,lilaLemma:95367,Faria,Faria1994.n06761.e01,Faria1994.n06761.sg01,9,II-Do sent. de “por juntamente” decorrem:,"Por ao lado um do outro, comparar, emparelhar, opor","Sal. B. Jug. 48, I."
illa,lilaIpoLemma:19401,Cardoso,Cardoso1570.n09524.e01,Cardoso1570.n09524.sg01,1,,por aquella parte,
illa,lilaIpoLemma:19401,Fonseca,Fonseca1798.n13942.e01,Fonseca1798.n13942.sg01,1,,por aquella parte.,
hic2,lilaIpoLemma:18676,Faria,Faria1994.n14017.e01,Faria1994.n14017.sg01,1,,Por aqui,"Cíc. Leg .. I, 14."
hic2,lilaIpoLemma:18676,Velez,Velez1744.n1493.e01,Velez1744.n1493.sg01,1,,"por aqui, por esta parte",
ob,lilaLemma:114173,Cardoso,Cardoso1570.n15523.e01,Cardoso1570.n15523.sg01,1,,por causa,
qui,lilaLemma:121354,Faria,Faria1994.n26671.e01,Faria1994.n26671.sg01,2,donde:,"por causa de que, por que, em que",Plaut. Ep. 456; Plaut. Poen. 547.
nomen,lilaLemma:113797,Faria,Faria1994.n20624.e01,Faria1994.n20624.sg01,7,III-No abl.:,"Por causa de, em nome de:",
causa,lilaLemma:93253,Faria,Faria1994.n05245.e01,Faria1994.n05245.sg01,1,,"Por causa de, em vista de:",
propter,lilaLemma:119992,Faria,Faria1994.n25833.e01,Faria1994.n25833.sg01,2,II-Sent. figurado,"Por causa de, por amor de, por, em vista de:",
per,lilaLemma:116569,Faria,Faria1994.n22800.e01,Faria1994.n22800.sg01,7,Sents. diversos:,"Por causa de, por amor de, por:",
pro,lilaLemma:118468,Faria,Faria1994.n25463.e01,Faria1994.n25463.sg01,3,II-Daí,Por causa de:,
propter,lilaLemma:119992,Velez,Velez1744.n2798.e01,Velez1744.n2798.sg01,1,,"por causa, por amor, ou perto",
propter,lilaLemma:119992,Cardoso,Cardoso1570.n19214.e01,Cardoso1570.n19214.sg01,1,,por causa. ou junto,
per,lilaLemma:116569,Faria,Faria1994.n22800.e01,Faria1994.n22800.sg01,2,Sent. local:,Por cima de:,
sumo,lilaLemma:126707,Faria,Faria1994.n30755.e01,Faria1994.n30755.sg01,7,II-Sent. figurado:,"Pôr como princípio, estabelecer, supor, reconhecer","Cíc. Div. 2, 104; Cíc. Nat. 1, 89."
pono,lilaLemma:118414,Faria,Faria1994.n24532.e01,Faria1994.n24532.sg01,1,I-Sent. próprio,"Pôr de lado, depor, afastar","Cés. B. Gal. 4, 37, 1; Cíc. Tusc. 5. 60; Cíc. Tusc. 3, 66."
condo,lilaLemma:95677,Faria,Faria1994.n07022.e01,Faria1994.n07022.sg01,5,III-Empregos diversos:,"Por de parte, conservar: guardar, reservar, encerrar, prender","Cíc. Nat. 2, 156; T. Lív. 27, 37, 6; Cíc. Verr. 5, 76."
statuo,lilaLemma:125614,Faria,Faria1994.n29970.e01,Faria1994.n29970.sg01,1,I-Sent. próprio,"Pôr de pé, fazer ficar direito ou firme","Cíc. Phil. 5, 41."
propono,lilaLemma:119973,Cardoso,Cardoso1570.n19203.e01,Cardoso1570.n19203.sg01,1,,por diante,
promitto,lilaLemma:119845,Faria,Faria1994.n25735.e01,Faria1994.n25735.sg01,3,I-Na língua augural:,Pôr diante dos olhos,"Plaut. Poen. 1, 205."
ostendo,lilaLemma:115363,Faria,Faria1994.n21911.e01,Faria1994.n21911.sg01,2,I-Daí,"Pôr diante dos olhos, apresentar, mostrar, demonstrar, indicar","Cíc. Verr. 1, 1; Cés. B. Civ. 3, 105, 6."
pro,lilaLemma:118468,Fonseca,Fonseca1798.n23888.e01,Fonseca1798.n23888.sg01,1,Cic.,"por diante, por causa, em consideração, em lugar, por, em, como, segundo, conforme, em vez de, no tempo, sobre, a favor.",
impono,lilaLemma:106633,Velez,Velez1744.n1633.e01,Velez1744.n1633.sg01,1,,pôr em cima,
afficio,lilaLemma:88003,Faria,Faria1994.n01172.e01,Faria1994.n01172.sg01,1,I-Sent. próprio,"Pôr em determinado estado, em certa disposição, dispor","Cíc. Verr. 4, 151;"
dubito,lilaLemma:100176,Faria,Faria1994.n10443.e01,Faria1994.n10443.sg01,2,II-Tr.:,"Por em dúvida, duvidar, haver dúvida","Cíc. Fin. 2, 55; Tác. An. 14, 7."
moueo,lilaLemma:112848,Faria,Faria1994.n19884.e01,Faria1994.n19884.sg01,1,I-Sent. próprio,"Por em movimento, mover, pôr-se em movimento, mover-se, agitar, agitar-se","sent. físico e moral Cíc. Tusc. 1, 53; T. Lív. 35, 40, 7; Cíc. Dej. 5."
impono,lilaLemma:106633,Faria,Faria1994.n15289.e01,Faria1994.n15289.sg01,1,I-Sent. próprio,"Pôr em ou dentro, colocar, depositar","Cíc. Tusc. I. 85; Cíc. Phil. 3, L2."
dico,lilaLemma:99302,Faria,Faria1994.n09678.e01,Faria1994.n09678.sg01,7,II-Outros sentidos,"Por enfraquecimento de sentido: falar, dizer",Cíc. Or. 153; Cíc. Cael. 28.
exerceo,lilaLemma:101981,Faria,Faria1994.n11821.e01,Faria1994.n11821.sg01,3,I-Daí:,Por enfraquecimento de sentido: Trabalhar,"Verg. G. 1, 99."
ea,lilaIpoLemma:110466,Velez,Velez1744.n1131.e01,Velez1744.n1131.sg01,1,,por essa parte,
hic2,lilaIpoLemma:18676,Fonseca,Fonseca1798.n13146.e01,Fonseca1798.n13146.sg01,1,Cic.,por esta parte.,
ea,lilaIpoLemma:110466,Faria,Faria1994.n10557.e01,Faria1994.n10557.sg01,1,,Por este lugar,Cíc. Caec. 21.
uel,lilaLemma:129695,Faria,Faria1994.n33384.e01,Faria1994.n33384.sg01,4,,Por exemplo,"Cíc. Fam. 2, 13, 1."
uelut,lilaLemma:129732,Faria,Faria1994.n33431.e01,Faria1994.n33431.sg01,1,,"Por exemplo, como assim","Cíc. Verr. 4, 95."
puto,lilaLemma:120610,Faria,Faria1994.n26261.e01,Faria1994.n26261.sg01,1,,"Por exemplo, como suposição",Hor. Sát. 2. 5. 32.
moror,lilaLemma:112802,Faria,Faria1994.n19845.e01,Faria1994.n19845.sg01,3,B-Tr.:,"Por extensão: morar, habitar, residir, viver","com Sên. Ep. 32, 1."
an,lilaLemma:88828,Faria,Faria1994.n02014.e01,Faria1994.n02014.sg01,2,"I-Na interrogativa direta simples:-É frequente o seu emprego em fórmulas de civilidade como: amabo. obsecro. quaeso; dic:,etc.:","por favor, acaso, peço, porventura? dize, acaso?",Cíc. Quinct. 81.
amo,lilaLemma:88705,Faria,Faria1994.n01727.e01,Faria1994.n01727.sg01,1,,"Por favor, por mercê","Cic. At. 2, 2, I."
afficio,lilaLemma:88003,Cardoso,Cardoso1570.n00815.e01,Cardoso1570.n00815.sg01,1,,por fazer bem. ou em boa parte ou em maa,
