"lemma","Caesar_Freq","Caesar_NormFreq","Cicero_Freq","Cicero_NormFreq","Horatius_Freq","Horatius_NormFreq","Ovidius_Freq","Ovidius_NormFreq","Phaedrus_Freq","Phaedrus_NormFreq","Sallustius_Freq","Sallustius_NormFreq","Seneca_Freq","Seneca_NormFreq","Suetonius_Freq","Suetonius_NormFreq","Tacitus_Freq","Tacitus_NormFreq","Vergilius_Freq","Vergilius_NormFreq","Hieronymus_Freq","Hieronymus_NormFreq","author_DP"
"eripio",9,3.39904826648538,51,3.17709501382971,2,1.77604120415594,2,3.43170899107756,4,6.0725671777744,9,8.3480196642241,23,4.29256639480413,0,0,0,0,3,5.79150579150579,0,0,0.114753861682616
"erumpo",1,0.377672029609487,11,0.685255787296604,0,0,0,0,1,1.5181417944436,1,0.927557740469344,3,0.559899964539669,0,0,1,3.43288705801579,1,1.93050193050193,0,0,0.144791527748106
"eruptio",7,2.64370420726641,1,0.0622959806633276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.783218973902132
"essedarius",1,0.377672029609487,0,0,0,0,0,0,0,0,0,0,1,0.186633321513223,0,0,0,0,0,0,0,0,0.72249047630602
"essedum",3,1.13301608882846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"essubii",2,0.755344059218974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"et",564,213.007024699751,3308,206.075104034288,244,216.677026907024,120,205.902539464653,102,154.850463033247,119,110.379371115852,1470,274.350982624438,26,286.659316427784,94,322.691383453484,161,310.810810810811,523,1175.01685014603,0.105485976566158
"et2",1,0.377672029609487,22,1.37051157459321,11,9.76822662285765,4,6.86341798215511,0,0,1,0.927557740469344,83,15.4905656855975,0,0,8,27.4630964641263,6,11.5830115830116,5,11.2334306897326,0.541341493967473
"etiam",52,19.6389455396933,861,53.6368393511251,5,4.44010301038984,3,5.14756348661633,6,9.10885076666161,11,10.2031351451628,114,21.2761986525074,6,66.1521499448732,14,48.0604188122211,2,3.86100386100386,2,4.49337227589306,0.249105549593598
"etiamnunc",1,0.377672029609487,0,0,0,0,0,0,0,0,0,0,8,1.49306657210578,0,0,0,0,0,0,0,0,0.72249047630602
"etsi",18,6.79809653297077,65,4.04923874311629,0,0,0,0,0,0,0,0,4,0.746533286052892,0,0,0,0,0,0,0,0,0.305815592087835
"euado",1,0.377672029609487,5,0.311479903316638,0,0,0,0,0,0,0,0,7,1.30643325059256,0,0,0,0,0,0,0,0,0.352733040865426
"euanide",1,0.377672029609487,3,0.186887941989983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351792603582088
"euello",1,0.377672029609487,5,0.311479903316638,0,0,0,0,2,3.0362835888872,0,0,1,0.186633321513223,0,0,0,0,0,0,0,0,0.218719705871818
"euenio",1,0.377672029609487,9,0.560663825969948,1,0.888020602077968,0,0,0,0,4,3.71023096187738,19,3.54603310875124,1,11.0253583241455,0,0,0,0,0,0,0.459471525974814
"euentus",4,1.51068811843795,5,0.311479903316638,0,0,0,0,0,0,2,1.85511548093869,3,0.559899964539669,0,0,1,3.43288705801579,0,0,0,0,0.341689457672279
"euoco",6,2.26603217765692,7,0.436071864643293,0,0,0,0,2,3.0362835888872,1,0.927557740469344,6,1.11979992907934,0,0,0,0,0,0,0,0,0.344105740182221
"euolo",1,0.377672029609487,3,0.186887941989983,0,0,1,1.71585449553878,0,0,0,0,1,0.186633321513223,0,0,0,0,0,0,0,0,0.221350637166035
"ex",253,95.5510234912002,755,47.0334654008123,15,13.3203090311695,5,8.57927247769389,9,13.6632761499924,69,64.0014840923848,229,42.7390306265281,6,66.1521499448732,8,27.4630964641263,7,13.5135135135135,4,8.98674455178612,0.108881182347008
"exagito",2,0.755344059218974,4,0.24918392265331,0,0,0,0,0,0,5,4.63778870234672,3,0.559899964539669,0,0,0,0,0,0,0,0,0.399405874013401
"exanimo",4,1.51068811843795,4,0.24918392265331,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424740382811865
"exaudio",2,0.755344059218974,6,0.373775883979966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.93050193050193,0,0,0.333837104103768
"excedo",8,3.0213762368759,7,0.436071864643293,0,0,0,0,1,1.5181417944436,1,0.927557740469344,9,1.67969989361901,1,11.0253583241455,0,0,1,1.93050193050193,0,0,0.392844144184741
"excello",1,0.377672029609487,6,0.373775883979966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351792603582087
"excelsus",1,0.377672029609487,6,0.373775883979966,0,0,0,0,0,0,0,0,3,0.559899964539669,0,0,0,0,0,0,0,0,0.166064105985975
"excipio",6,2.26603217765692,17,1.05903167127657,2,1.77604120415594,1,1.71585449553878,3,4.5544253833308,0,0,21,3.91929975177768,0,0,0,0,1,1.93050193050193,0,0,0.289727052347642
"excito",5,1.88836014804744,44,2.74102314918641,0,0,0,0,1,1.5181417944436,1,0.927557740469344,7,1.30643325059256,0,0,0,0,0,0,1,2.24668613794653,0.190856936523414
"excludo",1,0.377672029609487,14,0.872143729286586,2,1.77604120415594,0,0,0,0,0,0,2,0.373266643026446,0,0,0,0,0,0,0,0,0.246644746192028
"excrucio",1,0.377672029609487,2,0.124591961326655,0,0,0,0,0,0,0,0,1,0.186633321513223,0,0,0,0,0,0,0,0,0.22249047630602
"excursio",1,0.377672029609487,5,0.311479903316638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351792603582088
"excusatio",1,0.377672029609487,9,0.560663825969948,0,0,0,0,0,0,0,0,5,0.933166607566115,0,0,0,0,0,0,0,0,0.191178465417177
"excuso",1,0.377672029609487,2,0.124591961326655,0,0,0,0,1,1.5181417944436,0,0,1,0.186633321513223,0,0,3,10.2986611740474,0,0,0,0,0.50028900381641
"exemplum",2,0.755344059218974,32,1.99347138122648,2,1.77604120415594,1,1.71585449553878,6,9.10885076666161,5,4.63778870234672,25,4.66583303783057,0,0,4,13.7315482320632,0,0,0,0,0.263451735220352
"exeo",7,2.64370420726641,32,1.99347138122648,3,2.6640618062339,1,1.71585449553878,1,1.5181417944436,0,0,26,4.8524663593438,0,0,0,0,1,1.93050193050193,20,44.9337227589306,0.304337450335072
"exerceo",3,1.13301608882846,17,1.05903167127657,0,0,0,0,2,3.0362835888872,8,7.42046192375475,27,5.03909968085702,1,11.0253583241455,1,3.43288705801579,2,3.86100386100386,0,0,0.39500291823747
"exercitatio",6,2.26603217765692,18,1.1213276519399,0,0,0,0,0,0,0,0,5,0.933166607566115,0,0,0,0,0,0,0,0,0.179378810478639
"exercitatus",2,0.755344059218974,3,0.186887941989983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351792603582088
"exercitus",85,32.1021225168064,151,9.40669308016247,1,0.888020602077968,0,0,0,0,34,31.5369631759577,2,0.373266643026446,0,0,10,34.3288705801579,0,0,0,0,0.316581677294304
"exigo",2,0.755344059218974,11,0.685255787296604,2,1.77604120415594,1,1.71585449553878,0,0,0,0,30,5.59899964539669,0,0,0,0,1,1.93050193050193,0,0,0.460484441529464
"exiguitas",5,1.88836014804744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"exiguus",2,0.755344059218974,10,0.622959806633276,2,1.77604120415594,0,0,0,0,0,0,17,3.17276646572479,0,0,0,0,0,0,0,0,0.388140581564517
"eximius",1,0.377672029609487,13,0.809847748623259,0,0,0,0,0,0,0,0,2,0.373266643026446,0,0,0,0,0,0,0,0,0.256073629679955
"existimatio",1,0.377672029609487,21,1.30821559392988,0,0,0,0,0,0,0,0,1,0.186633321513223,1,11.0253583241455,0,0,0,0,0,0,0.357096350781596
"existimo",45,16.9952413324269,98,6.1050061050061,0,0,0,0,2,3.0362835888872,12,11.1306928856321,36,6.71879957447603,0,0,0,0,0,0,0,0,0.16698544470178
"exitus",2,0.755344059218974,27,1.68199147790985,0,0,0,0,1,1.5181417944436,1,0.927557740469344,22,4.10593307329091,0,0,2,6.86577411603158,0,0,0,0,0.24053777004545
"expeditus",9,3.39904826648538,7,0.436071864643293,0,0,0,0,0,0,2,1.85511548093869,5,0.933166607566115,0,0,1,3.43288705801579,0,0,0,0,0.383356124338945
"expello",7,2.64370420726641,22,1.37051157459321,0,0,0,0,1,1.5181417944436,1,0.927557740469344,12,2.23959985815868,0,0,0,0,1,1.93050193050193,2,4.49337227589306,0.167367288829597
"experior",7,2.64370420726641,20,1.24591961326655,2,1.77604120415594,2,3.43170899107756,2,3.0362835888872,1,0.927557740469344,17,3.17276646572479,0,0,0,0,1,1.93050193050193,0,0,0.21919301308693
"explorator",14,5.28740841453282,0,0,0,0,0,0,0,0,0,0,1,0.186633321513223,0,0,0,0,0,0,0,0,0.841552307235465
"exploratus",1,0.377672029609487,4,0.24918392265331,0,0,0,0,0,0,0,0,2,0.373266643026446,0,0,0,0,0,0,0,0,0.166064105985975
"exploro",5,1.88836014804744,5,0.311479903316638,0,0,0,0,2,3.0362835888872,2,1.85511548093869,1,0.186633321513223,0,0,1,3.43288705801579,2,3.86100386100386,0,0,0.486629854426423
"expono",2,0.755344059218974,26,1.61969549724652,2,1.77604120415594,0,0,1,1.5181417944436,0,0,6,1.11979992907934,0,0,1,3.43288705801579,0,0,0,0,0.161083197158937
"exporto",1,0.377672029609487,4,0.24918392265331,0,0,0,0,0,0,0,0,1,0.186633321513223,0,0,0,0,0,0,0,0,0.185125936915421
"exprimo",1,0.377672029609487,7,0.436071864643293,1,0.888020602077968,0,0,0,0,0,0,11,2.05296653664545,0,0,0,0,0,0,0,0,0.375237355758065
"expugnatio",1,0.377672029609487,2,0.124591961326655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351792603582087
"expugno",9,3.39904826648538,5,0.311479903316638,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.535851493922976
"exquiro",2,0.755344059218974,5,0.311479903316638,0,0,0,0,0,0,2,1.85511548093869,1,0.186633321513223,0,0,0,0,0,0,0,0,0.270848657323799
"exsequor",1,0.377672029609487,6,0.373775883979966,0,0,0,0,1,1.5181417944436,3,2.78267322140803,1,0.186633321513223,0,0,0,0,0,0,0,0,0.273130415391352
"exsisto",3,1.13301608882846,31,1.93117540056316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355338335562308
"exspecto",20,7.55344059218974,123,7.6624056215893,2,1.77604120415594,0,0,1,1.5181417944436,4,3.71023096187738,27,5.03909968085702,0,0,1,3.43288705801579,0,0,0,0,0.155163390098941
"exstruo",3,1.13301608882846,5,0.311479903316638,1,0.888020602077968,0,0,0,0,1,0.927557740469344,1,0.186633321513223,0,0,0,0,0,0,0,0,0.286359965223431
"exter",17,6.42042450336128,50,3.11479903316638,1,0.888020602077968,0,0,1,1.5181417944436,3,2.78267322140803,22,4.10593307329091,0,0,0,0,0,0,0,0,0.137384093327297
"extimesco",1,0.377672029609487,14,0.872143729286586,0,0,0,0,0,0,0,0,2,0.373266643026446,0,0,0,0,0,0,0,0,0.267103041444661
"extra",5,1.88836014804744,9,0.560663825969948,0,0,0,0,0,0,1,0.927557740469344,13,2.4262331796719,0,0,0,0,0,0,2,4.49337227589306,0.373728585409366
"extremum",2,0.755344059218974,9,0.560663825969948,0,0,0,0,0,0,1,0.927557740469344,4,0.746533286052892,0,0,0,0,2,3.86100386100386,1,2.24668613794653,0.17805189215973
"extrudo",1,0.377672029609487,5,0.311479903316638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351792603582088
"exuo",1,0.377672029609487,1,0.0622959806633276,0,0,2,3.43170899107756,0,0,0,0,10,1.86633321513223,0,0,0,0,1,1.93050193050193,0,0,0.642780999522804
"exuro",1,0.377672029609487,1,0.0622959806633276,0,0,0,0,1,1.5181417944436,0,0,5,0.933166607566115,0,0,0,0,1,1.93050193050193,0,0,0.570591264352941
"fabius",2,0.755344059218974,5,0.311479903316638,2,1.77604120415594,0,0,0,0,1,0.927557740469344,0,0,0,0,1,3.43288705801579,0,0,0,0,0.367171687410447
"facile",21,7.93111262179923,91,5.66893424036281,0,0,0,0,4,6.0725671777744,17,15.7684815879789,13,2.4262331796719,1,11.0253583241455,1,3.43288705801579,0,0,0,0,0.193851145480486
"facilis",4,1.51068811843795,16,0.996735690613242,3,2.6640618062339,0,0,2,3.0362835888872,3,2.78267322140803,21,3.91929975177768,0,0,1,3.43288705801579,1,1.93050193050193,1,2.24668613794653,0.286937627436984
"facinus",5,1.88836014804744,47,2.9279110911764,0,0,1,1.71585449553878,1,1.5181417944436,25,23.1889435117336,3,0.559899964539669,0,0,0,0,0,0,0,0,0.284252093589427
"facio",173,65.3372611224413,748,46.597393536169,38,33.7447828789628,10,17.1585449553878,25,37.95354486109,67,62.1463686114461,241,44.9786304846867,2,22.0507166482911,5,17.164435290079,8,15.4440154440154,40,89.8674455178612,0.0617576089719737
"factio",5,1.88836014804744,0,0,0,0,0,0,1,1.5181417944436,4,3.71023096187738,1,0.186633321513223,0,0,1,3.43288705801579,0,0,0,0,0.754585353904743
"factum",2,0.755344059218974,62,3.86235080112631,3,2.6640618062339,2,3.43170899107756,0,0,15,13.9133661070402,5,0.933166607566115,0,0,0,0,4,7.72200772200772,0,0,0.260519261833442
"facultas",18,6.79809653297077,40,2.4918392265331,0,0,0,0,0,0,0,0,2,0.373266643026446,0,0,0,0,0,0,0,0,0.318459270248754
"fallo",3,1.13301608882846,16,0.996735690613242,1,0.888020602077968,4,6.86341798215511,6,9.10885076666161,1,0.927557740469344,12,2.23959985815868,0,0,0,0,2,3.86100386100386,0,0,0.286615064825824
"falsus",1,0.377672029609487,19,1.18362363260322,1,0.888020602077968,2,3.43170899107756,0,0,9,8.3480196642241,13,2.4262331796719,0,0,2,6.86577411603158,2,3.86100386100386,0,0,0.300075218984301
"falx",2,0.755344059218974,0,0,2,1.77604120415594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.24668613794653,0.853756269692989
"fama",6,2.26603217765692,46,2.86561511051307,10,8.88020602077968,1,1.71585449553878,4,6.0725671777744,11,10.2031351451628,6,1.11979992907934,1,11.0253583241455,3,10.2986611740474,5,9.65250965250965,0,0,0.235157519496238
"fames",1,0.377672029609487,9,0.560663825969948,2,1.77604120415594,0,0,3,4.5544253833308,1,0.927557740469344,17,3.17276646572479,0,0,0,0,1,1.93050193050193,0,0,0.410919843151392
"familia",3,1.13301608882846,40,2.4918392265331,0,0,0,0,5,7.59070897221801,5,4.63778870234672,4,0.746533286052892,3,33.0760749724366,1,3.43288705801579,0,0,0,0,0.255375299090218
"familiaris",5,1.88836014804744,65,4.04923874311629,0,0,0,0,0,0,6,5.56534644281607,6,1.11979992907934,0,0,0,0,0,0,0,0,0.272056971638207
"fas",3,1.13301608882846,10,0.622959806633276,1,0.888020602077968,0,0,0,0,1,0.927557740469344,4,0.746533286052892,0,0,0,0,2,3.86100386100386,0,0,0.151940037413068
"fastigate",1,0.377672029609487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"fastigatus",1,0.377672029609487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"fatum",1,0.377672029609487,18,1.1213276519399,5,4.44010301038984,2,3.43170899107756,2,3.0362835888872,1,0.927557740469344,57,10.6380993262537,0,0,2,6.86577411603158,13,25.0965250965251,0,0,0.509560725181433
"faueo",2,0.755344059218974,16,0.996735690613242,0,0,0,0,1,1.5181417944436,2,1.85511548093869,3,0.559899964539669,0,0,1,3.43288705801579,1,1.93050193050193,0,0,0.163010151229888
"felicitas",2,0.755344059218974,16,0.996735690613242,0,0,0,0,1,1.5181417944436,0,0,27,5.03909968085702,0,0,2,6.86577411603158,0,0,0,0,0.40834080034848
"feliciter",1,0.377672029609487,4,0.24918392265331,0,0,0,0,0,0,0,0,2,0.373266643026446,0,0,0,0,0,0,0,0,0.166064105985975
"femina",2,0.755344059218974,8,0.498367845306621,1,0.888020602077968,2,3.43170899107756,4,6.0725671777744,0,0,17,3.17276646572479,0,0,0,0,1,1.93050193050193,0,0,0.438996017206776
"fera",2,0.755344059218974,2,0.124591961326655,2,1.77604120415594,5,8.57927247769389,0,0,0,0,11,2.05296653664545,0,0,0,0,1,1.93050193050193,0,0,0.563167142732054
"ferax",1,0.377672029609487,0,0,1,0.888020602077968,2,3.43170899107756,0,0,0,0,1,0.186633321513223,0,0,0,0,0,0,0,0,0.663254659590767
"fere",27,10.1971447994562,37,2.30495128454312,1,0.888020602077968,1,1.71585449553878,1,1.5181417944436,3,2.78267322140803,2,0.373266643026446,0,0,0,0,0,0,0,0,0.287515323990465
"fero",45,16.9952413324269,268,16.6953228177718,22,19.5364532457153,12,20.5902539464653,12,18.2177015333232,6,5.56534644281607,103,19.223232115862,2,22.0507166482911,4,13.7315482320632,18,34.7490347490347,2,4.49337227589306,0.0532089024395361
"ferreus",2,0.755344059218974,7,0.436071864643293,0,0,0,0,0,0,0,0,0,0,1,11.0253583241455,0,0,0,0,0,0,0.348648658017061
"ferrum",1,0.377672029609487,17,1.05903167127657,6,5.32812361246781,0,0,2,3.0362835888872,2,1.85511548093869,34,6.34553293144958,0,0,1,3.43288705801579,5,9.65250965250965,0,0,0.4302342391352
"fertilis",1,0.377672029609487,1,0.0622959806633276,0,0,0,0,0,0,0,0,4,0.746533286052892,0,0,0,0,0,0,0,0,0.555823809639353
"fertilitas",1,0.377672029609487,0,0,0,0,0,0,0,0,0,0,1,0.186633321513223,0,0,0,0,0,0,0,0,0.72249047630602
"ferus",6,2.26603217765692,4,0.24918392265331,3,2.6640618062339,2,3.43170899107756,8,12.1451343555488,1,0.927557740469344,9,1.67969989361901,0,0,0,0,0,0,0,0,0.488906906711968
"festucula",1,0.377672029609487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"fibula",1,0.377672029609487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"fidelis",1,0.377672029609487,22,1.37051157459321,1,0.888020602077968,0,0,1,1.5181417944436,1,0.927557740469344,7,1.30643325059256,0,0,0,0,0,0,0,0,0.144103439811105
"fides",18,6.79809653297077,91,5.66893424036281,4,3.55208240831187,0,0,6,9.10885076666161,11,10.2031351451628,31,5.78563296690991,0,0,5,17.164435290079,0,0,3,6.74005841383959,0.0769279994972411
"figura",5,1.88836014804744,0,0,1,0.888020602077968,2,3.43170899107756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.848983157186879
"filia",4,1.51068811843795,7,0.436071864643293,2,1.77604120415594,2,3.43170899107756,1,1.5181417944436,1,0.927557740469344,4,0.746533286052892,0,0,1,3.43288705801579,0,0,7,15.7268029656257,0.386831526089561
"filius",6,2.26603217765692,84,5.23286237571952,7,6.21614421454578,1,1.71585449553878,4,6.0725671777744,5,4.63778870234672,18,3.35939978723801,0,0,3,10.2986611740474,2,3.86100386100386,13,29.2069197933049,0.132404731608866
"fingo",3,1.13301608882846,26,1.61969549724652,2,1.77604120415594,1,1.71585449553878,5,7.59070897221801,4,3.71023096187738,11,2.05296653664545,1,11.0253583241455,1,3.43288705801579,0,0,0,0,0.148234677582214
"finio",3,1.13301608882846,0,0,3,2.6640618062339,4,6.86341798215511,1,1.5181417944436,0,0,11,2.05296653664545,0,0,1,3.43288705801579,0,0,0,0,0.630324689505045
"finis",93,35.1234987536823,38,2.36724726520645,10,8.88020602077968,1,1.71585449553878,0,0,3,2.78267322140803,26,4.8524663593438,0,0,2,6.86577411603158,9,17.3745173745174,5,11.2334306897326,0.462067037856231
"finitimi",12,4.53206435531385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"finitimus",14,5.28740841453282,4,0.24918392265331,0,0,0,0,0,0,1,0.927557740469344,0,0,1,11.0253583241455,0,0,0,0,0,0,0.667704711758772
"fio",27,10.1971447994562,189,11.7739403453689,10,8.88020602077968,4,6.86341798215511,2,3.0362835888872,19,17.6235970689175,85,15.863832328624,0,0,1,3.43288705801579,1,1.93050193050193,6,13.4801168276792,0.0812400701226986
"firmiter",1,0.377672029609487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"firmitudo",2,0.755344059218974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"firmo",1,0.377672029609487,8,0.498367845306621,0,0,1,1.71585449553878,0,0,0,0,4,0.746533286052892,0,0,0,0,0,0,0,0,0.166214890585841
"firmus",4,1.51068811843795,36,2.24265530387979,0,0,0,0,1,1.5181417944436,2,1.85511548093869,4,0.746533286052892,0,0,0,0,0,0,0,0,0.214713951399494
"Flaccus",1,0.377672029609487,11,0.685255787296604,0,0,0,0,0,0,2,1.85511548093869,1,0.186633321513223,0,0,1,3.43288705801579,0,0,0,0,0.271105944379547
"flagito",1,0.377672029609487,14,0.872143729286586,0,0,0,0,3,4.5544253833308,0,0,0,0,0,0,1,3.43288705801579,0,0,0,0,0.358012080646865
"flamma",1,0.377672029609487,13,0.809847748623259,4,3.55208240831187,3,5.14756348661633,1,1.5181417944436,0,0,15,2.79949982269834,0,0,0,0,8,15.4440154440154,0,0,0.403746852876982
"flecto",2,0.755344059218974,10,0.622959806633276,0,0,4,6.86341798215511,0,0,0,0,9,1.67969989361901,0,0,0,0,1,1.93050193050193,1,2.24668613794653,0.316241330848372
"fleo",4,1.51068811843795,4,0.24918392265331,3,2.6640618062339,1,1.71585449553878,2,3.0362835888872,0,0,7,1.30643325059256,0,0,0,0,0,0,1,2.24668613794653,0.443175318845617
"fletus",1,0.377672029609487,11,0.685255787296604,0,0,1,1.71585449553878,1,1.5181417944436,0,0,4,0.746533286052892,0,0,0,0,0,0,0,0,0.15925530509521
"florens",2,0.755344059218974,7,0.436071864643293,0,0,0,0,0,0,1,0.927557740469344,2,0.373266643026446,0,0,0,0,0,0,0,0,0.147755620337087
"fluctus",3,1.13301608882846,6,0.373775883979966,3,2.6640618062339,2,3.43170899107756,0,0,0,0,20,3.73266643026446,0,0,0,0,13,25.0965250965251,1,2.24668613794653,0.534151628646994
"flumen",71,26.8147141022736,4,0.24918392265331,7,6.21614421454578,11,18.8743994509266,2,3.0362835888872,0,0,7,1.30643325059256,0,0,0,0,1,1.93050193050193,1,2.24668613794653,0.70475238795611
"fluo",2,0.755344059218974,4,0.24918392265331,2,1.77604120415594,1,1.71585449553878,0,0,0,0,13,2.4262331796719,0,0,0,0,1,1.93050193050193,0,0,0.476210620992924
"foedus",1,0.377672029609487,20,1.24591961326655,1,0.888020602077968,1,1.71585449553878,1,1.5181417944436,8,7.42046192375475,6,1.11979992907934,0,0,4,13.7315482320632,1,1.93050193050193,0,0,0.24037975309052
"forma",2,0.755344059218974,5,0.311479903316638,1,0.888020602077968,13,22.3061084420041,4,6.0725671777744,3,2.78267322140803,11,2.05296653664545,0,0,2,6.86577411603158,3,5.79150579150579,0,0,0.5239958643739
"fors",2,0.755344059218974,111,6.91485385362936,9,7.99218541870171,1,1.71585449553878,6,9.10885076666161,2,1.85511548093869,19,3.54603310875124,0,0,1,3.43288705801579,5,9.65250965250965,0,0,0.203494971935755
"fors2",1,0.377672029609487,3,0.186887941989983,2,1.77604120415594,4,6.86341798215511,3,4.5544253833308,0,0,0,0,2,22.0507166482911,0,0,1,1.93050193050193,0,0,0.646832136877754
"fortis",8,3.0213762368759,144,8.97062121551918,9,7.99218541870171,2,3.43170899107756,3,4.5544253833308,8,7.42046192375475,41,7.65196618204214,0,0,0,0,10,19.3050193050193,3,6.74005841383959,0.101496264257567
"fortiter",8,3.0213762368759,13,0.809847748623259,2,1.77604120415594,0,0,1,1.5181417944436,0,0,13,2.4262331796719,0,0,1,3.43288705801579,0,0,0,0,0.308421096416581
"fortitudo",1,0.377672029609487,6,0.373775883979966,0,0,0,0,0,0,2,1.85511548093869,3,0.559899964539669,1,11.0253583241455,0,0,0,0,0,0,0.23529570179899
"fortuna",18,6.79809653297077,123,7.6624056215893,4,3.55208240831187,0,0,3,4.5544253833308,16,14.8409238475095,78,14.5573990780314,1,11.0253583241455,5,17.164435290079,4,7.72200772200772,0,0,0.16048526836385
"Fortuna",4,1.51068811843795,10,0.622959806633276,1,0.888020602077968,0,0,0,0,0,0,12,2.23959985815868,0,0,0,0,0,0,0,0,0.315083068898612
"fortunatus",1,0.377672029609487,10,0.622959806633276,1,0.888020602077968,0,0,0,0,1,0.927557740469344,3,0.559899964539669,0,0,0,0,1,1.93050193050193,0,0,0.113919549330421
"fossa",10,3.77672029609487,1,0.0622959806633276,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.785851493922976
"fouea",1,0.377672029609487,1,0.0622959806633276,0,0,0,0,3,4.5544253833308,0,0,0,0,0,0,0,0,0,0,0,0,0.685386372538485
"frango",2,0.755344059218974,22,1.37051157459321,5,4.44010301038984,1,1.71585449553878,0,0,1,0.927557740469344,14,2.61286650118512,0,0,0,0,3,5.79150579150579,2,4.49337227589306,0.221853298716424
"frater",13,4.90973638492333,133,8.28536542822257,4,3.55208240831187,1,1.71585449553878,2,3.0362835888872,0,0,14,2.61286650118512,1,11.0253583241455,1,3.43288705801579,3,5.79150579150579,12,26.9602336553583,0.218479387421173
"fraternus",2,0.755344059218974,3,0.186887941989983,1,0.888020602077968,0,0,0,0,0,0,2,0.373266643026446,0,0,0,0,0,0,0,0,0.308456329660197
"fremitus",2,0.755344059218974,4,0.24918392265331,0,0,0,0,0,0,0,0,3,0.559899964539669,0,0,0,0,0,0,0,0,0.278046031861576
"frequens",2,0.755344059218974,25,1.55739951658319,1,0.888020602077968,0,0,0,0,3,2.78267322140803,7,1.30643325059256,0,0,1,3.43288705801579,1,1.93050193050193,0,0,0.128150444901227
"fretus",2,0.755344059218974,11,0.685255787296604,0,0,0,0,0,0,1,0.927557740469344,1,0.186633321513223,0,0,0,0,0,0,0,0,0.247755620337087
"frigidus",1,0.377672029609487,0,0,1,0.888020602077968,0,0,0,0,0,0,5,0.933166607566115,0,0,0,0,0,0,0,0,0.683456329660197
"frigus",2,0.755344059218974,5,0.311479903316638,4,3.55208240831187,0,0,0,0,1,0.927557740469344,9,1.67969989361901,0,0,0,0,1,1.93050193050193,0,0,0.401729721519594
"frons",4,1.51068811843795,6,0.373775883979966,7,6.21614421454578,1,1.71585449553878,1,1.5181417944436,2,1.85511548093869,11,2.05296653664545,0,0,0,0,1,1.93050193050193,0,0,0.403278060352284
"fructuosus",1,0.377672029609487,1,0.0622959806633276,0,0,0,0,0,0,0,0,1,0.186633321513223,0,0,0,0,0,0,0,0,0.389157142972687
"fructus",2,0.755344059218974,50,3.11479903316638,1,0.888020602077968,0,0,3,4.5544253833308,1,0.927557740469344,6,1.11979992907934,0,0,0,0,0,0,4,8.98674455178612,0.256058739409704
"frumentarius",14,5.28740841453282,6,0.373775883979966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608218973902132
"frumentatio",1,0.377672029609487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"frumentor",5,1.88836014804744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"frumentum",35,13.218521036332,8,0.498367845306621,1,0.888020602077968,0,0,0,0,1,0.927557740469344,1,0.186633321513223,0,0,0,0,0,0,1,2.24668613794653,0.658747863147322
"fruor",1,0.377672029609487,26,1.61969549724652,2,1.77604120415594,2,3.43170899107756,3,4.5544253833308,2,1.85511548093869,17,3.17276646572479,0,0,0,0,0,0,0,0,0.186697103071722
