"lemma","I a.C._Freq","I a.C._NormFreq","I d.C._Freq","I d.C._NormFreq","II d.C._Freq","II d.C._NormFreq","IV d.C._Freq","IV d.C._NormFreq","period_DP"
"uerbosus",1,0.0465441005352572,2,0.305950741930549,0,0,0,0,0.440073809350494
"uerbum",113,5.25948336048406,64,9.79042374177757,1,2.61780104712042,12,26.9602336553583,0.157978585120506
"uere",35,1.629043518734,8,1.2238029677222,0,0,0,0,0.0692162175386875
"uerecundia",3,0.139632301605771,4,0.611901483861098,0,0,0,0,0.344835714112399
"uerecundus",4,0.186176402141029,1,0.152975370965275,0,0,0,0,0.0552627291665945
"uereor",80,3.72352804282057,13,1.98867982254857,1,2.61780104712042,0,0,0.106326558953828
"Uergilius",2,0.0930882010705143,4,0.611901483861098,0,0,0,0,0.440073809350494
"uerginius",1,0.0465441005352572,0,0,3,7.85340314136126,0,0,0.736758685712899
"uergo",3,0.139632301605771,3,0.458926112895824,0,0,0,0,0.273407142683827
"uergobretus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"uerisimilis",1,0.0465441005352572,1,0.152975370965275,0,0,0,0,0.273407142683827
"ueritas",25,1.16360251338143,13,1.98867982254857,1,2.61780104712042,1,2.24668613794653,0.119737270833406
"uerna",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"uernus",1,0.0465441005352572,4,0.611901483861098,0,0,0,0,0.573407142683827
"uero",272,12.6599953455899,33,5.04818724185406,1,2.61780104712042,4,8.98674455178612,0.132682084005304
"uerres",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Uerres",47,2.18757272515709,0,0,0,0,0,0,0.255262729166594
"Uerria",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"uerro",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"uerruca",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"uersiculus",6,0.279264603211543,0,0,0,0,0,0,0.255262729166594
"uerso",16,0.744705608564114,11,1.68272908061802,0,0,0,0,0.180814550091235
"uersor",68,3.16499883639749,4,0.611901483861098,0,0,0,0,0.199707173611039
"uersura",5,0.232720502676286,1,0.152975370965275,0,0,0,0,0.0885960624999278
"uersus",152,7.07470328135909,9,1.37677833868747,0,0,0,0,0.199362108048582
"uersus2",3,0.139632301605771,0,0,0,0,0,0,0.255262729166594
"uersus3",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"uertex",9,0.418896904817314,10,1.52975370965275,0,0,0,0,0.299722932157511
"uerto",24,1.11705841284617,31,4.74223649992351,1,2.61780104712042,1,2.24668613794653,0.323684639254458
"ueru",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Uerucloetius",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"uerum",155,7.21433558296486,9,1.37677833868747,1,2.61780104712042,0,0,0.194656668560534
"uerum2",17,0.791249709099372,21,3.21248279027077,0,0,0,0,0.326038721631196
"uerus",78,3.63043984175006,47,7.18984243536791,1,2.61780104712042,0,0,0.1464230156997
"uesanus",1,0.0465441005352572,1,0.152975370965275,0,0,0,0,0.273407142683827
"uescor",2,0.0930882010705143,2,0.305950741930549,0,0,0,0,0.273407142683827
"uesica",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Uesontio",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"uesper",9,0.418896904817314,1,0.152975370965275,0,0,1,2.24668613794653,0.148925080694183
"uespera",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"uespertinus",3,0.139632301605771,0,0,0,0,0,0,0.255262729166594
"Uesta",6,0.279264603211543,0,0,0,0,0,0,0.255262729166594
"uestalis",3,0.139632301605771,1,0.152975370965275,0,0,0,0,0.0286698718504217
"uester",312,14.5217593670002,15,2.29463056447912,0,0,5,11.2334306897326,0.195021765311173
"uestibulum",6,0.279264603211543,0,0,0,0,0,0,0.255262729166594
"uestigium",19,0.884337910169886,11,1.68272908061802,0,0,0,0,0.140073809350494
"uestimentum",3,0.139632301605771,0,0,0,0,5,11.2334306897326,0.609571442436679
"uestio",5,0.232720502676286,2,0.305950741930549,0,0,2,4.49337227589306,0.206793664658901
"uestis",18,0.837793809634629,18,2.75355667737494,0,0,0,0,0.273407142683827
"uestitus",12,0.558529206423086,0,0,0,0,0,0,0.255262729166594
"Uestorius",4,0.186176402141029,0,0,0,0,0,0,0.255262729166594
"uetera",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"ueteranus",24,1.11705841284617,4,0.611901483861098,0,0,0,0,0.112405586309452
"ueto",22,1.02397021177566,16,2.44760593544439,0,0,0,0,0.194459774262775
"uettianus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"uettius",13,0.605073306958343,0,0,0,0,0,0,0.255262729166594
"uetulus",1,0.0465441005352572,2,0.305950741930549,0,0,0,0,0.440073809350494
"ueturius",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"uetus",67,3.11845473586223,13,1.98867982254857,4,10.4712041884817,3,6.74005841383959,0.0771675699598509
"uetustas",22,1.02397021177566,8,1.2238029677222,0,0,0,0,0.0400738093504939
"uexatio",3,0.139632301605771,3,0.458926112895824,0,0,0,0,0.273407142683827
"uexator",4,0.186176402141029,0,0,0,0,0,0,0.255262729166594
"uexillum",3,0.139632301605771,1,0.152975370965275,0,0,0,0,0.0286698718504217
"uexo",32,1.48941121712823,7,1.07082759675692,0,0,4,8.98674455178612,0.0775946982506326
"uia",81,3.77007214335583,55,8.4136454030901,0,0,6,13.4801168276792,0.187556049909239
"uiaticum",2,0.0930882010705143,3,0.458926112895824,0,0,0,0,0.373407142683827
"uiator",9,0.418896904817314,2,0.305950741930549,0,0,0,0,0.0734445473484126
"Uibienus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"uibius",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Uibo",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"uibro",1,0.0465441005352572,5,0.764876854826373,0,0,0,0,0.606740476017161
"uicarius",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"uicatim",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"uiceni",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"uicesimus",7,0.3258087037468,1,0.152975370965275,0,0,0,0,0.130262729166594
"uicies",1,0.0465441005352572,0,0,1,2.61780104712042,0,0,0.486758685712899
"uicinitas",9,0.418896904817314,0,0,1,2.61780104712042,0,0,0.242021414879494
"uicinus",4,0.186176402141029,8,1.2238029677222,2,5.23560209424084,0,0,0.474451542682441
"uicinus2",12,0.558529206423086,3,0.458926112895824,0,0,0,0,0.0552627291665945
"uicis",8,0.372352804282057,13,1.98867982254857,0,0,0,0,0.392454761731446
"uicissim",9,0.418896904817314,0,0,0,0,0,0,0.255262729166594
"uicissitudo",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"uictima",3,0.139632301605771,3,0.458926112895824,0,0,0,0,0.273407142683827
"uictor",44,2.04794042355132,19,2.90653204834022,1,2.61780104712042,0,0,0.0726658283967264
"uictoria",89,4.14242494763789,3,0.458926112895824,1,2.61780104712042,0,0,0.212251976478422
"Uictoria",5,0.232720502676286,0,0,0,0,0,0,0.255262729166594
"uictrix",4,0.186176402141029,8,1.2238029677222,0,0,0,0,0.440073809350494
"uictus",12,0.558529206423086,5,0.764876854826373,0,0,0,0,0.0675247897426507
"uicus",23,1.07051431231091,1,0.152975370965275,1,2.61780104712042,3,6.74005841383959,0.190878571601887
"uidelicet",19,0.884337910169886,1,0.152975370965275,0,0,0,0,0.205262729166594
"uideo",1166,54.2704212241098,259,39.6206210800061,5,13.0890052356021,28,62.9072118625028,0.0587642127555369
"uideor",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"uidua",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"uiduus",1,0.0465441005352572,8,1.2238029677222,1,2.61780104712042,0,0,0.660165828396726
"uietus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"uigeo",13,0.605073306958343,5,0.764876854826373,0,0,0,0,0.051184920461605
"uigilans",5,0.232720502676286,0,0,0,0,0,0,0.255262729166594
"uigilanter",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"uigilantia",3,0.139632301605771,0,0,0,0,0,0,0.255262729166594
"uigiles",1,0.0465441005352572,0,0,1,2.61780104712042,0,0,0.486758685712899
"uigilia",29,1.34977891552246,7,1.07082759675692,0,0,1,2.24668613794653,0.0506449824140844
"uigilo",17,0.791249709099372,5,0.764876854826373,0,0,0,0,0.0286698718504217
"uiginti",22,1.02397021177566,1,0.152975370965275,1,2.61780104712042,0,0,0.200354748212827
"uilis",9,0.418896904817314,18,2.75355667737494,0,0,0,0,0.440073809350494
"uilitas",2,0.0930882010705143,3,0.458926112895824,0,0,0,0,0.373407142683827
"uilla",28,1.3032348149872,6,0.917852225791647,1,2.61780104712042,2,4.49337227589306,0.0644306951540106
"Uillius",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"uillula",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"uillus",1,0.0465441005352572,1,0.152975370965275,0,0,0,0,0.273407142683827
"uimen",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"uinaceus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"uinarius",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"uincio",9,0.418896904817314,5,0.764876854826373,0,0,2,4.49337227589306,0.195478585120506
"uinco",99,4.60786595299046,74,11.3201774514303,0,0,0,0,0.201152807423712
"uinculum",28,1.3032348149872,7,1.07082759675692,0,0,1,2.24668613794653,0.0453897271588291
"uindemiator",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"uindemiola",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"uindex",3,0.139632301605771,2,0.305950741930549,0,0,0,0,0.173407142683827
"uindiciae",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"uindico",20,0.930882010705143,12,1.83570445158329,0,0,0,0,0.148407142683827
"uindicta",1,0.0465441005352572,4,0.611901483861098,0,0,0,0,0.573407142683827
"uinea",8,0.372352804282057,0,0,0,0,0,0,0.255262729166594
"uinolentia",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"uinum",25,1.16360251338143,9,1.37677833868747,0,0,4,8.98674455178612,0.100083848278401
"uiolenter",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"uiolentia",4,0.186176402141029,1,0.152975370965275,0,0,0,0,0.0552627291665945
"uiolentus",2,0.0930882010705143,5,0.764876854826373,0,0,0,0,0.487692856969542
"uiolo",37,1.72213171980451,5,0.764876854826373,0,0,0,0,0.136215110118975
"uiperinus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"uir",368,17.1282289969746,132,20.1927489674162,6,15.7068062827225,2,4.49337227589306,0.0332496623688666
"uirens",2,0.0930882010705143,3,0.458926112895824,0,0,0,0,0.373407142683827
"uirga",7,0.3258087037468,3,0.458926112895824,0,0,1,2.24668613794653,0.12161494875687
"uirgilius",5,0.232720502676286,0,0,0,0,0,0,0.255262729166594
"uirginalis",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"uirgo",29,1.34977891552246,17,2.60058130640967,0,0,0,0,0.142972360075132
"uirgultum",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"uiridiarium",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"uiridis",6,0.279264603211543,4,0.611901483861098,0,0,1,2.24668613794653,0.212524039665961
"uiriditas",3,0.139632301605771,0,0,0,0,0,0,0.255262729166594
"Uiridouix",4,0.186176402141029,0,0,0,0,0,0,0.255262729166594
"uirilis",10,0.465441005352572,6,0.917852225791647,1,2.61780104712042,0,0,0.171930534279079
"uiritim",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"uiromandui",3,0.139632301605771,0,0,0,0,0,0,0.255262729166594
"uirtus",328,15.2664649755643,68,10.4023252256387,4,10.4712041884817,4,8.98674455178612,0.0671439172854063
"Uirtus",3,0.139632301605771,0,0,0,0,0,0,0.255262729166594
"uirus",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"uis",240,11.1705841284617,54,8.26067003212483,4,10.4712041884817,0,0,0.0608133611882184
"uiscus",4,0.186176402141029,17,2.60058130640967,0,0,0,0,0.582930952207637
"Uiscus",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"uisellius",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"Uisidius",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"uiso",20,0.930882010705143,3,0.458926112895824,0,0,0,0,0.124827946557899
"uisum",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"uisus",1,0.0465441005352572,3,0.458926112895824,0,0,0,0,0.523407142683827
"uita",258,12.0083779380963,157,24.0171332415481,2,5.23560209424084,0,0,0.14990594364306
"uitalis",2,0.0930882010705143,1,0.152975370965275,0,0,0,0,0.106740476017161
"uitatio",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"uitio",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"uitiosus",9,0.418896904817314,1,0.152975370965275,0,0,0,0,0.155262729166594
"uitis",7,0.3258087037468,2,0.305950741930549,0,0,0,0,0.0330405069443722
"uitium",75,3.49080754014429,65,9.94339911274285,3,7.85340314136126,0,0,0.235690303921202
"uito",27,1.25669071445194,17,2.60058130640967,1,2.61780104712042,0,0,0.160165828396726
"uitreus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"uitrum",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"uitulus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"uituperatio",5,0.232720502676286,0,0,0,0,0,0,0.255262729166594
"uitupero",3,0.139632301605771,1,0.152975370965275,0,0,1,2.24668613794653,0.184571442436679
"uiuax",2,0.0930882010705143,3,0.458926112895824,0,0,0,0,0.373407142683827
"uiueradix",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"uiuo",143,6.65580637654177,101,15.4505124674927,0,0,1,2.24668613794653,0.185652040643011
"uiuum",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"uiuus",39,1.81521992087503,11,1.68272908061802,0,0,0,0,0.0352627291665944
"uix",68,3.16499883639749,21,3.21248279027077,2,5.23560209424084,0,0,0.0154285575633209
"uixdum",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"ulcero",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"ulcerosus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"ulciscor",16,0.744705608564114,1,0.152975370965275,0,0,0,0,0.19643919975483
"Ulixes",1,0.0465441005352572,5,0.764876854826373,0,0,0,0,0.606740476017161
"ullus",161,7.4936001861764,55,8.4136454030901,1,2.61780104712042,1,2.24668613794653,0.0257007206654786
"ulmus",1,0.0465441005352572,1,0.152975370965275,0,0,0,0,0.273407142683827
"ulterior",8,0.372352804282057,1,0.152975370965275,0,0,0,0,0.144151618055483
"ultimus",24,1.11705841284617,34,5.20116261281934,1,2.61780104712042,0,0,0.353386167379777
"ultor",7,0.3258087037468,1,0.152975370965275,0,0,0,0,0.130262729166594
"ultra",3,0.139632301605771,4,0.611901483861098,2,5.23560209424084,2,4.49337227589306,0.472009998106133
"ultra2",8,0.372352804282057,7,1.07082759675692,2,5.23560209424084,0,0,0.289577593102609
"ultro",14,0.6516174074936,7,1.07082759675692,3,7.85340314136126,1,2.24668613794653,0.184737270833406
"ululo",1,0.0465441005352572,1,0.152975370965275,0,0,0,0,0.273407142683827
"umbilicus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"umbra",14,0.6516174074936,20,3.05950741930549,0,0,1,2.24668613794653,0.357978585120506
"Umbrenus",5,0.232720502676286,0,0,0,0,0,0,0.255262729166594
"umbrosus",2,0.0930882010705143,3,0.458926112895824,0,0,0,0,0.373407142683827
"umecto",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"umerus",11,0.511985105887829,7,1.07082759675692,0,0,0,0,0.162296031572716
"umidus",1,0.0465441005352572,2,0.305950741930549,0,0,0,0,0.440073809350494
"ummidius",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"umor",2,0.0930882010705143,5,0.764876854826373,0,0,0,0,0.487692856969542
"umquam",144,6.70235047707703,21,3.21248279027077,1,2.61780104712042,0,0,0.122732608684667
"una",68,3.16499883639749,4,0.611901483861098,0,0,0,0,0.199707173611039
"uncia",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"unctus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"uncus",1,0.0465441005352572,1,0.152975370965275,0,0,0,0,0.273407142683827
"uncus2",3,0.139632301605771,1,0.152975370965275,0,0,0,0,0.0286698718504217
"unda",19,0.884337910169886,38,5.81306409668043,0,0,0,0,0.440073809350494
"unde",56,2.6064696299744,35,5.35413798378461,0,0,2,4.49337227589306,0.155828047486098
"undecimus",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"undequinquagesimus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"undeuicensimus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"undique",38,1.76867582033977,14,2.14165519351384,0,0,1,2.24668613794653,0.0409974530450347
"unelli",4,0.186176402141029,0,0,0,0,0,0,0.255262729166594
"unguentum",4,0.186176402141029,1,0.152975370965275,0,0,0,0,0.0552627291665945
"unguis",5,0.232720502676286,5,0.764876854826373,0,0,0,0,0.273407142683827
"ungula",1,0.0465441005352572,1,0.152975370965275,0,0,0,0,0.273407142683827
"unguo",3,0.139632301605771,0,0,0,0,1,2.24668613794653,0.239834171603274
"unice",4,0.186176402141029,0,0,0,0,0,0,0.255262729166594
"unicus",2,0.0930882010705143,5,0.764876854826373,1,2.61780104712042,0,0,0.510165828396726
"uniuerse",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"uniuersi",5,0.232720502676286,1,0.152975370965275,0,0,0,0,0.0885960624999278
"uniuersus",48,2.23411682569234,5,0.764876854826373,0,0,2,4.49337227589306,0.148925080694183
"unum",4,0.186176402141029,6,0.917852225791647,0,0,0,0,0.373407142683827
"unus",449,20.8983011403305,129,19.7338228545204,6,15.7068062827225,7,15.7268029656257,0.0149920015862222
"unusquisque",5,0.232720502676286,4,0.611901483861098,0,0,0,0,0.217851587128272
"uocabulum",1,0.0465441005352572,1,0.152975370965275,0,0,0,0,0.273407142683827
"uocalis",1,0.0465441005352572,1,0.152975370965275,0,0,0,0,0.273407142683827
"Uocates",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"Uoccio",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"uociferor",1,0.0465441005352572,2,0.305950741930549,0,0,0,0,0.440073809350494
"uoco",104,4.84058645566674,33,5.04818724185406,3,7.85340314136126,4,8.98674455178612,0.0225150486111833
"uoconius",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"uocontii",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"uocula",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"uolaterrani",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Uolcacius",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Uolcae",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"uolito",4,0.186176402141029,1,0.152975370965275,0,0,0,0,0.0552627291665945
"uolo",597,27.7868280195485,169,25.8528376931314,4,10.4712041884817,8,17.9734891035722,0.0226149142565687
"uolo2",7,0.3258087037468,1,0.152975370965275,0,0,0,0,0.130262729166594
"Uolturcius",16,0.744705608564114,0,0,0,0,0,0,0.255262729166594
"uolubilis",1,0.0465441005352572,1,0.152975370965275,0,0,0,0,0.273407142683827
"uolucer",3,0.139632301605771,3,0.458926112895824,0,0,0,0,0.273407142683827
"uolucris",3,0.139632301605771,4,0.611901483861098,0,0,1,2.24668613794653,0.382978585120506
"uoluntarius",7,0.3258087037468,3,0.458926112895824,0,0,0,0,0.0734071426838273
"uoluntas",127,5.91110076797766,5,0.764876854826373,2,5.23560209424084,1,2.24668613794653,0.197576970435049
"uoluo",13,0.605073306958343,9,1.37677833868747,0,0,0,0,0.182498051774736
"uoluptarius",1,0.0465441005352572,1,0.152975370965275,0,0,0,0,0.273407142683827
"uoluptas",77,3.5838957412148,63,9.6374483708123,1,2.61780104712042,0,0,0.220215653322125
"Uolusenus",5,0.232720502676286,0,0,0,0,0,0,0.255262729166594
"Uolusius",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"uoluto",3,0.139632301605771,4,0.611901483861098,0,0,0,0,0.344835714112399
"uomo",1,0.0465441005352572,3,0.458926112895824,0,0,0,0,0.523407142683827
"Uoranus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"uoro",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"uos",541,25.1803583895741,28,4.28331038702769,0,0,13,29.2069197933049,0.191724205967535
"Uosegus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"uotiuus",3,0.139632301605771,3,0.458926112895824,0,0,0,0,0.273407142683827
"uotum",12,0.558529206423086,25,3.82438427413186,1,2.61780104712042,0,0,0.444376354712516
"uoueo",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"uox",109,5.07330695834303,74,11.3201774514303,2,5.23560209424084,4,8.98674455178612,0.170676997818919
"urbane",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"urbanitas",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"urbanus",33,1.53595531766349,2,0.305950741930549,4,10.4712041884817,0,0,0.190739363597442
"urbanus2",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Urbinas",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"urbs",319,14.847568070747,28,4.28331038702769,11,28.7958115183246,0,0,0.1638091243767
"Urbs",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"urgueo",30,1.39632301605771,4,0.611901483861098,0,0,0,0,0.137615670343065
"urna",3,0.139632301605771,1,0.152975370965275,0,0,0,0,0.0286698718504217
"uro",11,0.511985105887829,13,1.98867982254857,0,0,0,0,0.315073809350494
"urus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Usipetes",5,0.232720502676286,0,0,0,0,0,0,0.255262729166594
"usitatus",5,0.232720502676286,3,0.458926112895824,0,0,0,0,0.148407142683827
"uspiam",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"usquam",8,0.372352804282057,2,0.305950741930549,0,0,0,0,0.0552627291665945
"usque",67,3.11845473586223,21,3.21248279027077,1,2.61780104712042,0,0,0.0174339167942419
"Ustica",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"ustor",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"usura",3,0.139632301605771,0,0,0,0,0,0,0.255262729166594
"usurpo",6,0.279264603211543,0,0,2,5.23560209424084,0,0,0.242021414879494
"usus",68,3.16499883639749,22,3.36545816123604,0,0,0,0,0.0286698718504217
"ut",2405,111.938561787293,434,66.3913109989292,35,91.6230366492147,39,87.6207593799146,0.0808720666193923
"utcumque",2,0.0930882010705143,7,1.07082759675692,0,0,0,0,0.551184920461605
"uter",19,0.884337910169886,4,0.611901483861098,0,0,0,0,0.0813496856883336
"uterque",89,4.14242494763789,33,5.04818724185406,1,2.61780104712042,0,0,0.0416998256106565
"uteruis",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"Utica",3,0.139632301605771,0,0,0,0,0,0,0.255262729166594
"utilis",14,0.6516174074936,12,1.83570445158329,1,2.61780104712042,0,0,0.241647309878208
"utilitas",35,1.629043518734,5,0.764876854826373,1,2.61780104712042,0,0,0.120070195367298
"utinam",37,1.72213171980451,5,0.764876854826373,0,0,0,0,0.136215110118975
"utique",7,0.3258087037468,16,2.44760593544439,0,0,1,2.24668613794653,0.46631191845384
"utor",181,8.42448219688155,41,6.27199020957626,0,0,0,0,0.0705780444819097
"utpote",5,0.232720502676286,0,0,0,0,0,0,0.255262729166594
"utrimque",5,0.232720502676286,3,0.458926112895824,1,2.61780104712042,0,0,0.204610272841171
"utroque",1,0.0465441005352572,1,0.152975370965275,0,0,0,0,0.273407142683827
"utrum",39,1.81521992087503,27,4.13033501606241,0,0,0,0,0.182498051774736
"utrumne",1,0.0465441005352572,5,0.764876854826373,0,0,0,0,0.606740476017161
"uua",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"uuidus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Uulcanus",3,0.139632301605771,0,0,0,0,0,0,0.255262729166594
"uulgaris",4,0.186176402141029,5,0.764876854826373,0,0,0,0,0.328962698239383
"uulgo",9,0.418896904817314,2,0.305950741930549,0,0,0,0,0.0734445473484126
"uulgus",17,0.791249709099372,13,1.98867982254857,1,2.61780104712042,0,0,0.211778731622533
"uulgus2",3,0.139632301605771,0,0,0,0,0,0,0.255262729166594
"uulnero",10,0.465441005352572,1,0.152975370965275,0,0,0,0,0.164353638257504
"uulnus",39,1.81521992087503,39,5.96603946764571,0,0,0,0,0.273407142683827
"uultus",43,2.00139632301606,46,7.03686706440263,2,5.23560209424084,0,0,0.287638355869254
"uxor",34,1.58249941819874,13,1.98867982254857,1,2.61780104712042,2,4.49337227589306,0.0647372708334056
"uxorius",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"Xanthus",1,0.0465441005352572,1,0.152975370965275,0,0,0,0,0.273407142683827
"Xeno",5,0.232720502676286,0,0,0,0,0,0,0.255262729166594
"Xenocrates",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"Xenophon",4,0.186176402141029,0,0,0,0,0,0,0.255262729166594
"xystus",1,0.0465441005352572,1,0.152975370965275,0,0,0,0,0.273407142683827
"Zenon",1,0.0465441005352572,7,1.07082759675692,0,0,0,0,0.648407142683827
"Zephyrus",1,0.0465441005352572,4,0.611901483861098,0,0,0,0,0.573407142683827
"zona",1,0.0465441005352572,1,0.152975370965275,0,0,2,4.49337227589306,0.507978585120506
"Zosippus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"abigo",0,0,4,0.611901483861098,0,0,0,0,0.773407142683827
"abluo",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"abominor",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"abruptus",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"abscondo",0,0,6,0.917852225791647,0,0,0,0,0.773407142683827
"absentia",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"absolute",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"abstrudo",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"Academici",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"accidens",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"accognosco",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"accolo",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"acerbum",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"Actaeon",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"actuarius2",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"addecet",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"additamentum",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"adhaereo",0,0,3,0.458926112895824,0,0,0,0,0.773407142683827
"adiectio",0,0,3,0.458926112895824,0,0,0,0,0.773407142683827
"aditialis",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"adiutorium",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
