lemma,collocate,pos,LogL,LR,MI,LogDice,allMethods,score,scoreADJ,scoreSUBST,scoreADV,scoreVERB,scoreFUNC
urbs,templum,substantivo,18.1,4.7,3.8,10,36.6,20,0,20,0,0,0
urbs,uigilia,substantivo,16.1,5.3,4.2,9.8,35.4,20,0,20,0,0,0
urbs,Roma,nome próprio,11.8,3.4,2.9,9.8,27.9,20,0,0,0,0,0
urbs,incendium,substantivo,15.4,5.1,4.1,9.8,34.4,20,0,20,0,0,0
urbs,expello,verbo,14.8,5,4,9.8,33.6,20,0,0,0,20,0
urbs,in,preposição,49.1,1.9,1.9,9.8,62.7,30,0,0,0,0,30
urbs,pulcher,adjetivo,12.3,4.4,3.5,9.7,29.9,20,20,0,0,0,0
urbs,capio,verbo,10.2,3.1,2.7,9.7,25.7,20,0,0,0,20,0
urbs,hostis,substantivo,9.1,2.5,2.3,9.7,23.6,20,0,20,0,0,0
urbs,atque,conj.coord.,17.4,1.8,1.8,9.6,30.6,20,0,0,0,0,0
urbs,proficiscor,verbo,7.5,3.1,2.7,9.5,22.8,20,0,0,0,20,0
urbs,duo,numeral,6.5,2.8,2.5,9.5,21.3,20,0,0,0,0,0
urbs,ad,preposição,9.4,1.4,1.5,9.4,21.7,20,0,0,0,0,20
usque,ea,advérbio,184.3,8.2,6.2,12.3,211,40,0,0,40,0,0
usque,ad,preposição,207.5,4.9,4,10.6,227,50,0,0,0,0,50
usus,cottidianus,adjetivo,37.8,8.4,6.3,11.3,63.8,30,30,0,0,0,0
usus,tantum,advérbio,15.2,5.1,4.1,10.3,34.7,20,0,0,20,0,0
usus,uel,conj.coord.,11.7,4.2,3.5,9.9,29.3,20,0,0,0,0,0
usus,bellum,substantivo,18.4,4,3.4,9.9,35.7,20,0,20,0,0,0
usus,nec,conj.coord.,11.4,3.4,3,9.5,27.3,20,0,0,0,0,0
usus,atque,conj.coord.,18.3,2.7,2.5,9.1,32.6,20,0,0,0,0,0
usus,magnus,adjetivo,7.3,2.5,2.4,8.9,21.1,20,20,0,0,0,0
usus,ex,preposição,6.4,2.3,2.2,8.8,19.7,20,0,0,0,0,20
usus,ad,preposição,7.6,2,2,8.6,20.2,20,0,0,0,0,20
usus,res,substantivo,6,1.9,2,8.6,18.5,10,0,10,0,0,0
ut,sum,verbo,34.7,0.6,0.9,10.7,46.9,20,0,0,0,20,0
ut,is,determinante,42.1,0.9,1.1,10.7,54.8,20,0,0,0,0,0
ut,facio,verbo,57.3,1.6,1.6,10.5,71,30,0,0,0,30,0
ut,non,advérbio,11.1,0.5,0.8,10.4,22.8,20,0,0,20,0,0
ut,ego,pronome,12.7,0.6,0.9,10.3,24.5,20,0,0,0,0,0
ut,scribo,verbo,80.2,2.7,2.3,10.3,95.5,30,0,0,0,30,0
ut,ita,advérbio,58.5,2.2,1.9,10.2,72.8,30,0,0,30,0,0
ut,tu,pronome,9.2,0.6,0.9,10.2,20.9,20,0,0,0,0,0
ut,omnis,determinante,12.2,0.7,1,10.2,24.1,20,0,0,0,0,0
ut,scio,verbo,61.6,2.6,2.2,10.1,76.5,30,0,0,0,30,0
ut,dico,verbo,13.2,0.9,1.1,10.1,25.3,20,0,0,0,20,0
ut,curo,verbo,115.2,4.5,3.3,10,133,40,0,0,0,40,0
ut,uideo,verbo,7.1,0.7,0.9,9.9,18.6,10,0,0,0,10,0
ut,nam,advérbio,29.9,1.9,1.7,9.9,43.4,20,0,0,20,0,0
ut,ago,verbo,26.1,1.7,1.6,9.8,39.2,20,0,0,0,20,0
ut,opinor,verbo,119.7,5.6,3.8,9.8,138.9,40,0,0,0,40,0
ut,fio,verbo,30.8,2.1,1.9,9.7,44.5,20,0,0,0,20,0
ut,aio,verbo,49.4,3.1,2.5,9.7,64.7,30,0,0,0,30,0
ut,quisque,determinante,38.5,2.7,2.2,9.6,53,20,0,0,0,0,0
ut,uolo,verbo,5.6,0.8,1,9.6,17,10,0,0,0,10,0
ut,ualeo,verbo,46.5,3.2,2.6,9.6,61.9,30,0,0,0,30,0
ut,spero,verbo,45,3.2,2.6,9.6,60.4,30,0,0,0,30,0
ut,nisi,conj.subord.,17.7,1.7,1.6,9.5,30.5,20,0,0,0,0,20
ut,puto,verbo,9.7,1.2,1.3,9.5,21.7,20,0,0,0,20,0
ut,uos,pronome,7.4,1,1.2,9.5,19.1,20,0,0,0,0,0
ut,efficio,verbo,38.3,3.4,2.7,9.3,53.7,20,0,0,0,20,0
ut,soleo,verbo,18.1,2.1,1.9,9.3,31.4,20,0,0,0,20,0
ut,accido,verbo,31.9,3.1,2.5,9.2,46.7,20,0,0,0,20,0
ut,rogo,verbo,30.8,3,2.5,9.2,45.5,20,0,0,0,20,0
ut,primum,advérbio,11.7,1.6,1.6,9.2,24.1,20,0,0,20,0,0
uterque,pars,substantivo,37.7,4.8,3.9,10.5,56.9,30,0,30,0,0,0
uterque,siue2,conj.coord.,17.9,5.7,4.5,10.5,38.6,20,0,0,0,0,0
uterque,castra,substantivo,11.9,4.2,3.5,10,29.6,20,0,20,0,0,0
uterque,nos,pronome,17.3,3.4,2.9,9.7,33.3,20,0,0,0,0,0
uterque,uos,pronome,10.7,3.2,2.8,9.5,26.2,20,0,0,0,0,0
uterque,autem,conj.coord.,7.1,3,2.6,9.3,22,20,0,0,0,0,0
uterque,in,preposição,28.9,2.2,2.1,9,42.2,20,0,0,0,0,20
uterque,ad,preposição,5.7,1.7,1.7,8.6,17.7,10,0,0,0,0,10
uterque,cum,conj.subord.,6.6,1.7,1.7,8.6,18.6,10,0,0,0,0,10
utilis,sum,verbo,21.8,2.6,2.4,7.8,34.6,20,0,0,0,20,0
utor,consuesco,verbo,20,6.3,4.8,10.3,41.4,20,0,0,0,20,0
utor,male,advérbio,14.4,4.9,3.9,10.1,33.3,20,0,0,20,0,0
utor,consilium,substantivo,18,3.5,3,10.1,34.6,20,0,20,0,0,0
utor,proelium,substantivo,11.7,4.2,3.4,9.9,29.2,20,0,20,0,0,0
utor,littera,substantivo,7.4,3,2.7,9.6,22.7,20,0,20,0,0,0
utor,idem,determinante,9.5,2.6,2.3,9.6,24,20,0,0,0,0,0
utor,lex,substantivo,6.9,2.9,2.6,9.5,21.9,20,0,20,0,0,0
utor,sum,verbo,25.6,1.4,1.5,9,37.5,20,0,0,0,20,0
utor,sed,conj.coord.,5.2,1.5,1.6,9,17.3,10,0,0,0,0,0
utrum,tandem,advérbio,31.7,7.2,5.5,11.1,55.5,20,0,0,20,0,0
utrum,intersum,verbo,30.6,7,5.3,11.1,54,20,0,0,0,20,0
utrum,quaero,verbo,19.5,4.9,3.9,10.1,38.4,20,0,0,0,20,0
utrum,hic,determinante,7.8,2,1.9,8.2,19.9,20,0,0,0,0,0
utrum,sum,verbo,6.1,1.3,1.4,7.7,16.5,10,0,0,0,10,0
uulnus,accipio,verbo,75.6,6.4,5,11.3,98.3,30,0,0,0,30,0
uulnus,sano,verbo,28,8.3,6.2,11.2,53.7,20,0,0,0,20,0
uulnus,conficio,verbo,25.4,6,4.8,10.8,47,20,0,0,0,20,0
uultus,que,conj.coord.,21.9,2.5,2.4,9,35.8,20,0,0,0,0,0
uxor,cum,conj.subord.,5.8,2.2,2.1,8.1,18.2,10,0,0,0,0,10
ab,inferi,substantivo,28.5,5.9,4.1,8.7,47.2,20,0,20,0,0,0
ab,Nero,nome próprio,21.5,4.7,3.5,8.7,38.4,20,0,0,0,0,0
ab,principium,substantivo,19.9,5.3,3.8,8.4,37.4,20,0,20,0,0,0
ab,tergum,substantivo,18.2,4.1,3.2,8.7,34.2,20,0,20,0,0,0
ab,barbarus,substantivo,17.9,4,3.1,8.7,33.7,20,0,20,0,0,0
ab,mortuus,adjetivo,16.5,4.5,3.4,8.4,32.8,20,20,0,0,0,0
ab,ortus,substantivo,16.1,4.4,3.3,8.4,32.2,20,0,20,0,0,0
ab,abduco,verbo,14.9,4.2,3.2,8.4,30.7,20,0,0,0,20,0
ad,uesper,substantivo,27.6,5.9,4,8.5,46,20,0,20,0,0,0
ad,extremum,substantivo,21.1,4.6,3.4,8.5,37.6,20,0,20,0,0,0
ad,pugna,substantivo,19.6,3.4,2.7,8.8,34.5,20,0,20,0,0,0
ad,colloquium,substantivo,19.5,4.4,3.3,8.5,35.7,20,0,20,0,0,0
ad,ultimus,adjetivo,18.1,3.2,2.6,8.8,32.7,20,20,0,0,0,0
ad,sidus,substantivo,17.4,4,3.1,8.5,33,20,0,20,0,0,0
ad,aditus,substantivo,17.2,3.5,2.8,8.6,32.1,20,0,20,0,0,0
ad,caelum,substantivo,17.2,2.8,2.4,8.9,31.3,20,0,20,0,0,0
ad,pernicies,substantivo,15.3,3.6,2.9,8.5,30.3,20,0,20,0,0,0
animus,exilium,substantivo,8.8,3.5,3,9.1,24.4,20,0,20,0,0,0
atque,barbarus2,adjetivo,20.7,4.5,3.3,8.5,37,20,20,0,0,0,0
atque,sapiens2,adjetivo,19.5,3.4,2.7,8.9,34.5,20,20,0,0,0,0
atque,diuinus,adjetivo,19.2,3.4,2.7,8.9,34.2,20,20,0,0,0,0
atque,agrestis,adjetivo,18.6,5,3.6,8.3,35.5,20,20,0,0,0,0
atque,flagitium,substantivo,18.1,4.1,3.1,8.5,33.8,20,0,20,0,0,0
atque,furiosus,adjetivo,17.9,4.8,3.5,8.3,34.5,20,20,0,0,0,0
atque,miseria,substantivo,17.1,3.9,3,8.5,32.5,20,0,20,0,0,0
atque,amans2,adjetivo,16.4,4.5,3.3,8.3,32.5,20,20,0,0,0,0
atque,auaritia,substantivo,16.2,3.8,2.9,8.5,31.4,20,0,20,0,0,0
bellum,gloria,substantivo,5.7,2.6,2.3,9.3,19.9,20,0,20,0,0,0
consilium,atque,conj.coord.,6,1.1,1.4,9.3,17.8,10,0,0,0,0,0
cum,pariter,advérbio,18.5,4.2,3.1,8.3,34.1,20,0,0,20,0,0
cum,antea,advérbio,17.2,2.9,2.3,8.8,31.2,20,0,0,20,0,0
cum,telum,substantivo,16.9,2.8,2.3,8.8,30.8,20,0,20,0,0,0
cum,Saturninus,nome próprio,15.9,3.8,2.9,8.3,30.9,20,0,0,0,0,0
cum,equitatus,substantivo,14.9,2.8,2.3,8.6,28.6,20,0,20,0,0,0
cum,Catilina,nome próprio,14.1,2.2,1.9,9,27.2,20,0,0,0,0,0
cum,summus,adjetivo,13.9,3,2.4,8.5,27.8,20,20,0,0,0,0
cum,domitius,adjetivo,12.6,3.7,2.8,8.1,27.2,20,20,0,0,0,0
de,ambitus,substantivo,25.1,5.2,3.8,9,43.1,20,0,20,0,0,0
de,scriptum,substantivo,15.7,5.4,3.9,8.5,33.5,20,0,20,0,0,0
de,murus,substantivo,14.3,4,3.1,8.7,30.1,20,0,20,0,0,0
de,parthus,adjetivo,14.2,5,3.7,8.5,31.4,20,20,0,0,0,0
de,Cyrus,nome próprio,13.8,4.9,3.6,8.5,30.8,20,0,0,0,0,0
de,principatus,substantivo,13.4,4.7,3.5,8.5,30.1,20,0,20,0,0,0
de,tertius,adjetivo,12.7,3.1,2.5,8.9,27.2,20,20,0,0,0,0
de,caelum2,substantivo,11.8,4.3,3.3,8.5,27.9,20,0,20,0,0,0
dico,testimonium,substantivo,17.9,4,3.1,9,34,20,0,20,0,0,0
dico,exercitatio,substantivo,15.9,4.3,3.3,8.8,32.3,20,0,20,0,0,0
dico,aperte,advérbio,15.6,4.3,3.3,8.8,32,20,0,0,20,0,0
dico,Fannius,nome próprio,14.3,5,3.7,8.5,31.5,20,0,0,0,0,0
dico,Epicurus,nome próprio,12.3,3.6,2.9,8.8,27.6,20,0,0,0,0,0
dico,quomodo,advérbio,11.5,2.9,2.4,9,25.8,20,0,0,20,0,0
dico,leibere,,11.3,4.2,3.2,8.5,27.2,20,0,0,0,0,0
dico,Murena,nome próprio,11.1,4.1,3.2,8.5,26.9,20,0,0,0,0,0
dico,facultas,substantivo,10.3,3.2,2.6,8.8,24.9,20,0,20,0,0,0
dies,uiginti,numeral,16,5.4,4.1,9.4,34.9,20,0,0,0,0,0
dies,decem,numeral,15.1,5.1,4,9.4,33.6,20,0,0,0,0,0
dies,quartus,adjetivo,12,4.3,3.5,9.3,29.1,20,20,0,0,0,0
dies,spatium,substantivo,10.8,4,3.2,9.3,27.3,20,0,20,0,0,0
dies,reuertor,verbo,10.6,3.9,3.2,9.3,27,20,0,0,0,20,0
dies,laetus,adjetivo,10.3,3.8,3.2,9.3,26.6,20,20,0,0,0,0
ego,ualde,advérbio,36.6,3.9,2.9,9.1,52.5,20,0,0,20,0,0
ego,amo,verbo,28.8,2.9,2.3,9.2,43.2,20,0,0,0,20,0
ego,Hercules,nome próprio,25,4.6,3.3,8.5,41.4,20,0,0,0,0,0
ego,mehercule,interjeição,19.1,3.8,2.8,8.5,34.2,20,0,0,0,0,0
ego,rescribo,verbo,17.1,4.7,3.3,8.1,33.2,20,0,0,0,20,0
ego,hic2,advérbio,15.8,2.3,1.9,9,29,20,0,0,20,0,0
enim,refert,verbo,19.5,5.1,4,9.1,37.7,20,0,0,0,20,0
enim,quando,advérbio,14,3.9,3.3,9.1,30.3,20,0,0,20,0,0
enim,demum,advérbio,11.5,4.2,3.5,8.8,28,20,0,0,20,0,0
enim,uereor,verbo,11.4,2.9,2.7,9.2,26.2,20,0,0,0,20,0
enim,ualde,advérbio,10.7,3.3,2.9,9,25.9,20,0,0,20,0,0
enim,aperte,advérbio,10.4,3.9,3.3,8.8,26.4,20,0,0,20,0,0
et,erectus,adjetivo,24.8,4.8,3,7.7,40.3,20,20,0,0,0,0
et,laelius,adjetivo,22.9,3.6,2.4,8,36.9,20,20,0,0,0,0
et,locuples,adjetivo,16.8,3.1,2.2,7.8,29.9,20,20,0,0,0,0
et,Fannius,nome próprio,16.8,4,2.7,7.5,31,20,0,0,0,0,0
et,cottidianus,adjetivo,16.4,3.5,2.4,7.7,30,20,20,0,0,0,0
et,uiginti,numeral,16.4,3.5,2.4,7.7,30,20,0,0,0,0,0
et,praecipio,verbo,14.9,2.9,2.1,7.8,27.7,20,0,0,0,20,0
et,uarius,adjetivo,14.7,2.6,1.9,8,27.2,20,20,0,0,0,0
et,misericordia,substantivo,13.7,3,2.1,7.7,26.5,20,0,20,0,0,0
et,protinus,advérbio,13.7,3.5,2.4,7.5,27.1,20,0,0,20,0,0
et,diligentia,substantivo,12.4,2.3,1.7,7.9,24.3,20,0,20,0,0,0
et,sapiens2,adjetivo,12.4,2.3,1.7,7.9,24.3,20,20,0,0,0,0
et,mansuetudo,substantivo,12,3.7,2.5,7.3,25.5,20,0,20,0,0,0
et,aeger,adjetivo,11.8,3.1,2.2,7.5,24.6,20,20,0,0,0,0
et,nubes,substantivo,11.8,3.1,2.2,7.5,24.6,20,0,20,0,0,0
et,affligo,verbo,11.7,2.7,2,7.7,24.1,20,0,0,0,20,0
et,gemitus,substantivo,11.5,3.6,2.4,7.3,24.8,20,0,20,0,0,0
etiam,adiuuo,verbo,9.5,3.7,3.1,8.8,25.1,20,0,0,0,20,0
etiam,hercle,interjeição,9.5,3.7,3.1,8.8,25.1,20,0,0,0,0,0
etiam,orno,verbo,8.7,3.4,2.9,8.8,23.8,20,0,0,0,20,0
etiam,inuitus,adjetivo,7.6,3.1,2.7,8.8,22.2,20,20,0,0,0,0
etiam,libenter,advérbio,6.7,2.9,2.6,8.8,21,20,0,0,20,0,0
ex,altum,substantivo,18.2,4.8,3.7,8.8,35.5,20,0,20,0,0,0
ex,Britannia,nome próprio,17.8,4.7,3.6,8.8,34.9,20,0,0,0,0,0
ex,pompeianus,adjetivo,16.3,5.6,4.1,8.6,34.6,20,20,0,0,0,0
ex,gemma,substantivo,12.4,4.5,3.5,8.6,29,20,0,20,0,0,0
ex,portus,substantivo,11.9,3.5,2.9,8.8,27.1,20,0,20,0,0,0
ex,inopia,substantivo,11.5,3.4,2.8,8.8,26.5,20,0,20,0,0,0
facio,loco,verbo,11.5,4.2,3.3,8.6,27.6,20,0,0,0,20,0
facio,reus,substantivo,10.1,3.1,2.6,8.8,24.6,20,0,20,0,0,0
facio,consultum,substantivo,9.7,3.1,2.6,8.8,24.2,20,0,20,0,0,0
facio,diues,adjetivo,8,3.2,2.7,8.5,22.4,20,20,0,0,0,0
habeo,panis,substantivo,17.1,4.6,3.5,9,34.2,20,0,20,0,0,0
habeo,possessio,substantivo,15.7,4.3,3.4,9,32.4,20,0,20,0,0,0
habeo,parum2,substantivo,15,5.2,3.9,8.8,32.9,20,0,20,0,0,0
habeo,popularis,adjetivo,13.9,3.9,3.1,9,29.9,20,20,0,0,0,0
habeo,multum2,substantivo,12.2,4.4,3.4,8.8,28.8,20,0,20,0,0,0
habeo,facultas,substantivo,11.7,3.5,2.9,9,27.1,20,0,20,0,0,0
habeo,nisi2,advérbio,10.4,3.9,3.1,8.8,26.2,20,0,0,20,0,0
habeo,contio,substantivo,10.3,3.2,2.7,9,25.2,20,0,20,0,0,0
habeo,male,advérbio,9.8,3.1,2.6,9,24.5,20,0,0,20,0,0
habeo,quomodo,advérbio,9,2.9,2.5,9,23.4,20,0,0,20,0,0
habeo,aditus,substantivo,8.9,3.5,2.9,8.7,24,20,0,20,0,0,0
hic,post,preposição,27.6,2.6,2.1,9.1,41.4,20,0,0,0,0,20
hic,omitto,verbo,25.4,3.5,2.6,8.6,40.1,20,0,0,0,20,0
hic,crimen,substantivo,22,2.5,2,9,35.5,20,0,20,0,0,0
hic,annus,substantivo,20.1,2.1,1.8,9.1,33.1,20,0,20,0,0,0
hic,coram2,advérbio,18.6,4.3,3.1,8.1,34.1,20,0,0,20,0,0
hic,ob,preposição,17.6,2.4,2,8.8,30.8,20,0,0,0,0,20
homo,existimatio,substantivo,13.2,4.7,3.7,9,30.6,20,0,20,0,0,0
homo,circiter,advérbio,11.5,4.2,3.4,9,28.1,20,0,0,20,0,0
homo,armatus,adjetivo,10.5,3.9,3.2,9,26.6,20,20,0,0,0,0
homo,graecus,adjetivo,9.6,3.7,3.1,8.9,25.3,20,20,0,0,0,0
homo,sancitus,adjetivo,9.5,3.7,3.1,8.9,25.2,20,20,0,0,0,0
homo,ample,advérbio,9,3.5,3,8.9,24.4,20,0,0,20,0,0
homo,inuitus,adjetivo,8.7,3.4,2.9,8.9,23.9,20,20,0,0,0,0
ille,uerus,adjetivo,17.3,2.5,2.1,9,30.9,20,20,0,0,0,0
ille,quisquis,pronome,14.1,2.2,1.9,9,27.2,20,0,0,0,0,0
ille,beatus,adjetivo,11.6,2.7,2.2,8.5,25,20,20,0,0,0,0
ille,sicut,conj.subord.,11.6,2.7,2.2,8.5,25,20,0,0,0,0,20
ille,obuius,adjetivo,10.8,4.1,3.1,7.9,25.9,20,20,0,0,0,0
ille,lentus,adjetivo,10.4,4,3,7.9,25.3,20,20,0,0,0,0
ille,respondeo,verbo,9.6,2,1.8,8.8,22.2,20,0,0,0,20,0
ille,uetus,adjetivo,9,2.2,2,8.5,21.7,20,20,0,0,0,0
in,Epirus,nome próprio,104,6,3.5,9.1,122.6,40,0,0,0,0,0
in,Asia,nome próprio,71,3.9,2.8,9.2,86.9,30,0,0,0,0,0
in,campus,substantivo,62.5,4.6,3.1,8.9,79.1,30,0,30,0,0,0
in,Africa,nome próprio,62.2,4.8,3.2,8.8,79,30,0,0,0,0,0
in,contio,substantivo,56.4,3.7,2.6,9,71.7,30,0,30,0,0,0
in,formianus,adjetivo,55.4,5.8,3.5,8.5,73.2,30,30,0,0,0,0
in,medius,adjetivo,54.7,3.3,2.5,9.1,69.6,30,30,0,0,0,0
in,Italia,nome próprio,42.8,2.9,2.2,9.1,57,30,0,0,0,0,0
in,medium,substantivo,42.5,6.1,3.6,8.2,60.4,30,0,30,0,0,0
in,oppidum,substantivo,41,2.9,2.2,9,55.1,20,0,20,0,0,0
in,conspectus,substantivo,40.7,4.4,3,8.5,56.6,30,0,30,0,0,0
in,Sicilia,nome próprio,39.5,3.5,2.6,8.7,54.3,20,0,0,0,0,0
in,Capitolium,nome próprio,37.7,3.8,2.7,8.6,52.8,20,0,0,0,0,0
in,introeo,verbo,36.7,4.7,3.1,8.3,52.8,20,0,0,0,20,0
in,altum,substantivo,35.6,4.6,3.1,8.3,51.6,20,0,20,0,0,0
ipse,uiscus,substantivo,11.9,4.3,3.5,8.6,28.3,20,0,20,0,0,0
ipse,mundus,substantivo,8.5,3.4,2.9,8.6,23.4,20,0,20,0,0,0
ipse,fruor,verbo,6.6,2.9,2.5,8.6,20.6,20,0,0,0,20,0
is,discipulus,substantivo,49,5,3.4,8.8,66.2,30,0,30,0,0,0
is,aduentus,substantivo,28.9,3.1,2.4,8.8,43.2,20,0,20,0,0,0
is,postridie,advérbio,25.1,4.2,3,8.3,40.6,20,0,0,20,0,0
is,numerus,substantivo,16.5,2.3,1.9,8.7,29.4,20,0,20,0,0,0
is,ob,preposição,16.1,2.2,1.9,8.7,28.9,20,0,0,0,0,20
is,liber2,substantivo,15.6,2.7,2.2,8.4,28.9,20,0,20,0,0,0
is,interrogo,verbo,13.2,3.3,2.5,8,27,20,0,0,0,20,0
iste,poena,substantivo,6,2.7,2.4,9.1,20.2,20,0,20,0,0,0
ita,nolo,verbo,5.8,2.6,2.3,9.2,19.9,20,0,0,0,20,0
magnus,pecus,substantivo,12.2,4.4,3.5,8.7,28.8,20,0,20,0,0,0
magnus,consto,verbo,11.8,3.5,2.9,9,27.2,20,0,0,0,20,0
magnus,comparo,verbo,11.7,3.5,2.9,9,27.1,20,0,0,0,20,0
magnus,multo,advérbio,11.4,2.9,2.5,9.2,26,20,0,0,20,0,0
magnus,impetus,substantivo,10.4,2.8,2.4,9.1,24.7,20,0,20,0,0,0
magnus,indicium,substantivo,10.4,3.9,3.2,8.7,26.2,20,0,20,0,0,0
meus,mandatum,substantivo,20.1,5.1,3.9,9.3,38.4,20,0,20,0,0,0
meus,Cicero,nome próprio,16.1,4.3,3.4,9.3,33.1,20,0,0,0,0,0
meus,spons,substantivo,14.8,5.1,3.8,9,32.7,20,0,20,0,0,0
meus,meritum,substantivo,13.3,4.7,3.6,9,30.6,20,0,20,0,0,0
meus,auris,substantivo,13.2,3.8,3,9.3,29.3,20,0,20,0,0,0
meus,collega,substantivo,12.5,4.4,3.5,9,29.4,20,0,20,0,0,0
multus,mensis,substantivo,10.6,3.9,3.2,8.9,26.6,20,0,20,0,0,0
multus,nimie,advérbio,10.6,3.9,3.2,8.9,26.6,20,0,0,20,0,0
multus,quanto,advérbio,10.2,3.8,3.1,8.9,26,20,0,0,20,0,0
multus,nimis,advérbio,8.9,3.5,2.9,8.9,24.2,20,0,0,20,0,0
multus,memini,verbo,7.2,3,2.6,8.9,21.7,20,0,0,0,20,0
multus,improbus,adjetivo,6.2,2.7,2.4,8.9,20.2,20,20,0,0,0,0
ne,nuntio,verbo,6.3,2.8,2.4,8.6,20.1,20,0,0,0,20,0
nihil,moror,verbo,12.6,4.5,3.4,9.1,29.6,20,0,0,0,20,0
non,ample,advérbio,39.4,3.9,2.9,8.9,55.1,20,0,0,20,0,0
non,queo,verbo,31.2,5,3.4,8.3,47.9,20,0,0,0,20,0
non,sino,verbo,30.9,4.4,3.1,8.5,46.9,20,0,0,0,20,0
non,committo,verbo,30.7,2.9,2.3,9,44.9,20,0,0,0,20,0
non,egeo,verbo,27.7,4.1,2.9,8.5,43.2,20,0,0,0,20,0
non,aliter,advérbio,27.4,3.4,2.6,8.7,42.1,20,0,0,20,0,0
non,probo,verbo,24.8,2.5,2.1,9,38.4,20,0,0,0,20,0
non,reddo,verbo,23.9,2.5,2,9,37.4,20,0,0,0,20,0
non,longe,advérbio,22.5,2.5,2.1,8.9,36,20,0,0,20,0,0
noster,agmen,substantivo,13.9,4.8,3.8,9.2,31.7,20,0,20,0,0,0
noster,collega,substantivo,12.9,4.5,3.6,9.2,30.2,20,0,20,0,0,0
noster,decretum,substantivo,12.9,4.5,3.6,9.2,30.2,20,0,20,0,0,0
noster,Cicero,nome próprio,10.7,4,3.3,9.2,27.2,20,0,0,0,0,0
noster,cogitatio,substantivo,9.9,3.8,3.1,9.1,25.9,20,0,20,0,0,0
noster,familiaris,adjetivo,7.5,3.1,2.7,9.1,22.4,20,20,0,0,0,0
noster,intersum,verbo,7.3,3,2.7,9.1,22.1,20,0,0,0,20,0
omnis,saeculum,substantivo,24,4.4,3.4,8.9,40.7,20,0,20,0,0,0
omnis,uicus,substantivo,18.8,4.2,3.2,8.7,34.9,20,0,20,0,0,0
omnis,natio,substantivo,14.8,3.1,2.6,8.8,29.3,20,0,20,0,0,0
omnis,equitatus,substantivo,14.3,3,2.5,8.8,28.6,20,0,20,0,0,0
omnis,Belgae,nome próprio,14.1,4,3.1,8.5,29.7,20,0,0,0,0,0
omnis,circum,preposição,14.1,4,3.1,8.5,29.7,20,0,0,0,0,20
omnis,molestia,substantivo,13.8,3.9,3.1,8.5,29.3,20,0,20,0,0,0
omnis,fere,advérbio,13.7,2.9,2.5,8.8,27.9,20,0,0,20,0,0
omnis,mortalis,substantivo,13.7,3.3,2.7,8.7,28.4,20,0,20,0,0,0
omnis,animal,substantivo,12.5,3.1,2.6,8.7,26.9,20,0,20,0,0,0
possum,pactum,substantivo,28.4,5,3.7,9,46.1,20,0,20,0,0,0
possum,quoad,advérbio,25.2,4.5,3.4,9,42.1,20,0,0,20,0,0
possum,sano,verbo,23,4.9,3.6,8.8,40.3,20,0,0,0,20,0
possum,aspicio,verbo,21.2,4,3.1,9,37.3,20,0,0,0,20,0
possum,noceo,verbo,20,3.8,3,9,35.8,20,0,0,0,20,0
possum,confido,verbo,14.7,3.5,2.8,8.8,29.8,20,0,0,0,20,0
possum,contingo,verbo,13.9,3.4,2.7,8.8,28.8,20,0,0,0,20,0
possum,transigo,verbo,13.9,4.9,3.6,8.3,30.7,20,0,0,0,20,0
qua,excedo,verbo,10.4,3.9,3.1,8.6,26,20,0,0,0,20,0
qua,late,advérbio,10.4,3.9,3.1,8.6,26,20,0,0,20,0,0
qua,appeto,verbo,9.8,3.8,3,8.6,25.2,20,0,0,0,20,0
qua,olim,advérbio,8.6,3.4,2.8,8.6,23.4,20,0,0,20,0,0
qua,cito,advérbio,7.9,3.2,2.7,8.6,22.4,20,0,0,20,0,0
qua,popularis,adjetivo,7.7,3.2,2.7,8.6,22.2,20,20,0,0,0,0
que,obtestor,verbo,25.5,5.5,3.6,8.1,42.7,20,0,0,0,20,0
que,defensor,substantivo,22.1,4.2,3,8.3,37.6,20,0,20,0,0,0
que,centurio,substantivo,20.6,4,2.9,8.3,35.8,20,0,20,0,0,0
que,obses,substantivo,19.6,3.1,2.4,8.6,33.7,20,0,20,0,0,0
que,commeatus,substantivo,19.6,4.4,3.1,8.1,35.2,20,0,20,0,0,0
que,ratis,substantivo,18.2,3.6,2.7,8.3,32.8,20,0,20,0,0,0
que,monumentum,substantivo,17.8,2.9,2.3,8.6,31.6,20,0,20,0,0,0
que,fidus,adjetivo,17.4,4,2.9,8.1,32.4,20,20,0,0,0,0
que,uersor,verbo,16.7,2.8,2.2,8.6,30.3,20,0,0,0,20,0
que,infestus,adjetivo,16.1,3.8,2.8,8.1,30.8,20,20,0,0,0,0
que,militia,substantivo,16.1,3.8,2.8,8.1,30.8,20,0,20,0,0,0
que,uexo,verbo,15.1,3.2,2.4,8.3,29,20,0,0,0,20,0
qui,supra,preposição,36.6,4.4,2.8,8,51.8,20,0,0,0,0,20
qui,supersum,verbo,26.6,3.7,2.5,7.9,40.7,20,0,0,0,20,0
qui,manduco,verbo,17.5,3.7,2.5,7.5,31.2,20,0,0,0,20,0
qui,profecto,advérbio,15.4,2.1,1.6,8.2,27.3,20,0,0,20,0,0
qui,secundum,preposição,13.6,2.7,2,7.7,26,20,0,0,0,0,20
qui,liber2,substantivo,12.1,2.2,1.6,7.9,23.8,20,0,20,0,0,0
